id,label,ts_in,ts_out,attr_1,attr_2
227,product-51743,3,83,12,192
228,product-48349,3,85,174,24
229,product-37212,3,86,17,184
230,product-54716,3,86,130,72
231,product-27371,3,87,42,162
232,product-64898,3,87,31,173
233,product-41890,3,90,133,64
234,product-78217,3,90,175,30
235,product-90318,3,90,63,138
236,product-2986,3,91,122,74
237,product-99411,3,91,174,30
238,product-7421,3,92,87,109
239,product-57785,3,94,140,58
240,product-10311,3,98,43,154
241,product-65670,3,98,9,191
242,product-585,3,100,216,0
243,product-64011,3,100,46,158
244,product-98828,4,5,0,209
245,product-19602,4,6,114,90
246,product-69949,4,6,209,0
247,product-14794,4,9,115,88
248,product-99722,4,10,5,195
249,product-11485,4,12,27,170
250,product-40819,4,14,59,146
251,product-15597,4,15,0,200
252,product-54496,4,15,24,180
253,product-82579,4,15,55,141
254,product-15821,4,17,69,131
255,product-39794,4,19,187,8
256,product-64202,4,19,114,89
257,product-62467,4,20,0,261
258,product-70710,4,20,74,124
259,product-55471,4,21,34,165
260,product-8098,4,23,182,18
261,product-40540,4,24,132,72
262,product-69211,4,24,0,235
263,product-88950,4,27,203,0
264,product-64769,4,28,105,93
265,product-26655,4,30,165,39
266,product-29294,4,31,162,35
267,product-71511,4,31,147,49
268,product-48672,4,33,14,185
269,product-81823,4,33,135,70
270,product-74363,4,34,85,111
271,product-81117,4,34,72,128
272,product-55985,4,36,96,109
273,product-16961,4,37,0,242
274,product-44448,4,37,106,93
275,product-947,4,38,135,61
276,product-69005,4,38,27,174
277,product-34179,4,40,190,10
278,product-13499,4,43,34,162
279,product-36676,4,43,119,81
280,product-13472,4,44,5,190
281,product-79929,4,45,145,51
282,product-16702,4,46,128,72
283,product-48539,4,47,71,126
284,product-57615,4,47,191,14
285,product-18086,4,48,197,0
286,product-10454,4,49,131,69
287,product-86260,4,50,106,89
288,product-79533,4,54,142,59
289,product-34862,4,55,40,159
290,product-3945,4,56,61,137
291,product-37165,4,56,128,73
292,product-75267,4,56,25,173
293,product-35420,4,57,67,128
294,product-48673,4,57,43,161
295,product-69076,4,57,42,157
296,product-571,4,58,143,57
297,product-24386,4,59,64,141
298,product-86568,4,59,26,172
299,product-47500,4,61,24,180
300,product-26702,4,62,49,148
301,product-31736,4,63,96,101
302,product-86657,4,63,131,73
303,product-27130,4,65,161,40
304,product-25318,4,66,112,90
305,product-77751,4,66,124,79
306,product-42258,4,67,127,78
307,product-67801,4,67,183,13
308,product-73296,4,68,46,149
309,product-59397,4,70,0,220
310,product-82878,4,70,202,2
311,product-28480,4,71,137,65
312,product-30234,4,72,117,83
313,product-54555,4,72,148,54
314,product-81805,4,72,103,101
315,product-95382,4,72,161,38
316,product-89305,4,73,178,18
317,product-98724,4,73,79,123
318,product-12292,4,74,121,83
319,product-46548,4,74,113,82
320,product-24954,4,75,0,227
321,product-42185,4,75,106,94
322,product-37585,4,76,97,99
323,product-54222,4,76,144,60
324,product-51290,4,77,161,40
325,product-6952,4,80,130,68
326,product-59984,4,81,0,260
327,product-12188,4,82,193,2
328,product-43001,4,83,199,6
329,product-60046,4,85,117,79
330,product-61952,4,85,160,44
331,product-52516,4,88,36,159
332,product-17661,4,89,0,219
333,product-56821,4,89,152,53
334,product-14017,4,90,186,16
335,product-27799,4,90,155,43
336,product-21010,4,92,53,148
337,product-35898,4,93,32,170
338,product-47512,4,95,111,84
339,product-89912,4,95,20,180
340,product-99268,4,99,172,29
341,product-64664,5,6,58,139
342,product-85797,5,6,131,73
343,product-8820,5,8,73,130
344,product-21402,5,8,151,47
345,product-79657,5,8,2,202
346,product-80131,5,11,72,127
347,product-94735,5,11,110,91
348,product-17650,5,12,88,115
349,product-15193,5,13,52,146
350,product-66304,5,13,22,174
351,product-68779,5,13,114,87
352,product-68289,5,14,186,14
353,product-19474,5,15,187,15
354,product-25362,5,15,137,59
355,product-38075,5,15,32,168
356,product-6317,5,16,30,166
357,product-57605,5,16,207,0
358,product-74606,5,17,84,111
359,product-95977,5,17,124,78
360,product-4567,5,19,135,65
361,product-40300,5,24,134,64
362,product-74005,5,25,106,98
363,product-38903,5,26,141,54
364,product-13196,5,27,178,19
365,product-16406,5,27,45,150
366,product-57979,5,27,92,104
367,product-88358,5,27,143,52
368,product-10624,5,28,160,39
369,product-59860,5,28,74,126
370,product-47272,5,29,51,154
371,product-88764,5,29,102,100
372,product-24161,5,31,143,57
373,product-38962,5,31,104,95
374,product-80413,5,31,45,157
375,product-44573,5,32,130,73
376,product-50239,5,32,86,110
377,product-57803,5,32,0,217
378,product-17684,5,34,75,130
379,product-72922,5,35,88,107
380,product-1473,5,36,143,62
381,product-78147,5,37,38,161
382,product-83377,5,37,34,170
383,product-12770,5,38,190,7
384,product-57981,5,38,74,130
385,product-27659,5,40,212,0
386,product-64772,5,40,153,47
387,product-27682,5,42,198,4
388,product-22225,5,43,66,139
389,product-53364,5,43,88,116
390,product-25133,5,45,157,38
391,product-9733,5,46,215,0
392,product-47396,5,46,114,88
393,product-51250,5,46,49,149
394,product-23684,5,47,110,85
395,product-72228,5,48,35,163
396,product-13112,5,49,19,184
397,product-16818,5,50,97,98
398,product-31462,5,50,61,137
399,product-28161,5,51,0,210
400,product-7567,5,53,104,95
401,product-62652,5,53,44,155
402,product-26693,5,55,0,205
403,product-58787,5,56,131,71
404,product-88594,5,56,167,32
405,product-91662,5,56,4,200
406,product-49974,5,57,170,33
407,product-55223,5,57,161,35
408,product-779,5,58,49,147
409,product-42255,5,58,154,43
410,product-10252,5,59,189,12
411,product-65049,5,59,88,109
412,product-4277,5,60,0,214
413,product-89333,5,61,59,140
414,product-34478,5,62,115,80
415,product-45776,5,64,127,75
416,product-13962,5,65,268,0
417,product-21909,5,65,111,88
418,product-54358,5,65,26,178
419,product-72160,5,66,37,158
420,product-92123,5,66,0,199
421,product-2315,5,67,124,73
422,product-8516,5,67,92,109
423,product-23226,5,68,126,75
424,product-72166,5,68,156,45
425,product-30591,5,71,0,207
426,product-70130,5,72,84,119
427,product-79653,5,77,146,53
428,product-85471,5,77,172,31
429,product-32524,5,78,91,108
430,product-37283,5,78,121,81
431,product-42309,5,78,76,119
432,product-46493,5,79,42,162
433,product-82083,5,79,0,219
434,product-27950,5,80,150,46
435,product-64105,5,81,27,176
436,product-69733,5,81,126,74
437,product-2882,5,83,189,13
438,product-16880,5,83,109,89
439,product-67902,5,86,0,233
440,product-20428,5,89,124,77
441,product-8787,5,90,50,151
442,product-85675,5,90,92,106
443,product-86353,5,90,38,159
444,product-55229,5,91,51,153
445,product-5568,5,92,145,60
446,product-54168,5,92,178,24
447,product-61,5,94,225,0
448,product-65565,5,94,63,133
449,product-91042,5,95,22,178
450,product-99732,5,95,13,189
451,product-8521,5,96,99,100
452,product-22554,5,98,147,58
453,product-69306,5,101,84,111
454,product-4841,5,102,27,175
455,product-6653,6,7,173,32
456,product-45702,6,8,0,246
457,product-8178,6,9,19,183
458,product-28423,6,9,170,26
459,product-89246,6,9,1,204
460,product-99688,6,9,153,49
461,product-8758,6,11,127,70
462,product-10480,6,11,199,0
463,product-12062,6,12,144,60
464,product-17481,6,13,68,135
465,product-82687,6,15,148,56
466,product-67766,6,16,233,0
467,product-5097,6,17,95,100
468,product-78210,6,17,143,57
469,product-28439,6,18,61,139
470,product-96492,6,18,31,166
471,product-1501,6,20,95,104
472,product-4988,6,22,95,102
473,product-21885,6,22,0,237
474,product-66775,6,23,174,29
475,product-29514,6,27,40,157
476,product-65417,6,28,165,36
477,product-15247,6,29,35,166
478,product-97148,6,29,167,36
479,product-67463,6,30,0,246
480,product-86214,6,30,21,184
481,product-2265,6,31,92,112
482,product-37949,6,32,5,195
483,product-72247,6,32,30,170
484,product-84854,6,33,179,23
485,product-32175,6,34,207,0
486,product-97218,6,34,67,138
487,product-13173,6,36,68,134
488,product-32067,6,36,186,17
489,product-62293,6,37,84,112
490,product-62583,6,37,102,102
491,product-21650,6,38,141,56
492,product-33076,6,39,90,106
493,product-95742,6,39,150,50
494,product-9307,6,41,73,123
495,product-52307,6,41,0,215
496,product-51197,6,42,85,112
497,product-59511,6,42,198,6
498,product-84769,6,42,207,0
499,product-52086,6,45,111,84
500,product-11961,6,48,195,6
501,product-23807,6,48,184,15
502,product-35925,6,48,111,89
503,product-47064,6,48,174,27
504,product-51328,6,48,95,110
505,product-51874,6,48,121,79
506,product-93787,6,50,37,164
507,product-29839,6,51,189,7
508,product-42802,6,51,198,6
509,product-79414,6,51,119,78
510,product-614,6,53,0,200
511,product-79341,6,55,209,0
512,product-20640,6,58,61,141
513,product-56666,6,58,137,67
514,product-84479,6,58,112,90
515,product-91702,6,59,54,142
516,product-13679,6,60,119,79
517,product-22839,6,61,216,0
518,product-79945,6,62,155,44
519,product-92059,6,63,45,157
520,product-1026,6,67,1,201
521,product-3187,6,67,121,77
522,product-23673,6,67,219,0
523,product-76430,6,68,94,104
524,product-37898,6,71,76,125
525,product-66779,6,71,100,97
526,product-39084,6,73,54,147
527,product-58491,6,73,5,197
528,product-75999,6,73,31,170
529,product-98750,6,74,100,95
530,product-74,6,75,71,127
531,product-63436,6,76,188,7
532,product-84387,6,77,0,228
533,product-99746,6,77,186,18
534,product-5621,6,78,115,89
535,product-11896,6,78,60,139
536,product-98577,6,78,109,88
537,product-35391,6,81,169,32
538,product-54139,6,82,190,12
539,product-41066,6,83,30,166
540,product-2280,6,84,8,193
541,product-13460,6,86,152,43
542,product-49093,6,86,76,127
543,product-52260,6,86,88,116
544,product-63591,6,86,50,148
545,product-70155,6,87,223,0
546,product-87292,6,88,87,112
547,product-62484,6,89,137,66
548,product-19598,6,90,129,67
549,product-95831,6,91,197,2
550,product-70588,6,92,52,144
551,product-94522,6,92,50,151
552,product-25483,6,94,77,121
553,product-40222,6,95,55,148
554,product-97177,6,95,25,171
555,product-90377,6,96,87,113
556,product-21022,6,97,123,73
557,product-85016,6,98,114,90
558,product-89173,6,99,80,119
559,product-19604,6,100,170,31
560,product-47307,6,101,72,128
561,product-16115,6,102,0,211
562,product-59688,6,102,37,166
563,product-80263,6,102,145,52
564,product-33858,7,7,51,150
565,product-41406,7,7,205,0
566,product-85838,7,7,158,42
567,product-41117,7,8,26,175
568,product-39912,7,9,16,188
569,product-59245,7,9,83,113
570,product-8032,7,10,218,0
571,product-32655,7,10,97,105
572,product-76984,7,10,62,134
573,product-96831,7,10,64,135
574,product-89386,7,13,95,105
575,product-47816,7,14,134,62
576,product-24544,7,15,203,0
577,product-24654,7,15,2,197
578,product-33350,7,15,68,135
579,product-35826,7,15,17,180
580,product-40510,7,15,151,48
581,product-69975,7,15,17,182
582,product-94610,7,15,195,7
583,product-96088,7,15,31,165
584,product-98450,7,17,163,37
585,product-14315,7,18,83,120
586,product-43359,7,19,0,239
587,product-87250,7,19,165,38
588,product-84025,7,20,67,133
589,product-53385,7,21,123,77
590,product-56628,7,21,213,0
591,product-87598,7,23,190,12
592,product-72191,7,24,79,116
593,product-75811,7,25,143,53
594,product-18292,7,27,86,111
595,product-87729,7,27,219,0
596,product-15008,7,28,221,0
597,product-61792,7,28,76,120
598,product-67217,7,30,166,36
599,product-73211,7,30,34,165
600,product-80455,7,30,71,127
601,product-80520,7,30,149,50
602,product-87713,7,30,46,152
603,product-89493,7,31,151,47
604,product-654,7,32,20,181
605,product-20593,7,32,157,40
606,product-51196,7,32,106,96
607,product-27460,7,33,0,217
608,product-72425,7,33,138,62
609,product-5920,7,34,124,79
610,product-52296,7,34,43,156
611,product-76181,7,34,176,20
612,product-67253,7,35,129,73
613,product-97679,7,35,38,157
614,product-50745,7,36,38,159
615,product-56814,7,38,41,160
616,product-21677,7,39,78,117
617,product-76877,7,39,183,18
618,product-81884,7,39,211,0
619,product-2741,7,40,6,191
620,product-42394,7,40,49,150
621,product-45784,7,40,201,0
622,product-91156,7,40,83,114
623,product-97608,7,40,0,205
624,product-705,7,42,1,196
625,product-65152,7,42,146,52
626,product-67033,7,42,0,226
627,product-60586,7,43,164,38
628,product-76383,7,43,161,35
629,product-25712,7,45,130,75
630,product-45612,7,45,24,173
631,product-4877,7,46,102,96
632,product-21156,7,46,67,135
633,product-52909,7,46,115,81
634,product-66109,7,46,76,121
635,product-30189,7,48,149,49
636,product-89402,7,48,198,2
637,product-1516,7,49,67,130
638,product-9291,7,49,0,201
639,product-18937,7,49,140,57
640,product-33483,7,49,11,187
641,product-91694,7,49,106,93
642,product-44175,7,50,69,136
643,product-6005,7,51,39,162
644,product-8577,7,51,167,34
645,product-73120,7,52,47,150
646,product-8515,7,53,100,100
647,product-54821,7,53,109,90
648,product-85576,7,54,191,13
649,product-86175,7,54,152,44
650,product-41419,7,56,120,85
651,product-66831,7,56,0,230
652,product-70247,7,56,168,28
653,product-38783,7,57,141,54
654,product-1129,7,58,30,174
655,product-22939,7,58,68,133
656,product-47584,7,59,58,144
657,product-8163,7,61,209,0
658,product-31638,7,61,135,61
659,product-36225,7,63,184,11
660,product-40653,7,63,130,65
661,product-58921,7,63,37,167
662,product-6337,7,65,56,145
663,product-94092,7,65,62,135
664,product-11033,7,67,28,172
665,product-75895,7,67,39,159
666,product-22649,7,68,98,97
667,product-26304,7,68,0,219
668,product-40160,7,68,0,233
669,product-63104,7,68,24,176
670,product-84697,7,68,146,49
671,product-61021,7,70,56,143
672,product-94776,7,70,141,63
673,product-88536,7,71,74,123
674,product-81640,7,73,115,83
675,product-66555,7,74,69,136
676,product-95525,7,74,15,186
677,product-2100,7,75,31,169
678,product-16405,7,75,252,0
679,product-91144,7,75,82,120
680,product-20594,7,76,1,199
681,product-48391,7,77,85,113
682,product-82229,7,77,185,15
683,product-84729,7,77,13,189
684,product-20628,7,78,111,87
685,product-24292,7,78,79,119
686,product-60208,7,79,0,219
687,product-16946,7,80,55,146
688,product-98013,7,80,42,154
689,product-31298,7,82,139,65
690,product-53860,7,82,44,154
691,product-24174,7,83,95,100
692,product-60460,7,83,71,128
693,product-70382,7,83,9,193
694,product-54670,7,84,128,73
695,product-80642,7,84,71,128
696,product-93490,7,85,7,193
697,product-96206,7,85,169,31
698,product-97573,7,85,23,182
699,product-76121,7,86,0,211
700,product-31957,7,87,65,138
701,product-43719,7,87,120,83
702,product-65878,7,88,145,58
703,product-20834,7,89,89,110
704,product-40240,7,89,39,160
705,product-85109,7,89,55,141
706,product-38280,7,91,134,67
707,product-76680,7,91,232,0
708,product-94672,7,91,133,62
709,product-15382,7,92,121,77
710,product-29475,7,92,42,162
711,product-74310,7,92,144,60
712,product-40282,7,93,214,0
713,product-70121,7,93,121,83
714,product-42978,7,94,123,81
715,product-30259,7,95,47,152
716,product-5528,7,96,59,140
717,product-49903,7,97,59,138
718,product-93483,7,97,39,159
719,product-43333,7,98,134,68
720,product-10768,7,99,201,0
721,product-41573,7,99,173,27
722,product-2878,7,101,98,102
723,product-48591,7,102,149,55
724,product-98511,7,102,80,125
725,product-71254,7,103,98,104
726,product-57140,7,105,63,134
727,product-87426,7,107,105,100
728,product-2840,8,8,67,132
729,product-17584,8,8,13,184
730,product-13895,8,9,58,137
731,product-56766,8,10,0,224
732,product-97733,8,10,61,143
733,product-36831,8,11,121,79
734,product-37385,8,12,100,95
735,product-90256,8,12,100,103
736,product-46934,8,13,41,160
737,product-61399,8,14,142,62
738,product-75338,8,14,30,173
739,product-88319,8,14,158,46
740,product-68802,8,15,88,116
741,product-69165,8,15,50,146
742,product-16361,8,16,147,57
743,product-20685,8,17,103,98
744,product-9465,8,18,92,109
745,product-35457,8,19,233,0
746,product-4015,8,20,0,203
747,product-18406,8,20,85,117
748,product-93124,8,20,133,63
749,product-18619,8,21,191,4
750,product-21558,8,22,238,0
751,product-55837,8,22,126,73
752,product-29295,8,23,0,235
753,product-91079,8,24,114,85
754,product-41728,8,25,94,102
755,product-14816,8,26,145,54
756,product-16984,8,27,187,10
757,product-61111,8,27,3,201
758,product-72738,8,27,71,126
759,product-81042,8,28,137,66
760,product-8103,8,29,156,40
761,product-15799,8,29,106,96
762,product-90926,8,29,61,144
763,product-1941,8,31,3,197
764,product-8153,8,33,116,84
765,product-54712,8,34,163,41
766,product-34713,8,35,87,112
767,product-30672,8,36,129,74
768,product-32070,8,36,99,105
769,product-86071,8,36,11,187
770,product-37833,8,37,174,28
771,product-80941,8,37,39,161
772,product-93766,8,37,34,168
773,product-95236,8,38,226,0
774,product-6391,8,39,98,100
775,product-11191,8,39,24,171
776,product-91388,8,39,17,187
777,product-7433,8,41,199,1
778,product-4763,8,42,60,135
779,product-33435,8,42,10,191
780,product-89619,8,42,178,20
781,product-12791,8,43,163,38
782,product-71856,8,43,159,39
783,product-83468,8,43,55,148
784,product-60521,8,44,186,14
785,product-44498,8,45,93,112
786,product-34147,8,48,78,122
787,product-2328,8,49,167,30
788,product-37259,8,49,197,3
789,product-68681,8,49,36,164
790,product-93003,8,49,20,178
791,product-27824,8,50,83,117
792,product-35618,8,50,76,127
793,product-40390,8,50,37,168
794,product-44366,8,50,177,21
795,product-21309,8,51,168,34
796,product-34195,8,51,15,181
797,product-92171,8,52,92,106
798,product-62534,8,54,65,133
799,product-33101,8,58,16,184
800,product-53949,8,59,92,108
801,product-94315,8,60,52,145
802,product-71527,8,61,124,75
803,product-2940,8,62,28,173
804,product-43922,8,62,111,86
805,product-30249,8,63,69,134
806,product-5476,8,64,180,21
807,product-58669,8,64,1,199
808,product-91276,8,64,27,177
809,product-54008,8,65,108,97
810,product-6299,8,66,200,4
811,product-33499,8,66,161,39
812,product-72900,8,66,50,155
813,product-84995,8,66,96,104
814,product-6970,8,68,90,110
815,product-46754,8,68,0,217
816,product-66111,8,68,158,42
817,product-51050,8,69,171,25
818,product-96470,8,69,140,64
819,product-674,8,71,175,21
820,product-56063,8,72,40,165
821,product-6583,8,73,119,77
822,product-67625,8,73,213,0
823,product-18258,8,74,55,140
824,product-27165,8,74,181,21
825,product-28407,8,74,158,45
826,product-44959,8,74,210,0
827,product-27485,8,75,114,86
828,product-52410,8,76,5,200
829,product-52542,8,76,167,33
830,product-53580,8,76,29,173
831,product-57481,8,76,118,83
832,product-59816,8,76,133,70
833,product-65837,8,76,178,24
834,product-62474,8,78,35,160
835,product-65981,8,79,169,33
836,product-75006,8,80,198,0
837,product-76893,8,80,0,223
838,product-50744,8,81,0,225
839,product-30692,8,82,68,132
840,product-34527,8,83,60,143
841,product-47347,8,84,128,76
842,product-54826,8,84,163,37
843,product-3197,8,86,177,26
844,product-29212,8,87,0,200
845,product-71326,8,87,89,115
846,product-92752,8,87,256,0
847,product-15795,8,88,44,157
848,product-41247,8,88,115,90
849,product-42080,8,88,178,17
850,product-53146,8,88,56,140
851,product-53212,8,88,132,71
852,product-67617,8,89,168,34
853,product-17184,8,90,20,184
854,product-34798,8,90,107,91
855,product-54226,8,94,47,151
856,product-68823,8,95,192,13
857,product-7751,8,96,106,91
858,product-18554,8,96,247,0
859,product-22508,8,96,215,0
860,product-51111,8,96,180,25
861,product-78450,8,96,156,45
862,product-49094,8,97,181,15
863,product-90602,8,98,48,157
864,product-67741,8,99,3,199
865,product-98911,8,100,51,145
866,product-76290,8,101,198,1
867,product-79698,8,101,22,178
868,product-83773,8,102,143,60
869,product-66610,9,9,163,37
870,product-98236,9,9,109,86
871,product-44212,9,10,28,173
872,product-84384,9,10,184,20
873,product-47492,9,11,166,29
874,product-34272,9,12,0,212
875,product-58700,9,12,53,151
876,product-76258,9,12,111,88
877,product-23789,9,13,67,137
878,product-6135,9,14,18,183
879,product-45264,9,14,13,186
880,product-53560,9,14,103,96
881,product-59972,9,14,57,148
882,product-97824,9,14,203,0
883,product-99901,9,15,85,119
884,product-11460,9,16,138,58
885,product-18238,9,18,94,103
886,product-41518,9,18,100,95
887,product-77578,9,18,139,62
888,product-22345,9,19,216,0
889,product-91797,9,20,118,82
890,product-97176,9,20,35,169
891,product-3217,9,22,14,187
892,product-10046,9,22,71,128
893,product-30056,9,22,69,129
894,product-69997,9,25,3,199
895,product-40457,9,26,90,110
896,product-63233,9,27,41,157
897,product-98168,9,28,177,19
898,product-26889,9,29,0,205
899,product-27339,9,29,194,1
900,product-19676,9,30,4,194
901,product-49440,9,30,77,120
902,product-50886,9,30,121,83
903,product-30212,9,31,150,51
904,product-87216,9,31,213,0
905,product-12778,9,33,178,26
906,product-22460,9,34,97,104
907,product-68474,9,35,123,77
908,product-84239,9,35,64,133
909,product-23532,9,36,149,47
910,product-59461,9,36,77,119
911,product-86093,9,36,41,161
912,product-72782,9,37,113,83
913,product-44926,9,38,45,159
914,product-42181,9,39,0,216
915,product-55769,9,39,36,164
916,product-30630,9,43,0,216
917,product-96687,9,43,21,178
918,product-78597,9,44,102,101
919,product-70755,9,45,174,24
920,product-11906,9,46,126,73
921,product-68486,9,46,180,24
922,product-75317,9,46,88,114
923,product-91675,9,46,25,176
924,product-11007,9,47,108,88
925,product-24355,9,48,81,115
926,product-58775,9,48,164,38
927,product-9050,9,49,143,59
928,product-39647,9,49,108,96
929,product-64151,9,49,0,208
930,product-77432,9,49,122,75
931,product-94567,9,49,124,71
