id,label,ts_in,ts_out
81,customer-81,118,157,60,74,206
82,customer-82,179,179,151,115,217
83,customer-83,176,241,201,152,110
84,customer-84,211,305,166,209,135
85,customer-85,125,222,126,96,157
86,customer-86,129,148,34,135,119
87,customer-87,232,241,73,197,113
88,customer-88,155,243,248,101,207
89,customer-89,111,146,198,194,63
90,customer-90,74,152,26,164,150
91,customer-91,88,123,183,217,150
92,customer-92,45,66,171,170,133
93,customer-93,202,265,29,163,206
94,customer-94,189,280,10,177,154
95,customer-95,166,256,207,178,121
96,customer-96,15,76,86,43,134
97,customer-97,120,209,131,104,168
98,customer-98,28,115,20,125,43
99,customer-99,204,264,160,182,153
100,customer-100,198,283,161,38,117
101,customer-101,214,226,25,109,146
102,customer-102,58,85,145,114,116
103,customer-103,56,60,81,168,116
104,customer-104,101,110,51,118,137
105,customer-105,77,167,224,31,62
106,customer-106,22,62,29,233,81
107,customer-107,191,267,80,69,47
108,customer-108,103,140,63,144,131
109,customer-109,107,159,93,210,74
110,customer-110,78,163,97,114,184
111,customer-111,79,160,110,171,137
112,customer-112,18,113,215,72,44
113,customer-113,126,186,177,168,161
114,customer-114,68,159,169,70,41
115,customer-115,15,45,100,207,206
116,customer-116,229,292,203,153,75
117,customer-117,43,108,231,139,148
118,customer-118,264,342,160,211,105
119,customer-119,159,253,137,11,61
120,customer-120,136,188,222,120,110
121,customer-121,116,150,214,151,123
122,customer-122,79,158,66,89,150
123,customer-123,136,190,91,187,202
124,customer-124,125,201,147,119,143
125,customer-125,138,171,108,157,35
126,customer-126,195,204,184,123,88
127,customer-127,21,50,122,118,154
128,customer-128,67,162,53,164,126
129,customer-129,133,191,117,72,37
130,customer-130,22,81,189,39,123
131,customer-131,118,205,214,75,64
132,customer-132,145,173,106,155,213
133,customer-133,146,199,30,155,131
134,customer-134,217,308,234,126,52
135,customer-135,207,259,161,49,211
136,customer-136,191,234,59,224,226
137,customer-137,82,130,40,122,150
138,customer-138,199,243,173,147,49
139,customer-139,145,196,208,181,175
140,customer-140,209,210,130,195,3
141,customer-141,81,146,45,45,207
142,customer-142,11,33,193,19,116
143,customer-143,117,132,149,233,86
144,customer-144,191,244,123,34,105
145,customer-145,31,73,162,186,143
146,customer-146,85,91,115,113,158
147,customer-147,163,178,85,89,77
148,customer-148,163,231,216,82,142
149,customer-149,135,148,163,196,170
150,customer-150,150,183,94,37,195
151,customer-151,221,240,36,100,50
152,customer-152,83,105,43,211,116
153,customer-153,131,218,106,134,133
154,customer-154,158,237,168,233,11
155,customer-155,81,116,14,106,110
156,customer-156,220,303,100,45,97
157,customer-157,24,48,209,102,92
158,customer-158,96,121,38,32,134
159,customer-159,180,250,73,81,78
160,customer-160,50,60,67,214,90
161,customer-161,195,196,44,85,90
162,customer-162,81,97,189,191,87
163,customer-163,90,158,133,156,75
164,customer-164,18,111,90,71,178
165,customer-165,198,212,67,134,113
166,customer-166,178,186,55,139,241
167,customer-167,104,151,204,100,102
168,customer-168,24,94,213,130,216
169,customer-169,246,291,108,210,206
170,customer-170,106,131,109,154,207
171,customer-171,200,284,179,185,117
172,customer-172,76,171,92,132,47
173,customer-173,79,128,89,202,206
174,customer-174,240,258,159,173,184
175,customer-175,105,186,245,66,237
176,customer-176,200,275,97,163,131
177,customer-177,195,251,197,195,215
178,customer-178,36,70,137,103,101
179,customer-179,198,237,187,175,255
180,customer-180,212,307,204,187,20
181,customer-181,216,235,216,157,204
182,customer-182,49,107,201,83,179
183,customer-183,154,177,41,156,121
184,customer-184,128,175,206,190,96
185,customer-185,197,230,244,102,119
186,customer-186,22,55,63,106,266
187,customer-187,121,150,155,69,229
188,customer-188,131,197,104,85,193
189,customer-189,164,173,151,105,171
190,customer-190,28,119,109,107,55
191,customer-191,132,213,126,106,12
192,customer-192,59,76,162,25,53
193,customer-193,121,194,202,127,101
194,customer-194,157,227,190,192,156
195,customer-195,198,276,120,194,156
196,customer-196,74,119,195,143,211
197,customer-197,130,217,124,51,84
198,customer-198,93,159,137,91,197
199,customer-199,185,203,224,67,238
200,customer-200,71,140,40,177,17
201,customer-201,167,209,177,193,65
202,customer-202,135,196,181,153,85
203,customer-203,152,175,130,40,206
204,customer-204,165,229,160,214,80
205,customer-205,160,216,65,118,176
206,customer-206,143,225,133,157,102
207,customer-207,62,134,205,204,146
208,customer-208,215,254,53,260,31
209,customer-209,180,185,171,279,130
210,customer-210,142,160,167,130,136
211,customer-211,111,129,98,142,221
212,customer-212,108,142,243,87,90
213,customer-213,247,263,115,88,166
214,customer-214,59,68,39,166,215
215,customer-215,33,72,113,141,95
216,customer-216,115,143,30,28,197
217,customer-217,109,114,83,188,164
218,customer-218,184,272,140,218,131
219,customer-219,7,75,204,158,117
220,customer-220,60,130,142,219,140
221,customer-221,29,88,23,237,127
222,customer-222,71,87,83,123,92
223,customer-223,29,107,174,131,139
224,customer-224,113,207,123,95,209
225,customer-225,126,149,206,118,188
226,customer-226,160,236,64,53,86
227,customer-227,40,94,177,181,7
228,customer-228,218,304,177,178,194
229,customer-229,128,141,193,280,118
230,customer-230,77,170,163,140,137
231,customer-231,139,209,53,37,149
232,customer-232,184,260,83,56,180
233,customer-233,127,172,141,133,165
234,customer-234,159,201,102,55,124
235,customer-235,121,128,112,176,171
236,customer-236,201,223,115,147,63
237,customer-237,103,165,189,123,49
238,customer-238,181,223,83,206,93
239,customer-239,121,127,268,186,161
240,customer-240,39,135,107,70,125
241,customer-241,163,205,85,282,204
242,customer-242,84,110,17,36,68
243,customer-243,36,42,153,33,172
244,customer-244,81,89,69,168,223
245,customer-245,182,234,190,75,172
246,customer-246,94,130,22,182,11
247,customer-247,145,187,177,16,169
248,customer-248,130,140,49,159,65
249,customer-249,174,245,89,125,97
250,customer-250,29,37,72,71,8
251,customer-251,116,156,215,119,101
252,customer-252,75,160,26,207,203
253,customer-253,60,115,151,82,201
254,customer-254,38,124,22,194,66
255,customer-255,47,76,249,92,94
256,customer-256,140,181,152,53,80
257,customer-257,93,105,17,64,230
258,customer-258,274,274,46,19,203
259,customer-259,136,220,121,32,144
260,customer-260,175,264,168,107,131
261,customer-261,49,97,38,127,187
262,customer-262,120,164,49,139,164
263,customer-263,126,161,50,102,22
264,customer-264,191,223,281,38,242
265,customer-265,96,123,72,132,147
266,customer-266,195,228,204,85,199
267,customer-267,84,86,173,135,96
268,customer-268,187,234,157,125,220
269,customer-269,197,271,131,89,75
270,customer-270,183,184,100,244,60
271,customer-271,18,28,24,185,154
272,customer-272,63,161,239,37,123
273,customer-273,211,258,21,62,226
274,customer-274,160,209,82,80,40
275,customer-275,15,39,247,25,34
276,customer-276,211,215,53,226,149
277,customer-277,128,170,48,96,79
278,customer-278,181,235,169,97,127
279,customer-279,19,22,237,98,196
280,customer-280,114,191,70,57,221
281,customer-281,106,140,178,164,66
282,customer-282,189,266,12,36,137
283,customer-283,89,133,170,40,191
284,customer-284,84,91,153,143,273
285,customer-285,125,158,181,172,210
286,customer-286,198,230,214,62,110
287,customer-287,51,137,122,104,43
288,customer-288,201,243,33,117,151
289,customer-289,32,101,156,113,60
290,customer-290,61,107,271,42,41
291,customer-291,19,105,124,134,106
292,customer-292,44,115,79,194,79
293,customer-293,147,236,102,58,114
294,customer-294,107,124,161,97,196
295,customer-295,210,275,99,75,57
296,customer-296,199,239,127,197,101
297,customer-297,17,89,103,243,48
298,customer-298,209,230,52,31,67
299,customer-299,144,224,70,112,118
300,customer-300,75,87,215,29,118
301,customer-301,61,123,161,77,175
302,customer-302,150,185,197,185,201
303,customer-303,224,227,25,138,128
304,customer-304,95,141,183,148,70
305,customer-305,121,159,64,97,198
306,customer-306,133,190,153,96,160
307,customer-307,36,39,61,83,91
308,customer-308,66,104,154,168,24
309,customer-309,37,117,90,222,135
310,customer-310,216,223,21,61,176
311,customer-311,175,227,142,227,92
312,customer-312,209,250,152,174,34
313,customer-313,80,82,95,100,162
314,customer-314,136,195,110,116,148
315,customer-315,155,170,88,180,146
316,customer-316,188,252,201,99,74
317,customer-317,28,76,197,26,193
318,customer-318,256,314,171,160,155
319,customer-319,188,257,194,28,217
320,customer-320,95,179,63,139,90
321,customer-321,137,169,178,20,84
322,customer-322,200,263,141,126,78
323,customer-323,108,110,163,176,240
324,customer-324,128,172,57,130,210
325,customer-325,112,122,186,156,146
326,customer-326,118,182,211,36,136
327,customer-327,86,105,140,113,227
328,customer-328,92,184,126,199,113
329,customer-329,88,141,165,95,164
330,customer-330,172,224,30,147,144
331,customer-331,95,113,161,124,201
332,customer-332,129,202,167,162,65
333,customer-333,250,316,202,218,112
334,customer-334,80,164,140,142,87
335,customer-335,72,87,208,149,148
336,customer-336,136,172,166,107,221
337,customer-337,196,259,117,184,60
338,customer-338,151,173,166,171,135
339,customer-339,126,145,122,222,187
340,customer-340,75,125,14,126,160
341,customer-341,112,184,72,246,145
342,customer-342,29,124,211,78,204
343,customer-343,119,161,244,153,201
344,customer-344,70,153,193,85,145
345,customer-345,210,280,118,146,167
346,customer-346,212,215,219,83,213
347,customer-347,153,179,73,75,47
348,customer-348,29,87,154,120,77
349,customer-349,132,157,243,13,38
350,customer-350,189,241,172,179,128
351,customer-351,147,171,104,110,229
352,customer-352,133,181,163,148,172
353,customer-353,19,32,94,200,134
354,customer-354,144,220,133,136,130
355,customer-355,165,237,220,169,182
356,customer-356,150,173,107,81,121
357,customer-357,202,288,69,212,132
358,customer-358,104,114,103,104,199
359,customer-359,217,289,71,133,153
360,customer-360,7,12,32,45,82
361,customer-361,22,64,133,154,130
362,customer-362,15,19,19,241,182
363,customer-363,27,119,226,113,71
364,customer-364,48,52,51,12,125
365,customer-365,57,105,209,150,183
366,customer-366,49,119,39,114,152
367,customer-367,121,128,127,202,41
368,customer-368,186,251,136,53,176
369,customer-369,189,276,77,208,81
370,customer-370,194,286,24,94,193
371,customer-371,196,267,30,90,171
372,customer-372,87,155,119,103,100
373,customer-373,110,135,37,45,139
374,customer-374,264,347,121,220,70
375,customer-375,98,140,189,137,122
376,customer-376,80,165,163,156,149
377,customer-377,162,212,169,179,154
378,customer-378,85,147,186,171,137
379,customer-379,195,231,177,86,18
380,customer-380,202,240,57,56,220
381,customer-381,146,215,94,173,82
382,customer-382,142,232,26,269,184
383,customer-383,192,275,242,209,183
384,customer-384,135,165,93,119,33
385,customer-385,197,280,79,184,89
386,customer-386,164,242,38,184,61
387,customer-387,124,194,120,134,197
388,customer-388,175,186,68,205,95
389,customer-389,128,146,244,84,37
390,customer-390,98,111,158,194,163
391,customer-391,197,213,184,143,101
392,customer-392,127,195,42,214,83
393,customer-393,109,196,253,99,46
394,customer-394,85,174,81,150,24
395,customer-395,180,224,78,155,157
396,customer-396,157,248,90,149,44
397,customer-397,17,29,220,104,26
398,customer-398,64,104,77,35,134
399,customer-399,92,131,111,84,50
400,customer-400,175,220,142,155,26
401,customer-401,31,112,34,131,37
402,customer-402,48,127,104,245,138
403,customer-403,50,76,138,16,66
404,customer-404,148,208,4,109,74
405,customer-405,69,140,168,168,115
406,customer-406,125,216,88,7,40
407,customer-407,53,80,60,207,236
408,customer-408,31,80,92,198,51
409,customer-409,160,174,168,53,188
410,customer-410,73,100,188,93,172
411,customer-411,182,232,124,186,59
412,customer-412,150,244,120,120,48
413,customer-413,119,213,168,48,202
414,customer-414,74,144,177,113,124
415,customer-415,142,145,125,206,109
416,customer-416,173,252,119,256,150
417,customer-417,190,278,86,94,207
418,customer-418,154,209,35,100,125
419,customer-419,151,186,90,163,69
420,customer-420,142,199,96,19,153
421,customer-421,106,154,116,152,41
422,customer-422,201,205,185,176,121
423,customer-423,80,139,75,274,74
424,customer-424,125,216,108,235,254
425,customer-425,75,80,123,13,109
426,customer-426,211,222,245,148,103
427,customer-427,103,121,17,62,258
428,customer-428,134,214,156,56,136
429,customer-429,275,289,168,125,147
430,customer-430,41,54,30,86,60
431,customer-431,65,86,191,253,24
432,customer-432,159,211,150,52,125
433,customer-433,42,84,236,50,125
434,customer-434,26,68,16,91,19
435,customer-435,33,51,43,180,198
436,customer-436,195,240,76,242,203
437,customer-437,181,278,170,156,144
438,customer-438,189,243,177,180,101
439,customer-439,113,116,275,123,117
440,customer-440,205,282,212,110,163
441,customer-441,164,179,99,144,73
442,customer-442,175,175,160,45,53
443,customer-443,60,76,197,17,194
444,customer-444,132,159,202,181,199
445,customer-445,122,171,30,169,75
446,customer-446,144,153,66,181,83
447,customer-447,23,86,185,64,234
448,customer-448,26,118,152,185,60
449,customer-449,192,217,210,124,196
450,customer-450,24,119,57,133,81
451,customer-451,186,231,197,208,130
452,customer-452,192,279,161,156,187
453,customer-453,188,272,157,50,152
454,customer-454,162,168,153,41,168
455,customer-455,103,144,145,51,100
456,customer-456,88,118,143,91,148
457,customer-457,150,176,66,60,36
458,customer-458,152,201,43,58,120
459,customer-459,179,239,204,178,127
460,customer-460,26,26,251,68,132
461,customer-461,25,53,169,50,195
462,customer-462,124,206,120,160,107
463,customer-463,59,117,25,120,171
464,customer-464,144,166,98,7,137
465,customer-465,72,161,57,214,139
466,customer-466,135,156,98,48,94
467,customer-467,130,142,216,42,167
468,customer-468,169,260,171,177,41
469,customer-469,216,265,153,4,31
470,customer-470,230,265,47,94,200
471,customer-471,196,197,173,142,227
472,customer-472,113,158,177,77,193
473,customer-473,197,211,41,137,110
474,customer-474,151,156,96,137,188
475,customer-475,199,224,26,35,216
476,customer-476,104,139,86,124,71
477,customer-477,174,192,143,81,201
478,customer-478,160,207,141,139,177
479,customer-479,9,84,29,20,120
480,customer-480,135,157,186,192,200
481,customer-481,52,84,134,106,96
482,customer-482,77,126,186,108,12
483,customer-483,153,201,89,162,118
484,customer-484,56,83,97,199,128
485,customer-485,188,278,221,27,144
486,customer-486,232,234,239,38,131
487,customer-487,126,139,66,34,84
488,customer-488,44,99,151,117,150
489,customer-489,162,243,165,114,195
490,customer-490,176,225,177,46,87
491,customer-491,110,119,53,121,184
492,customer-492,209,259,94,79,125
493,customer-493,101,134,268,217,155
494,customer-494,49,51,171,23,153
495,customer-495,118,149,184,130,164
496,customer-496,36,96,182,57,187
497,customer-497,84,94,205,96,182
498,customer-498,176,205,214,191,5
499,customer-499,204,224,98,257,140
500,customer-500,113,186,247,126,89
501,customer-501,151,203,84,217,30
502,customer-502,17,74,142,6,84
503,customer-503,184,205,123,121,181
504,customer-504,215,251,97,19,195
505,customer-505,14,57,123,60,124
506,customer-506,89,158,102,183,220
507,customer-507,184,243,32,89,155
508,customer-508,194,221,192,205,135
509,customer-509,81,175,73,147,180
510,customer-510,43,96,89,175,68
511,customer-511,210,221,22,88,176
512,customer-512,198,284,161,117,184
513,customer-513,63,97,216,207,53
514,customer-514,193,263,21,94,55
515,customer-515,21,37,33,176,20
516,customer-516,81,134,86,24,58
517,customer-517,202,289,133,264,134
518,customer-518,235,323,216,107,111
519,customer-519,165,209,167,126,160
520,customer-520,114,197,67,98,223
521,customer-521,144,180,149,176,199
522,customer-522,203,203,169,153,129
523,customer-523,166,201,187,197,224
524,customer-524,181,199,41,238,151
525,customer-525,97,166,149,79,68
526,customer-526,125,205,149,188,125
527,customer-527,99,131,186,147,44
528,customer-528,88,158,192,229,45
529,customer-529,215,221,57,84,228
530,customer-530,170,240,85,231,164
531,customer-531,61,111,195,72,164
532,customer-532,89,165,212,212,146
533,customer-533,153,165,33,171,69
534,customer-534,61,160,20,62,98
535,customer-535,184,218,27,10,15
536,customer-536,192,283,182,80,148
537,customer-537,236,241,142,245,40
538,customer-538,195,275,106,112,53
539,customer-539,182,199,143,150,80
540,customer-540,205,213,218,65,115
541,customer-541,44,57,248,81,147
542,customer-542,88,111,57,56,35
543,customer-543,41,99,126,168,70
544,customer-544,219,220,188,107,166
545,customer-545,94,106,168,72,153
546,customer-546,32,108,104,30,35
547,customer-547,152,240,252,183,52
548,customer-548,149,227,45,89,97
549,customer-549,123,164,189,60,173
550,customer-550,74,155,153,3,182
551,customer-551,132,194,184,172,116
552,customer-552,20,57,84,125,58
553,customer-553,42,66,114,179,201
554,customer-554,52,93,121,124,204
555,customer-555,106,157,94,124,138
556,customer-556,225,313,185,111,116
557,customer-557,137,188,180,180,89
558,customer-558,61,119,130,55,116
559,customer-559,42,116,98,168,183
560,customer-560,194,237,110,89,135
561,customer-561,213,240,87,119,184
562,customer-562,78,113,47,40,52
563,customer-563,164,220,140,135,120
564,customer-564,49,145,198,166,54
565,customer-565,75,100,108,46,135
566,customer-566,19,68,150,80,180
567,customer-567,143,218,123,152,162
568,customer-568,101,190,84,189,77
569,customer-569,87,130,164,274,143
570,customer-570,52,108,79,82,119
571,customer-571,163,208,15,38,143
572,customer-572,83,167,134,26,148
573,customer-573,89,139,106,65,133
574,customer-574,22,34,200,68,198
575,customer-575,230,240,191,138,192
576,customer-576,123,205,49,124,103
577,customer-577,169,228,132,6,59
578,customer-578,114,172,47,192,9
579,customer-579,198,228,139,202,73
580,customer-580,95,119,212,152,71
581,customer-581,194,199,45,174,97
582,customer-582,62,75,180,166,134
583,customer-583,64,119,118,192,190
584,customer-584,136,177,108,192,200
585,customer-585,179,278,189,47,142
586,customer-586,69,73,17,15,148
587,customer-587,236,287,94,101,170
588,customer-588,31,97,267,173,193
589,customer-589,130,216,154,72,162
590,customer-590,110,196,66,129,44
591,customer-591,60,71,172,119,202
592,customer-592,102,118,189,216,138
593,customer-593,172,259,53,135,102
594,customer-594,117,152,44,18,149
595,customer-595,82,173,73,44,79
596,customer-596,186,188,153,92,136
597,customer-597,95,99,129,220,92
598,customer-598,118,199,25,58,123
599,customer-599,52,99,26,193,150
600,customer-600,173,221,194,200,108
601,customer-601,114,136,105,54,41
602,customer-602,164,192,119,246,151
603,customer-603,112,142,33,131,15
604,customer-604,47,122,65,105,115
605,customer-605,54,101,102,132,225
606,customer-606,118,124,28,37,192
607,customer-607,64,102,161,154,8
608,customer-608,124,215,25,253,153
609,customer-609,26,50,142,107,38
610,customer-610,117,188,91,184,205
611,customer-611,227,325,44,32,205
612,customer-612,185,247,12,170,124
613,customer-613,159,221,132,60,182
614,customer-614,134,210,131,175,69
615,customer-615,80,169,225,230,47
616,customer-616,40,108,26,170,219
617,customer-617,153,171,227,47,191
618,customer-618,43,94,136,202,47
619,customer-619,14,47,138,35,143
620,customer-620,187,268,22,66,106
621,customer-621,114,156,181,155,244
622,customer-622,134,199,69,156,57
623,customer-623,131,201,41,31,61
624,customer-624,183,256,127,195,206
625,customer-625,219,264,57,60,106
626,customer-626,19,51,176,62,29
627,customer-627,54,92,191,129,110
628,customer-628,67,104,38,53,145
629,customer-629,189,201,193,111,122
630,customer-630,110,160,99,125,45
631,customer-631,113,178,156,191,26
632,customer-632,228,285,87,152,114
633,customer-633,182,246,106,183,183
634,customer-634,183,251,100,188,144
635,customer-635,144,190,96,199,97
636,customer-636,148,208,230,101,99
637,customer-637,209,221,110,49,182
638,customer-638,235,273,113,88,14
639,customer-639,39,87,68,189,140
640,customer-640,162,220,152,58,187
641,customer-641,171,216,195,244,156
642,customer-642,173,229,146,9,105
643,customer-643,18,65,118,184,46
644,customer-644,56,73,118,152,109
645,customer-645,170,199,101,12,243
646,customer-646,184,220,3,104,129
647,customer-647,213,240,164,116,179
648,customer-648,77,108,121,50,76
649,customer-649,183,210,97,135,163
650,customer-650,124,202,156,197,207
651,customer-651,40,104,128,144,215
652,customer-652,132,183,218,182,98
653,customer-653,207,229,60,157,208
654,customer-654,173,248,55,191,79
655,customer-655,71,162,157,146,94
656,customer-656,137,204,81,99,59
657,customer-657,189,232,118,100,123
658,customer-658,180,269,86,193,188
659,customer-659,142,143,54,50,87
660,customer-660,183,185,163,234,44
661,customer-661,159,223,90,112,220
662,customer-662,171,184,107,95,154
663,customer-663,135,224,85,80,206
664,customer-664,83,88,196,46,163
665,customer-665,178,200,126,233,197
666,customer-666,94,151,254,108,26
667,customer-667,63,85,191,68,186
668,customer-668,249,310,193,168,189
669,customer-669,45,113,235,177,187
670,customer-670,195,204,67,164,31
671,customer-671,113,121,122,196,209
672,customer-672,38,77,127,70,200
673,customer-673,173,199,63,107,151
674,customer-674,228,311,191,132,128
675,customer-675,62,91,124,68,58
676,customer-676,205,297,157,143,98
677,customer-677,97,115,174,113,63
678,customer-678,124,177,87,82,24
679,customer-679,221,259,136,122,73
680,customer-680,10,34,68,55,131
681,customer-681,154,180,123,115,185
682,customer-682,115,134,104,50,183
683,customer-683,126,146,11,41,77
684,customer-684,253,297,120,127,74
685,customer-685,180,196,99,25,186
686,customer-686,255,284,143,172,104
687,customer-687,77,114,138,181,17
688,customer-688,215,304,41,136,23
689,customer-689,188,260,168,107,40
690,customer-690,142,233,147,33,75
691,customer-691,171,246,121,98,119
692,customer-692,248,323,186,194,53
693,customer-693,198,209,57,178,169
694,customer-694,87,162,98,117,140
695,customer-695,156,225,156,170,138
696,customer-696,186,227,89,269,13
697,customer-697,223,260,183,176,110
698,customer-698,78,154,120,30,182
699,customer-699,154,244,158,188,84
700,customer-700,225,309,20,192,200
701,customer-701,143,225,77,96,90
702,customer-702,53,88,86,105,171
703,customer-703,184,218,151,100,218
704,customer-704,213,273,176,101,52
705,customer-705,98,156,268,112,16
706,customer-706,140,221,163,101,10
707,customer-707,200,251,45,182,163
708,customer-708,110,190,125,130,191
709,customer-709,13,23,84,171,43
710,customer-710,57,91,158,100,46
711,customer-711,149,173,240,129,61
712,customer-712,191,281,204,82,61
713,customer-713,131,176,112,168,76
714,customer-714,210,272,149,50,130
715,customer-715,134,212,125,125,119
716,customer-716,78,107,147,190,110
717,customer-717,109,167,102,162,64
718,customer-718,129,138,21,6,142
719,customer-719,128,192,121,80,194
720,customer-720,59,106,91,235,127
721,customer-721,42,120,144,80,162
722,customer-722,119,180,61,185,97
723,customer-723,58,75,11,127,79
724,customer-724,83,104,41,204,182
725,customer-725,16,20,190,42,92
726,customer-726,30,31,200,18,138
727,customer-727,239,306,69,84,206
728,customer-728,126,172,99,80,71
729,customer-729,47,140,165,132,132
730,customer-730,192,255,88,163,202
731,customer-731,95,137,72,199,166
732,customer-732,89,106,48,155,85
733,customer-733,213,228,188,76,5
734,customer-734,143,192,143,20,189
735,customer-735,68,136,25,69,174
736,customer-736,125,147,205,19,185
737,customer-737,49,135,141,48,56
738,customer-738,105,169,39,186,73
739,customer-739,39,84,176,145,37
740,customer-740,221,312,194,56,222
741,customer-741,171,259,42,162,194
742,customer-742,102,161,142,183,116
743,customer-743,132,215,238,163,167
744,customer-744,191,244,103,152,165
745,customer-745,173,233,16,198,202
746,customer-746,179,215,73,98,34
747,customer-747,97,171,70,212,193
748,customer-748,182,227,71,123,127
749,customer-749,64,130,81,216,43
750,customer-750,199,207,166,137,54
751,customer-751,49,81,30,211,80
752,customer-752,127,163,187,44,77
753,customer-753,49,114,113,45,167
754,customer-754,135,210,14,59,271
755,customer-755,140,147,103,163,50
756,customer-756,153,191,169,213,94
757,customer-757,70,120,206,102,119
758,customer-758,43,111,145,173,10
759,customer-759,151,227,154,48,85
760,customer-760,124,130,149,58,100
761,customer-761,202,221,67,86,60
762,customer-762,177,187,148,47,224
763,customer-763,174,227,243,115,58
764,customer-764,153,180,199,66,118
765,customer-765,82,165,192,148,183
766,customer-766,58,75,83,118,127
767,customer-767,82,166,21,196,223
768,customer-768,162,174,141,172,84
769,customer-769,37,135,125,49,134
770,customer-770,135,166,185,105,90
771,customer-771,211,241,199,47,47
772,customer-772,242,281,50,51,66
773,customer-773,227,296,114,46,126
774,customer-774,111,172,175,157,39
775,customer-775,192,280,101,196,184
776,customer-776,50,53,194,174,36
777,customer-777,220,231,156,159,104
778,customer-778,140,171,8,46,190
779,customer-779,170,172,80,73,222
780,customer-780,145,216,198,64,84
781,customer-781,34,105,177,64,214
782,customer-782,42,132,55,213,147
783,customer-783,61,137,109,11,168
784,customer-784,28,29,41,169,192
785,customer-785,59,91,96,162,55
786,customer-786,175,209,189,187,210
787,customer-787,162,210,163,74,107
788,customer-788,159,160,193,22,200
789,customer-789,264,334,181,106,136
790,customer-790,59,94,104,199,46
791,customer-791,128,181,31,205,22
792,customer-792,156,234,139,103,97
793,customer-793,188,277,77,129,191
794,customer-794,127,159,94,218,235
795,customer-795,50,114,186,215,152
796,customer-796,65,68,61,173,124
797,customer-797,36,130,101,26,123
798,customer-798,193,232,228,168,11
799,customer-799,151,211,82,192,193
800,customer-800,71,144,176,188,126
801,customer-801,173,231,56,134,109
802,customer-802,64,82,128,55,99
803,customer-803,146,188,193,144,101
804,customer-804,133,163,147,77,248
805,customer-805,117,200,69,213,142
806,customer-806,122,190,105,171,172
807,customer-807,105,153,31,179,83
808,customer-808,155,230,66,199,81
809,customer-809,71,72,85,140,118
810,customer-810,161,236,146,92,94
811,customer-811,144,166,217,159,196
812,customer-812,52,79,21,198,173
813,customer-813,56,107,139,162,153
814,customer-814,107,192,63,54,184
815,customer-815,130,177,126,187,85
816,customer-816,154,225,247,167,101
817,customer-817,7,98,23,225,148
818,customer-818,62,133,58,135,108
819,customer-819,194,222,197,50,111
820,customer-820,124,193,39,72,33
821,customer-821,97,175,199,82,172
