id,label,ts_in,ts_out,attr_1,attr_2
88,customer-90201,2,38,64,208
89,customer-65856,2,39,136,222
90,customer-3685,2,40,108,150
91,customer-92816,2,40,172,231
92,customer-18710,2,41,73,127
93,customer-37328,2,41,179,163
94,customer-66020,2,41,68,194
95,customer-15835,2,44,6,82
96,customer-51372,2,47,89,106
97,customer-1562,2,49,138,243
98,customer-16219,2,49,108,36
99,customer-46871,2,49,147,166
100,customer-9813,2,52,225,124
101,customer-4339,2,54,103,31
102,customer-94103,2,54,114,130
103,customer-72693,2,62,170,140
104,customer-22135,2,63,207,170
105,customer-24525,2,63,127,134
106,customer-92708,2,63,91,103
107,customer-3914,2,65,224,62
108,customer-21272,2,65,176,75
109,customer-65227,2,67,120,163
110,customer-52589,2,72,163,208
111,customer-5883,2,73,79,204
112,customer-57040,2,79,42,230
113,customer-74482,2,79,100,48
114,customer-44291,2,81,123,36
115,customer-60873,2,84,153,224
116,customer-50551,2,86,206,165
117,customer-96583,2,87,85,78
118,customer-70530,2,89,162,256
119,customer-86889,2,90,6,135
120,customer-82690,2,91,134,59
121,customer-32259,2,95,11,172
122,customer-82910,2,100,65,70
123,customer-12686,3,4,137,54
124,customer-2621,3,5,56,186
125,customer-6881,3,5,144,247
126,customer-69634,3,5,38,48
127,customer-73422,3,6,195,192
128,customer-53298,3,9,47,182
129,customer-96060,3,9,85,134
130,customer-67653,3,11,102,173
131,customer-7352,3,12,118,133
132,customer-19420,3,13,61,196
133,customer-13142,3,17,109,145
134,customer-41659,3,18,210,115
135,customer-97781,3,20,204,111
136,customer-84459,3,21,67,50
137,customer-14811,3,23,57,205
138,customer-30304,3,24,96,169
139,customer-12529,3,26,79,60
140,customer-86426,3,26,189,88
141,customer-73555,3,27,182,20
142,customer-91453,3,27,183,70
143,customer-16795,3,28,203,232
144,customer-77982,3,30,75,128
145,customer-1436,3,31,129,105
146,customer-3289,3,31,23,88
147,customer-8703,3,33,37,80
148,customer-81090,3,33,119,188
149,customer-14646,3,34,77,114
150,customer-47004,3,35,100,165
151,customer-67383,3,35,202,94
152,customer-31911,3,37,148,131
153,customer-17846,3,38,170,104
154,customer-56425,3,39,83,8
155,customer-43081,3,41,174,194
156,customer-88516,3,41,136,84
157,customer-25011,3,42,184,173
158,customer-38246,3,43,171,206
159,customer-26030,3,48,170,139
160,customer-43774,3,48,86,99
161,customer-57229,3,49,105,56
162,customer-65322,3,51,115,35
163,customer-62840,3,53,222,122
164,customer-10403,3,57,61,144
165,customer-51890,3,57,97,161
166,customer-35972,3,58,129,185
167,customer-2806,3,59,59,88
168,customer-54792,3,59,38,87
169,customer-71476,3,59,218,61
170,customer-23459,3,63,219,104
171,customer-5372,3,64,118,83
172,customer-67393,3,64,198,165
173,customer-94517,3,64,96,79
174,customer-93484,3,65,123,16
175,customer-30577,3,66,66,222
176,customer-60806,3,66,206,129
177,customer-28081,3,67,117,118
178,customer-86887,3,67,53,24
179,customer-18436,3,68,65,185
180,customer-43989,3,71,161,88
181,customer-88645,3,71,14,159
182,customer-95707,3,71,26,66
183,customer-762,3,72,125,3
184,customer-9412,3,72,202,132
185,customer-81939,3,72,150,72
186,customer-88256,3,72,194,90
187,customer-32188,3,74,212,190
188,customer-46070,3,74,65,62
189,customer-51862,3,74,205,145
190,customer-39601,3,75,171,54
191,customer-73867,3,77,108,230
192,customer-17564,3,79,124,70
193,customer-51674,3,79,102,130
194,customer-15642,3,80,91,132
195,customer-29373,3,80,183,146
196,customer-45236,3,85,44,263
197,customer-57519,3,86,189,139
198,customer-8723,3,87,243,41
199,customer-39834,3,88,27,99
200,customer-67012,3,89,153,193
201,customer-77356,3,89,199,110
202,customer-8788,3,93,140,229
203,customer-14152,3,93,219,63
204,customer-59977,3,93,148,217
205,customer-24701,3,96,175,195
206,customer-72833,3,96,184,147
207,customer-14148,3,98,123,54
208,customer-63110,4,4,96,57
209,customer-88124,4,4,96,197
210,customer-6794,4,5,98,109
211,customer-13097,4,6,130,133
212,customer-97843,4,6,236,67
213,customer-36666,4,8,210,99
214,customer-84236,4,8,31,50
215,customer-88359,4,8,206,123
216,customer-41309,4,10,130,137
217,customer-56298,4,10,155,169
218,customer-99117,4,15,238,11
219,customer-14369,4,16,141,51
220,customer-79473,4,17,180,72
221,customer-16379,4,18,90,155
222,customer-53150,4,18,123,169
223,customer-30249,4,20,92,47
224,customer-28213,4,22,226,131
225,customer-22995,4,23,76,169
226,customer-39755,4,24,224,187
227,customer-54521,4,24,29,165
228,customer-97347,4,25,122,135
229,customer-64251,4,26,182,90
230,customer-13459,4,28,208,187
231,customer-46577,4,29,112,104
232,customer-54224,4,29,181,112
233,customer-44465,4,30,24,175
234,customer-70206,4,30,52,218
235,customer-79267,4,30,128,129
236,customer-10985,4,33,174,73
237,customer-24261,4,33,69,55
238,customer-42174,4,34,94,137
239,customer-30189,4,35,145,111
240,customer-19436,4,36,68,146
241,customer-88417,4,39,55,34
242,customer-60535,4,41,75,155
243,customer-20601,4,45,184,46
244,customer-82904,4,46,128,33
245,customer-4030,4,48,106,174
246,customer-13325,4,48,37,62
247,customer-33047,4,48,74,151
248,customer-36338,4,48,99,196
249,customer-61621,4,48,121,174
250,customer-64236,4,48,55,20
251,customer-5103,4,49,165,67
252,customer-45192,4,51,63,31
253,customer-60177,4,51,208,50
254,customer-63971,4,53,8,73
255,customer-71981,4,54,78,89
256,customer-92649,4,55,177,106
257,customer-37477,4,56,60,108
258,customer-50417,4,56,159,102
259,customer-75938,4,56,143,75
260,customer-19510,4,59,41,38
261,customer-24457,4,59,118,169
262,customer-71158,4,59,196,64
263,customer-64155,4,61,120,51
264,customer-90579,4,61,201,97
265,customer-98242,4,62,152,138
266,customer-8948,4,63,144,105
267,customer-74157,4,66,122,115
268,customer-69195,4,67,165,136
269,customer-24821,4,69,30,199
270,customer-37918,4,69,131,199
271,customer-5107,4,70,130,203
272,customer-61379,4,70,100,57
273,customer-46982,4,71,258,173
274,customer-87079,4,73,55,104
275,customer-90077,4,73,169,91
276,customer-38443,4,75,160,112
277,customer-65897,4,76,228,206
278,customer-46145,4,77,181,168
279,customer-52759,4,77,216,201
280,customer-49442,4,78,61,10
281,customer-99346,4,78,91,182
282,customer-17987,4,82,30,149
283,customer-36801,4,83,116,183
284,customer-56255,4,83,34,107
285,customer-94089,4,83,35,212
286,customer-59675,4,85,209,161
287,customer-84537,4,86,85,216
288,customer-9760,4,88,145,94
289,customer-64575,4,89,20,83
290,customer-51423,4,90,70,184
291,customer-8393,4,92,152,62
292,customer-42544,4,95,217,52
293,customer-69526,4,96,209,38
294,customer-22744,4,97,183,177
295,customer-86390,4,98,177,21
296,customer-35755,4,99,113,182
297,customer-68870,4,100,179,64
298,customer-73589,4,102,136,89
299,customer-6274,5,8,200,51
300,customer-3386,5,9,48,223
301,customer-15540,5,9,179,222
302,customer-15708,5,9,106,67
303,customer-83840,5,9,106,175
304,customer-26369,5,11,218,133
305,customer-40129,5,11,107,91
306,customer-90238,5,11,51,169
307,customer-2850,5,12,21,167
308,customer-92403,5,12,93,165
309,customer-43878,5,13,167,208
310,customer-58933,5,13,153,187
311,customer-20774,5,14,95,105
312,customer-32785,5,15,170,80
313,customer-65665,5,16,126,249
314,customer-47739,5,17,179,96
315,customer-79335,5,17,63,77
316,customer-40225,5,18,51,34
317,customer-717,5,19,186,41
318,customer-71300,5,19,116,58
319,customer-7638,5,20,182,100
320,customer-47256,5,22,165,17
321,customer-52570,5,23,81,179
322,customer-80829,5,23,199,91
323,customer-86882,5,23,91,213
324,customer-68369,5,26,175,86
325,customer-70032,5,26,169,37
326,customer-31355,5,27,126,232
327,customer-37476,5,29,21,81
328,customer-18226,5,30,136,226
329,customer-64567,5,30,51,59
330,customer-78681,5,30,105,186
331,customer-26799,5,32,123,45
332,customer-31821,5,32,91,167
333,customer-56929,5,32,179,46
334,customer-86587,5,32,149,222
335,customer-35432,5,33,190,87
336,customer-50736,5,34,200,150
337,customer-74408,5,34,44,202
338,customer-93981,5,34,191,178
339,customer-95914,5,34,11,119
340,customer-41180,5,35,245,178
341,customer-44724,5,35,25,178
342,customer-38811,5,36,64,192
343,customer-83052,5,36,105,152
344,customer-42580,5,37,89,157
345,customer-96243,5,37,47,132
346,customer-56745,5,38,235,170
347,customer-42556,5,39,34,74
348,customer-83469,5,39,34,99
349,customer-66644,5,40,204,20
350,customer-22463,5,41,144,92
351,customer-282,5,43,117,65
352,customer-58220,5,43,6,40
353,customer-17232,5,44,194,177
354,customer-90885,5,44,224,250
355,customer-19478,5,46,122,161
356,customer-32908,5,46,148,215
357,customer-48417,5,46,129,145
358,customer-94137,5,47,42,181
359,customer-41340,5,48,48,216
360,customer-74783,5,48,78,61
361,customer-33737,5,50,135,159
362,customer-14745,5,52,34,26
363,customer-16440,5,54,130,7
364,customer-1032,5,55,197,264
365,customer-12422,5,57,246,165
366,customer-78517,5,57,112,166
367,customer-42501,5,58,194,58
368,customer-6480,5,59,200,137
369,customer-31117,5,60,245,153
370,customer-33433,5,60,32,161
371,customer-41535,5,60,110,177
372,customer-49585,5,60,184,59
373,customer-65505,5,60,98,181
374,customer-37494,5,61,161,68
375,customer-12290,5,62,127,232
376,customer-96442,5,62,136,80
377,customer-19770,5,64,240,9
378,customer-45405,5,64,126,65
379,customer-73680,5,64,116,66
380,customer-40435,5,65,174,159
381,customer-68141,5,65,187,63
382,customer-74007,5,65,146,28
383,customer-88151,5,65,89,54
384,customer-64670,5,66,32,32
385,customer-41075,5,68,63,5
386,customer-6644,5,69,129,1
387,customer-10167,5,70,180,82
388,customer-18575,5,70,175,38
389,customer-46220,5,70,103,70
390,customer-86666,5,70,11,41
391,customer-95628,5,70,145,50
392,customer-42428,5,71,243,184
393,customer-72481,5,72,46,60
394,customer-66410,5,73,212,58
395,customer-2397,5,74,91,126
396,customer-58335,5,74,216,206
397,customer-8664,5,76,161,55
398,customer-50353,5,76,109,79
399,customer-88392,5,76,134,154
400,customer-34189,5,77,100,188
401,customer-34642,5,77,132,162
402,customer-42881,5,78,178,127
403,customer-25142,5,79,116,154
404,customer-3676,5,80,121,208
405,customer-27442,5,81,273,81
406,customer-63893,5,82,227,202
407,customer-30134,5,86,199,182
408,customer-47579,5,87,150,87
409,customer-62437,5,87,181,192
410,customer-22511,5,88,6,71
411,customer-52495,5,88,50,125
412,customer-474,5,90,77,150
413,customer-43950,5,90,104,56
414,customer-45974,5,90,243,38
415,customer-25384,5,91,132,103
416,customer-94077,5,92,261,45
417,customer-52188,5,93,169,60
418,customer-10775,5,97,201,47
419,customer-76273,5,98,135,164
420,customer-94331,6,6,118,153
421,customer-5245,6,7,141,189
422,customer-6001,6,7,139,161
423,customer-20126,6,8,64,159
424,customer-6811,6,9,73,237
425,customer-25148,6,10,119,34
426,customer-53565,6,10,173,202
427,customer-14106,6,11,65,59
428,customer-51448,6,12,84,198
429,customer-53549,6,12,169,169
430,customer-31199,6,13,57,188
431,customer-46995,6,13,59,76
432,customer-18930,6,14,81,74
433,customer-67545,6,16,77,226
434,customer-32237,6,17,195,94
435,customer-53400,6,18,216,155
436,customer-12333,6,19,45,71
437,customer-14007,6,19,45,121
438,customer-80120,6,19,61,87
439,customer-55305,6,21,170,78
440,customer-74593,6,21,156,185
441,customer-24741,6,22,160,64
442,customer-77516,6,22,224,98
443,customer-38110,6,23,168,200
444,customer-39759,6,23,79,62
445,customer-94826,6,28,46,59
446,customer-43845,6,29,210,104
447,customer-99244,6,30,83,142
448,customer-19324,6,32,214,51
449,customer-42224,6,32,168,243
450,customer-88405,6,33,23,163
451,customer-36116,6,34,198,196
452,customer-53111,6,34,34,40
453,customer-71039,6,34,68,78
454,customer-75053,6,35,226,102
455,customer-9054,6,36,183,63
456,customer-13706,6,36,178,136
457,customer-23658,6,38,127,125
458,customer-50885,6,38,187,71
459,customer-53862,6,38,108,47
460,customer-71930,6,39,194,205
461,customer-72028,6,39,60,33
462,customer-85167,6,39,115,207
463,customer-52751,6,41,59,86
464,customer-93888,6,41,78,72
465,customer-84491,6,43,141,104
466,customer-45038,6,45,108,37
467,customer-80991,6,45,235,138
468,customer-29879,6,46,88,202
469,customer-36151,6,47,82,89
470,customer-42532,6,47,47,192
471,customer-38717,6,48,173,175
472,customer-59621,6,48,116,6
473,customer-74380,6,48,207,240
474,customer-8017,6,49,151,62
475,customer-56286,6,49,10,126
476,customer-62544,6,50,177,19
477,customer-62512,6,51,190,31
478,customer-89217,6,51,170,143
479,customer-92709,6,52,157,206
480,customer-95878,6,53,181,126
481,customer-95300,6,55,228,102
482,customer-22778,6,57,147,81
483,customer-29574,6,57,23,187
484,customer-17495,6,58,74,196
485,customer-77410,6,58,62,210
486,customer-98793,6,59,217,98
487,customer-9027,6,61,138,90
488,customer-71032,6,63,119,60
489,customer-74971,6,63,221,67
490,customer-77848,6,63,186,187
491,customer-87616,6,63,10,74
492,customer-70051,6,64,200,29
493,customer-66952,6,65,168,56
494,customer-80346,6,66,156,249
495,customer-84704,6,67,56,66
496,customer-84247,6,68,215,148
497,customer-99279,6,68,108,259
498,customer-22301,6,69,66,88
499,customer-92163,6,71,227,133
500,customer-96046,6,71,109,60
501,customer-8738,6,73,79,52
502,customer-33643,6,73,227,158
503,customer-37939,6,73,180,203
504,customer-41684,6,75,190,114
505,customer-29364,6,77,34,65
506,customer-21734,6,78,121,37
507,customer-56528,6,78,65,217
508,customer-27765,6,80,137,158
509,customer-92157,6,80,114,75
510,customer-42818,6,81,196,220
511,customer-30882,6,82,95,145
512,customer-49212,6,83,160,58
513,customer-63353,6,83,159,107
514,customer-5774,6,84,92,72
515,customer-84443,6,85,173,138
516,customer-91751,6,85,64,56
517,customer-42870,6,86,70,226
518,customer-53456,6,86,183,98
519,customer-95252,6,86,255,132
520,customer-97437,6,86,133,187
521,customer-40470,6,88,229,162
522,customer-58835,6,88,147,134
523,customer-72025,6,89,168,61
524,customer-82347,6,89,67,103
525,customer-68978,6,91,155,88
526,customer-75262,6,91,244,181
527,customer-312,6,93,138,198
528,customer-9944,6,94,154,233
529,customer-16012,6,94,155,100
530,customer-38167,6,95,98,88
531,customer-61908,6,97,165,199
532,customer-88690,6,98,135,61
533,customer-96755,6,98,257,59
534,customer-85772,6,99,263,170
535,customer-91368,6,100,144,74
536,customer-85326,7,7,94,30
537,customer-90876,7,7,43,58
538,customer-99839,7,7,158,54
539,customer-37033,7,8,46,197
540,customer-55686,7,9,33,37
541,customer-24587,7,11,171,135
542,customer-25240,7,11,124,163
543,customer-40974,7,12,41,112
544,customer-86620,7,13,85,167
545,customer-6767,7,15,161,78
546,customer-8256,7,16,213,234
547,customer-58473,7,16,125,128
548,customer-94476,7,16,35,106
549,customer-59152,7,17,96,142
550,customer-38026,7,18,70,67
551,customer-56230,7,18,57,142
552,customer-75518,7,18,83,130
553,customer-97997,7,18,195,117
554,customer-59342,7,19,91,17
555,customer-38567,7,20,152,79
556,customer-52527,7,20,100,155
557,customer-4627,7,21,21,26
558,customer-34697,7,21,38,49
559,customer-92944,7,21,89,94
560,customer-83641,7,22,45,193
561,customer-84913,7,22,131,6
562,customer-12678,7,23,111,147
563,customer-15338,7,23,228,16
564,customer-17925,7,23,36,198
565,customer-43573,7,23,152,30
566,customer-28,7,24,30,221
567,customer-11454,7,25,125,180
568,customer-38579,7,26,188,236
569,customer-85394,7,26,117,70
570,customer-10701,7,27,57,42
571,customer-11157,7,27,99,142
572,customer-35127,7,27,43,153
573,customer-78241,7,27,65,32
574,customer-20836,7,31,162,39
575,customer-38992,7,31,154,71
576,customer-85313,7,32,257,83
577,customer-19338,7,33,35,84
578,customer-45690,7,33,141,104
579,customer-85905,7,33,31,65
580,customer-60119,7,34,218,186
581,customer-99299,7,36,115,139
582,customer-42211,7,37,66,169
583,customer-60643,7,37,26,91
584,customer-64496,7,37,183,99
585,customer-79379,7,37,156,170
586,customer-34381,7,38,183,87
587,customer-81932,7,38,47,123
588,customer-39436,7,39,28,187
589,customer-50801,7,41,111,175
590,customer-87262,7,42,128,175
591,customer-44353,7,44,243,84
592,customer-62739,7,44,156,84
593,customer-8651,7,45,38,18
594,customer-41547,7,45,34,11
595,customer-20753,7,46,117,58
596,customer-65388,7,46,270,131
597,customer-30924,7,47,132,114
598,customer-60346,7,47,161,83
599,customer-80915,7,47,89,108
600,customer-88547,7,47,58,152
601,customer-83895,7,48,130,115
602,customer-15340,7,49,47,160
603,customer-26942,7,50,131,85
604,customer-29448,7,50,36,120
605,customer-48913,7,51,16,207
606,customer-84340,7,51,87,79
607,customer-5474,7,52,69,188
608,customer-68811,7,52,120,91
609,customer-31901,7,53,16,96
610,customer-34777,7,54,90,124
611,customer-38680,7,54,40,99
612,customer-83593,7,54,116,206
613,customer-30194,7,55,153,35
614,customer-41009,7,56,92,123
615,customer-53563,7,57,119,131
616,customer-58459,7,58,47,1
617,customer-4047,7,61,212,171
618,customer-18908,7,61,67,29
619,customer-3760,7,62,200,74
620,customer-32986,7,62,196,129
621,customer-81357,7,62,181,43
622,customer-84228,7,63,180,45
623,customer-43702,7,64,208,101
624,customer-83475,7,64,89,43
625,customer-21620,7,65,93,29
626,customer-53482,7,65,77,74
627,customer-63457,7,65,89,232
628,customer-31526,7,66,113,166
629,customer-35479,7,66,225,55
630,customer-36352,7,66,84,199
631,customer-63835,7,67,162,57
632,customer-43647,7,68,236,164
633,customer-72666,7,68,133,48
634,customer-93308,7,68,105,176
635,customer-95549,7,69,108,219
636,customer-22619,7,70,123,174
637,customer-71978,7,72,189,160
638,customer-7634,7,77,20,145
639,customer-73482,7,77,233,44
640,customer-14753,7,78,107,93
641,customer-85706,7,78,182,95
642,customer-98991,7,78,117,228
643,customer-29491,7,79,77,151
644,customer-41352,7,80,196,181
645,customer-58998,7,80,185,190
646,customer-127,7,81,34,177
647,customer-69397,7,83,196,50
648,customer-31784,7,84,22,234
649,customer-66947,7,85,67,92
650,customer-74959,7,85,103,110
651,customer-86058,7,85,144,171
652,customer-99708,7,86,20,92
653,customer-47123,7,88,68,50
654,customer-78868,7,88,78,179
655,customer-48749,7,89,24,226
656,customer-77390,7,89,156,91
657,customer-90439,7,89,109,61
658,customer-9150,7,91,154,159
659,customer-59929,7,92,68,20
660,customer-83083,7,92,192,75
661,customer-64919,7,93,6,203
662,customer-83207,7,93,81,62
663,customer-99876,7,95,232,103
664,customer-13742,7,96,86,145
665,customer-28010,7,96,75,171
666,customer-35891,7,96,37,40
667,customer-34305,7,97,53,68
668,customer-29258,7,98,73,48
669,customer-53026,7,98,7,34
670,customer-40114,7,99,38,154
671,customer-32071,7,100,178,210
672,customer-81398,7,100,62,178
673,customer-46557,7,101,184,16
674,customer-7603,8,8,39,177
675,customer-68849,8,9,59,78
676,customer-70409,8,9,97,210
677,customer-30743,8,10,142,190
678,customer-58406,8,10,192,58
679,customer-14439,8,11,24,82
680,customer-35066,8,11,137,55
681,customer-57751,8,11,194,24
682,customer-79147,8,11,258,168
683,customer-5929,8,12,43,94
684,customer-21073,8,12,213,88
685,customer-55970,8,12,21,136
686,customer-44321,8,13,73,110
687,customer-78531,8,13,129,165
688,customer-16279,8,14,67,141
689,customer-41829,8,14,189,125
690,customer-47927,8,14,127,129
691,customer-58494,8,14,153,281
692,customer-95279,8,14,105,169
693,customer-52874,8,15,31,95
694,customer-16884,8,19,120,182
695,customer-99061,8,22,152,64
696,customer-13408,8,23,200,175
697,customer-18846,8,23,236,151
698,customer-65638,8,24,233,245
699,customer-91089,8,24,182,152
700,customer-58807,8,25,77,158
701,customer-33982,8,26,134,102
702,customer-57407,8,26,86,100
703,customer-95627,8,26,67,171
704,customer-8075,8,28,130,63
705,customer-39273,8,28,140,162
706,customer-49623,8,28,177,103
707,customer-25124,8,29,76,39
708,customer-28623,8,29,49,147
709,customer-91190,8,29,163,239
710,customer-28747,8,30,98,171
711,customer-39351,8,32,72,77
712,customer-7871,8,34,67,204
713,customer-19938,8,35,87,198
714,customer-12896,8,37,257,117
715,customer-20184,8,37,141,108
716,customer-91389,8,37,160,42
717,customer-61459,8,38,185,190
718,customer-12093,8,39,114,124
719,customer-64608,8,40,205,184
720,customer-15410,8,41,151,163
721,customer-90261,8,41,51,83
722,customer-97666,8,41,181,234
723,customer-24726,8,42,160,220
724,customer-43323,8,42,195,122
725,customer-15148,8,43,63,142
726,customer-46956,8,43,176,183
727,customer-61014,8,44,207,188
728,customer-77241,8,44,158,203
729,customer-96021,8,44,112,175
730,customer-7416,8,45,57,75
731,customer-83581,8,45,140,134
732,customer-26012,8,46,21,200
733,customer-89957,8,46,114,65
734,customer-1901,8,47,120,109
735,customer-21940,8,47,212,29
736,customer-93839,8,47,12,114
737,customer-96671,8,47,101,33
738,customer-38334,8,48,147,124
739,customer-58344,8,48,158,281
740,customer-69771,8,48,212,137
741,customer-52076,8,49,105,91
742,customer-41789,8,50,37,130
743,customer-65181,8,50,130,100
744,customer-16269,8,51,213,37
745,customer-99713,8,51,66,180
746,customer-21556,8,52,144,191
747,customer-68821,8,52,162,74
748,customer-40703,8,53,29,112
749,customer-7095,8,54,236,142
750,customer-25624,8,55,96,129
751,customer-46151,8,55,192,159
752,customer-23361,8,56,27,206
753,customer-51068,8,56,118,97
754,customer-10557,8,58,283,119
755,customer-12037,8,58,210,172
756,customer-50970,8,58,41,120
757,customer-1744,8,60,10,171
758,customer-40398,8,60,212,92
759,customer-88006,8,60,14,64
760,customer-60498,8,61,194,111
761,customer-79506,8,61,71,169
762,customer-93784,8,61,76,98
763,customer-98154,8,62,104,141
764,customer-71730,8,63,120,86
765,customer-77314,8,63,102,46
766,customer-9042,8,65,211,124
767,customer-20443,8,66,66,93
768,customer-52832,8,66,116,60
769,customer-57515,8,66,123,86
770,customer-45635,8,68,170,72
771,customer-61419,8,68,180,177
772,customer-7224,8,69,159,105
773,customer-32822,8,69,241,192
774,customer-14248,8,70,43,82
775,customer-28025,8,70,262,110
776,customer-86507,8,70,81,140
777,customer-87484,8,70,121,129
778,customer-2486,8,71,3,216
779,customer-79970,8,71,155,59
780,customer-98623,8,71,151,218
781,customer-26921,8,72,113,157
782,customer-53817,8,72,26,62
783,customer-55856,8,72,140,106
784,customer-30644,8,73,15,207
785,customer-50093,8,73,152,174
786,customer-2278,8,74,176,112
787,customer-21478,8,74,32,164
788,customer-85366,8,74,240,111
789,customer-39111,8,75,128,195
790,customer-56792,8,75,133,6
791,customer-86357,8,77,109,158
792,customer-12968,8,78,156,211
793,customer-65811,8,79,59,93
794,customer-9250,8,80,28,30
795,customer-67270,8,80,106,95
796,customer-13217,8,82,12,232
797,customer-96637,8,83,190,192
798,customer-88670,8,84,148,213
799,customer-13475,8,85,32,150
800,customer-32147,8,85,126,100
801,customer-65691,8,85,172,117
802,customer-7434,8,86,169,63
803,customer-16458,8,86,213,244
804,customer-86648,8,88,163,49
805,customer-35893,8,89,141,213
806,customer-78138,8,89,170,97
807,customer-31674,8,90,122,94
808,customer-84216,8,90,80,167
809,customer-12232,8,91,147,136
810,customer-72338,8,92,209,109
811,customer-6120,8,93,198,91
812,customer-32017,8,93,168,113
813,customer-23787,8,94,10,232
814,customer-21750,8,95,178,237
815,customer-53138,8,95,33,165
816,customer-59071,8,95,45,199
817,customer-82871,8,95,114,63
818,customer-4451,8,96,164,134
819,customer-28472,8,96,124,120
820,customer-21733,8,97,150,169
821,customer-35563,8,97,70,165
822,customer-6765,8,98,173,37
823,customer-43469,8,98,186,163
824,customer-49479,8,98,196,167
825,customer-97820,8,100,175,147
826,customer-64652,8,102,49,135
827,customer-43951,8,103,116,107
828,customer-24519,8,104,5,76
829,customer-43613,8,104,51,40
830,customer-88713,8,104,7,225
831,customer-57063,8,107,202,7
832,customer-49086,9,9,188,121
833,customer-71937,9,10,25,172
834,customer-92731,9,10,116,199
835,customer-51835,9,12,158,156
836,customer-94490,9,12,176,178
837,customer-5636,9,13,116,60
838,customer-49087,9,13,130,149
839,customer-57454,9,13,70,142
840,customer-57710,9,13,72,188
841,customer-2821,9,14,74,20
842,customer-30485,9,14,7,57
843,customer-32519,9,14,123,18
844,customer-97393,9,14,192,155
845,customer-67407,9,15,142,141
846,customer-499,9,16,133,169
847,customer-1767,9,16,156,46
848,customer-7785,9,16,159,53
849,customer-78560,9,16,146,215
850,customer-58061,9,17,98,107
851,customer-8550,9,19,139,36
852,customer-88039,9,19,190,129
853,customer-96975,9,19,116,53
854,customer-19395,9,21,173,232
855,customer-63992,9,21,162,118
856,customer-93864,9,21,113,171
857,customer-71217,9,22,141,28
858,customer-47695,9,23,255,114
859,customer-64223,9,23,120,72
860,customer-27638,9,24,227,85
861,customer-45029,9,24,49,167
862,customer-7688,9,25,49,52
863,customer-13871,9,25,31,103
864,customer-61586,9,25,197,203
865,customer-75809,9,25,46,176
866,customer-36198,9,26,49,215
867,customer-12828,9,27,36,209
868,customer-19260,9,27,141,171
869,customer-79733,9,27,74,59
870,customer-28480,9,28,91,85
871,customer-15671,9,29,112,87
872,customer-19332,9,29,97,80
