id,label,ts_in,ts_out
172,product-172,196,232,15,191
173,product-173,145,147,18,69
174,product-174,103,130,26,132
175,product-175,161,190,143,113
176,product-176,144,190,52,151
177,product-177,166,181,122,33
178,product-178,87,182,42,165
179,product-179,138,195,112,104
180,product-180,118,150,143,71
181,product-181,11,13,92,203
182,product-182,193,215,125,93
183,product-183,52,93,159,102
184,product-184,175,256,115,14
185,product-185,46,63,197,215
186,product-186,195,288,226,202
187,product-187,82,132,179,157
188,product-188,114,146,169,106
189,product-189,105,162,250,201
190,product-190,236,331,59,197
191,product-191,93,178,259,86
192,product-192,98,115,133,147
193,product-193,146,209,44,88
194,product-194,77,148,113,45
195,product-195,149,245,224,198
196,product-196,62,110,138,105
197,product-197,114,185,44,62
198,product-198,50,78,151,214
199,product-199,160,217,54,154
200,product-200,117,216,226,121
201,product-201,209,276,29,83
202,product-202,193,209,104,52
203,product-203,29,87,39,182
204,product-204,10,77,233,24
205,product-205,121,144,129,144
206,product-206,105,123,101,92
207,product-207,250,274,205,88
208,product-208,99,148,49,52
209,product-209,182,233,88,194
210,product-210,186,197,159,199
211,product-211,139,196,90,202
212,product-212,144,219,102,29
213,product-213,159,185,165,125
214,product-214,31,108,66,93
215,product-215,189,239,120,204
216,product-216,29,37,31,203
217,product-217,211,212,70,95
218,product-218,55,120,100,36
219,product-219,202,263,97,129
220,product-220,70,80,181,121
221,product-221,34,113,170,190
222,product-222,213,258,17,168
223,product-223,61,134,182,127
224,product-224,89,123,85,135
225,product-225,148,171,233,169
226,product-226,48,130,69,107
227,product-227,163,208,210,65
228,product-228,28,86,115,145
229,product-229,96,115,138,196
230,product-230,35,47,74,80
231,product-231,28,89,93,155
232,product-232,117,128,164,73
233,product-233,94,102,176,120
234,product-234,287,363,91,151
235,product-235,67,130,167,143
236,product-236,240,275,118,183
237,product-237,90,167,78,244
238,product-238,171,200,44,94
239,product-239,106,150,53,30
240,product-240,193,214,23,50
241,product-241,153,207,145,141
242,product-242,56,76,157,146
243,product-243,181,191,200,113
244,product-244,34,39,260,24
245,product-245,199,278,206,152
246,product-246,150,192,200,158
247,product-247,35,73,177,194
248,product-248,44,116,153,107
249,product-249,102,193,167,28
250,product-250,133,193,121,182
251,product-251,67,151,50,215
252,product-252,142,217,125,112
253,product-253,201,247,205,155
254,product-254,149,236,127,62
255,product-255,27,57,124,116
256,product-256,45,132,124,170
257,product-257,40,86,117,143
258,product-258,106,169,175,68
259,product-259,195,231,94,287
260,product-260,146,222,98,41
261,product-261,209,254,220,195
262,product-262,198,228,12,82
263,product-263,87,111,128,185
264,product-264,154,220,110,77
265,product-265,119,158,105,75
266,product-266,151,192,108,56
267,product-267,169,186,116,54
268,product-268,165,180,216,171
269,product-269,45,62,125,56
270,product-270,127,189,120,203
271,product-271,213,271,21,224
272,product-272,58,94,115,150
273,product-273,139,215,181,227
274,product-274,123,215,79,142
275,product-275,152,244,167,10
276,product-276,105,142,76,181
277,product-277,124,214,189,211
278,product-278,96,142,186,63
279,product-279,125,147,173,64
280,product-280,118,121,168,115
281,product-281,224,240,158,139
282,product-282,95,139,160,66
283,product-283,138,189,153,150
284,product-284,105,160,3,164
285,product-285,102,182,72,112
286,product-286,20,44,200,175
287,product-287,125,162,176,94
288,product-288,183,249,161,50
289,product-289,108,185,68,88
290,product-290,142,219,188,209
291,product-291,166,178,141,77
292,product-292,41,105,209,146
293,product-293,168,207,121,82
294,product-294,212,294,102,194
295,product-295,117,122,149,117
296,product-296,68,157,84,201
297,product-297,93,138,205,108
298,product-298,146,236,67,92
299,product-299,174,241,56,193
300,product-300,13,99,122,165
301,product-301,185,246,165,158
302,product-302,103,160,26,21
303,product-303,137,139,149,95
304,product-304,176,211,8,86
305,product-305,119,177,190,61
306,product-306,241,288,201,65
307,product-307,88,151,76,206
308,product-308,165,177,89,67
309,product-309,30,43,90,45
310,product-310,160,190,125,207
311,product-311,236,325,155,47
312,product-312,85,156,136,40
313,product-313,165,246,38,126
314,product-314,57,151,76,181
315,product-315,171,198,149,168
316,product-316,9,50,79,27
317,product-317,69,95,167,115
318,product-318,129,204,87,135
319,product-319,9,20,251,126
320,product-320,104,166,252,50
321,product-321,214,252,55,103
322,product-322,7,89,123,142
323,product-323,175,268,199,109
324,product-324,150,194,128,31
325,product-325,56,139,91,186
326,product-326,186,217,121,21
327,product-327,36,95,206,35
328,product-328,110,180,174,57
329,product-329,48,112,203,244
330,product-330,178,240,148,88
331,product-331,136,226,207,107
332,product-332,174,229,95,127
333,product-333,78,169,4,245
334,product-334,231,234,111,210
335,product-335,77,160,141,88
336,product-336,205,274,85,96
337,product-337,25,59,123,204
338,product-338,113,168,77,3
339,product-339,97,143,129,139
340,product-340,99,133,102,211
341,product-341,137,139,152,77
342,product-342,149,198,201,35
343,product-343,140,235,178,206
344,product-344,56,112,114,189
345,product-345,105,126,180,164
346,product-346,202,263,175,28
347,product-347,99,194,198,153
348,product-348,65,114,13,181
349,product-349,133,141,202,176
350,product-350,169,224,85,166
351,product-351,79,100,219,139
352,product-352,183,214,67,186
353,product-353,167,215,53,103
354,product-354,2,59,53,145
355,product-355,90,157,184,52
356,product-356,64,102,182,119
357,product-357,200,236,243,54
358,product-358,138,217,78,135
359,product-359,36,103,202,53
360,product-360,58,117,99,87
361,product-361,202,233,44,112
362,product-362,149,183,249,227
363,product-363,93,179,130,40
364,product-364,132,147,68,201
365,product-365,109,177,77,71
366,product-366,55,75,86,4
367,product-367,57,67,177,145
368,product-368,3,51,174,215
369,product-369,131,144,91,219
370,product-370,15,27,123,37
371,product-371,182,184,199,135
372,product-372,71,135,189,154
373,product-373,99,164,138,23
374,product-374,54,88,93,84
375,product-375,178,233,98,102
376,product-376,26,107,121,169
377,product-377,135,154,141,18
378,product-378,208,248,59,213
379,product-379,240,272,103,122
380,product-380,72,126,92,90
381,product-381,212,228,200,199
382,product-382,61,150,184,48
383,product-383,219,264,150,154
384,product-384,107,189,42,96
385,product-385,72,99,202,78
386,product-386,197,200,178,49
387,product-387,125,171,36,112
388,product-388,142,224,31,74
389,product-389,82,154,178,122
390,product-390,88,178,70,187
391,product-391,145,202,32,100
392,product-392,30,106,91,72
393,product-393,110,133,138,200
394,product-394,60,66,78,184
395,product-395,150,186,165,156
396,product-396,119,155,137,84
397,product-397,133,187,52,83
398,product-398,125,199,51,81
399,product-399,112,153,155,200
400,product-400,187,189,122,97
401,product-401,117,197,104,133
402,product-402,249,324,184,152
403,product-403,166,238,118,180
404,product-404,75,157,216,196
405,product-405,223,275,143,135
406,product-406,89,166,63,74
407,product-407,113,157,180,52
408,product-408,154,228,175,198
409,product-409,215,257,159,174
410,product-410,48,137,155,178
411,product-411,148,190,76,99
412,product-412,42,80,97,90
413,product-413,175,223,123,195
414,product-414,105,128,35,40
415,product-415,258,316,158,161
416,product-416,227,246,3,86
417,product-417,151,183,10,218
418,product-418,93,149,155,44
419,product-419,31,48,84,55
420,product-420,166,220,49,79
421,product-421,177,221,12,202
422,product-422,147,169,178,186
423,product-423,175,244,231,169
424,product-424,101,110,50,145
425,product-425,53,106,235,83
426,product-426,149,223,217,99
427,product-427,203,205,219,120
428,product-428,38,90,205,94
429,product-429,46,111,121,139
430,product-430,146,200,205,60
431,product-431,206,239,144,78
432,product-432,127,195,77,129
433,product-433,193,246,147,8
434,product-434,176,236,170,49
435,product-435,55,131,80,190
436,product-436,143,149,137,78
437,product-437,223,286,118,65
438,product-438,90,96,93,7
439,product-439,153,195,27,134
440,product-440,213,222,130,82
441,product-441,185,204,222,173
442,product-442,205,257,170,46
443,product-443,127,191,200,155
444,product-444,151,160,175,145
445,product-445,64,152,115,160
446,product-446,51,64,32,236
447,product-447,148,161,142,30
448,product-448,139,184,38,54
449,product-449,57,90,105,185
450,product-450,131,180,52,119
451,product-451,41,98,46,150
452,product-452,189,196,258,40
453,product-453,19,88,181,17
454,product-454,28,113,195,154
455,product-455,93,114,154,77
456,product-456,6,7,113,183
457,product-457,23,98,182,134
458,product-458,9,79,110,194
459,product-459,113,170,112,124
460,product-460,189,251,80,62
461,product-461,47,77,173,123
462,product-462,198,229,126,39
463,product-463,188,231,167,112
464,product-464,154,163,44,177
465,product-465,80,84,118,154
466,product-466,205,265,189,200
467,product-467,244,265,112,201
468,product-468,211,274,38,49
469,product-469,151,160,184,151
470,product-470,63,74,216,142
471,product-471,26,61,135,44
472,product-472,97,181,185,46
473,product-473,108,131,137,158
474,product-474,151,220,23,117
475,product-475,171,251,60,74
476,product-476,186,274,178,194
477,product-477,135,174,67,118
478,product-478,133,177,14,112
479,product-479,68,115,155,42
480,product-480,193,234,68,147
481,product-481,224,254,188,23
482,product-482,149,199,204,189
483,product-483,178,186,264,135
484,product-484,169,236,21,198
485,product-485,60,71,190,126
486,product-486,130,209,44,150
487,product-487,74,124,153,2
488,product-488,198,269,78,66
489,product-489,114,136,121,97
490,product-490,187,264,207,154
491,product-491,110,178,65,93
492,product-492,150,158,24,94
493,product-493,191,233,92,239
494,product-494,110,192,164,189
495,product-495,36,127,97,147
496,product-496,199,278,11,260
497,product-497,8,40,114,130
498,product-498,193,200,124,152
499,product-499,210,299,82,67
500,product-500,212,288,195,9
501,product-501,74,142,159,213
502,product-502,208,303,164,209
503,product-503,8,98,149,193
504,product-504,155,240,170,170
505,product-505,56,83,181,162
506,product-506,86,179,63,83
507,product-507,25,48,204,168
508,product-508,237,307,168,133
509,product-509,133,207,202,97
510,product-510,82,153,38,104
511,product-511,177,206,8,224
512,product-512,116,116,236,157
513,product-513,136,180,225,200
514,product-514,241,256,50,118
515,product-515,113,128,53,144
516,product-516,78,101,116,142
517,product-517,133,191,89,164
518,product-518,208,222,13,260
519,product-519,181,215,38,188
520,product-520,90,169,18,98
521,product-521,82,88,47,74
522,product-522,33,107,176,248
523,product-523,216,281,131,183
524,product-524,117,189,160,7
525,product-525,71,101,171,99
526,product-526,87,150,133,8
527,product-527,198,267,228,160
528,product-528,82,155,190,130
529,product-529,97,184,51,99
530,product-530,188,192,80,215
531,product-531,141,213,182,179
532,product-532,143,144,258,78
533,product-533,109,123,95,220
534,product-534,45,67,240,173
535,product-535,155,243,34,55
536,product-536,23,44,21,213
537,product-537,65,157,77,242
538,product-538,62,107,155,9
539,product-539,94,188,188,156
540,product-540,161,170,284,44
541,product-541,155,170,115,8
542,product-542,179,277,122,63
543,product-543,204,204,50,89
544,product-544,198,288,176,128
545,product-545,201,261,105,109
546,product-546,101,162,236,89
547,product-547,191,201,136,166
548,product-548,50,75,162,163
549,product-549,181,183,186,244
550,product-550,114,115,18,202
551,product-551,168,261,44,32
552,product-552,104,167,227,34
553,product-553,93,136,23,132
554,product-554,220,244,183,20
555,product-555,197,199,232,139
556,product-556,180,213,202,195
557,product-557,66,142,129,257
558,product-558,69,160,173,190
559,product-559,207,217,194,57
560,product-560,153,212,41,35
561,product-561,196,227,57,114
562,product-562,63,137,163,132
563,product-563,74,132,150,118
564,product-564,143,155,85,152
565,product-565,94,161,139,146
566,product-566,187,227,151,203
567,product-567,45,83,45,186
568,product-568,142,157,43,98
569,product-569,140,170,167,114
570,product-570,131,152,185,181
571,product-571,133,161,210,176
572,product-572,100,126,41,76
573,product-573,141,207,201,229
574,product-574,147,171,172,98
575,product-575,29,93,105,99
576,product-576,102,137,110,40
577,product-577,197,270,118,205
578,product-578,153,228,145,129
579,product-579,43,108,100,143
580,product-580,203,245,183,121
581,product-581,139,147,52,93
582,product-582,90,109,152,241
583,product-583,85,107,208,226
584,product-584,173,256,112,243
585,product-585,78,79,248,127
586,product-586,29,82,196,182
587,product-587,46,95,103,59
588,product-588,96,104,182,87
589,product-589,21,117,99,199
590,product-590,100,124,126,10
591,product-591,60,99,85,155
592,product-592,166,224,78,194
593,product-593,72,97,183,221
594,product-594,97,131,79,119
595,product-595,94,151,29,203
596,product-596,133,152,166,111
597,product-597,174,193,74,105
598,product-598,47,124,57,32
599,product-599,233,248,140,233
600,product-600,202,214,125,104
601,product-601,185,254,151,140
602,product-602,154,168,241,215
603,product-603,165,254,28,118
604,product-604,210,246,45,59
605,product-605,144,188,58,167
606,product-606,206,242,158,128
607,product-607,178,212,51,103
608,product-608,231,275,34,179
609,product-609,177,218,31,199
610,product-610,149,170,28,194
611,product-611,56,121,183,95
612,product-612,162,185,11,57
613,product-613,88,92,107,188
614,product-614,131,131,48,68
615,product-615,218,317,90,160
616,product-616,42,103,37,32
617,product-617,44,63,224,11
618,product-618,59,81,165,42
619,product-619,208,216,20,180
620,product-620,182,261,69,69
621,product-621,90,104,182,192
622,product-622,182,272,217,47
623,product-623,124,176,55,99
624,product-624,118,131,115,65
625,product-625,21,95,155,164
626,product-626,178,199,180,54
627,product-627,159,173,117,175
628,product-628,65,150,176,212
629,product-629,87,106,125,20
630,product-630,84,85,136,84
631,product-631,108,148,261,70
632,product-632,87,127,114,132
633,product-633,150,154,107,120
634,product-634,27,75,244,183
635,product-635,183,184,88,181
636,product-636,101,118,103,56
637,product-637,187,278,23,84
638,product-638,163,212,228,37
639,product-639,245,330,177,142
640,product-640,27,34,49,59
641,product-641,19,40,121,179
642,product-642,179,187,158,167
643,product-643,184,223,108,161
644,product-644,140,170,145,105
645,product-645,169,220,29,177
646,product-646,122,169,165,201
647,product-647,78,82,188,73
648,product-648,52,127,50,226
649,product-649,89,134,104,137
650,product-650,153,204,173,91
651,product-651,98,105,92,199
652,product-652,55,111,96,152
653,product-653,154,240,131,28
654,product-654,171,221,57,203
655,product-655,185,235,153,160
656,product-656,175,233,31,69
657,product-657,119,209,98,144
658,product-658,215,275,75,86
659,product-659,69,132,208,62
660,product-660,16,98,134,3
661,product-661,148,162,26,187
662,product-662,69,106,129,145
663,product-663,99,190,187,78
664,product-664,76,158,90,104
665,product-665,204,295,28,37
666,product-666,112,195,118,65
667,product-667,81,158,71,64
668,product-668,152,157,35,33
669,product-669,17,86,84,158
670,product-670,41,76,97,15
671,product-671,174,234,224,16
672,product-672,32,102,271,197
673,product-673,47,62,30,164
674,product-674,107,182,174,123
675,product-675,245,342,93,40
676,product-676,106,148,31,154
677,product-677,133,172,137,191
678,product-678,78,160,53,218
679,product-679,57,109,25,80
680,product-680,187,284,224,59
681,product-681,96,103,180,86
682,product-682,273,363,32,93
683,product-683,222,260,140,83
684,product-684,51,135,143,134
685,product-685,176,229,84,40
686,product-686,134,219,111,54
687,product-687,64,143,181,196
688,product-688,79,106,69,207
689,product-689,92,140,19,122
690,product-690,62,142,181,245
691,product-691,102,124,145,66
692,product-692,63,149,218,232
693,product-693,186,199,149,46
694,product-694,107,141,49,156
695,product-695,189,230,175,99
696,product-696,127,203,92,152
697,product-697,167,239,104,161
698,product-698,10,44,152,36
699,product-699,134,173,78,105
700,product-700,68,125,65,200
701,product-701,156,217,151,205
702,product-702,53,132,86,47
703,product-703,171,183,168,79
704,product-704,156,234,27,214
705,product-705,210,254,170,86
706,product-706,130,207,39,195
707,product-707,106,120,44,179
708,product-708,19,78,138,138
709,product-709,128,131,89,35
710,product-710,145,158,39,56
711,product-711,73,102,77,232
712,product-712,167,213,79,46
713,product-713,182,268,155,200
714,product-714,190,218,193,154
715,product-715,67,150,91,184
716,product-716,78,136,129,86
717,product-717,68,87,183,80
718,product-718,83,133,86,60
719,product-719,154,174,128,157
720,product-720,137,166,101,222
721,product-721,106,137,271,181
722,product-722,175,226,79,66
723,product-723,122,173,188,80
724,product-724,206,301,15,178
725,product-725,92,147,73,95
726,product-726,181,263,93,78
727,product-727,120,190,160,125
728,product-728,107,194,198,197
729,product-729,154,187,94,236
730,product-730,186,210,138,143
731,product-731,161,232,81,144
732,product-732,229,272,154,148
733,product-733,127,219,175,202
734,product-734,14,109,21,22
735,product-735,20,75,127,188
736,product-736,122,146,161,231
737,product-737,212,274,129,191
738,product-738,52,58,64,156
739,product-739,99,171,66,153
740,product-740,260,261,25,62
741,product-741,118,208,33,140
742,product-742,217,251,40,87
743,product-743,82,113,119,236
744,product-744,178,191,109,132
745,product-745,248,272,167,122
746,product-746,127,185,138,91
747,product-747,31,49,80,53
748,product-748,87,169,36,105
749,product-749,110,159,195,170
750,product-750,94,150,179,179
751,product-751,106,199,32,168
752,product-752,180,220,199,17
753,product-753,238,286,113,186
754,product-754,61,118,133,37
755,product-755,160,180,4,49
756,product-756,193,253,50,208
757,product-757,74,126,195,25
758,product-758,212,283,114,79
759,product-759,97,180,223,150
760,product-760,57,72,27,233
761,product-761,147,175,230,29
762,product-762,65,154,153,42
763,product-763,126,163,210,182
764,product-764,181,190,180,163
765,product-765,110,148,126,48
766,product-766,124,189,50,65
767,product-767,85,101,78,194
768,product-768,32,41,231,92
769,product-769,218,229,151,167
770,product-770,143,228,229,134
771,product-771,208,248,92,204
772,product-772,161,212,49,98
773,product-773,196,214,172,139
774,product-774,200,292,80,158
775,product-775,30,96,85,177
776,product-776,159,248,171,43
777,product-777,50,99,49,17
778,product-778,127,148,155,163
779,product-779,46,125,49,287
780,product-780,86,103,208,60
781,product-781,36,69,183,60
782,product-782,147,154,242,95
783,product-783,230,299,72,76
784,product-784,169,227,62,121
785,product-785,73,129,78,9
786,product-786,194,263,85,165
787,product-787,16,75,168,4
788,product-788,236,314,235,114
789,product-789,69,106,138,45
790,product-790,72,140,78,60
791,product-791,182,233,53,228
792,product-792,50,110,52,189
793,product-793,127,211,215,82
794,product-794,161,187,60,149
795,product-795,53,58,33,90
796,product-796,123,170,190,150
797,product-797,105,181,181,226
798,product-798,132,226,63,145
799,product-799,222,314,118,152
800,product-800,81,88,56,186
801,product-801,19,41,247,26
802,product-802,73,162,42,106
803,product-803,76,113,176,86
804,product-804,113,169,168,42
805,product-805,187,285,187,175
806,product-806,166,261,140,100
807,product-807,71,118,152,62
808,product-808,169,175,22,74
809,product-809,126,136,206,64
810,product-810,72,96,162,125
811,product-811,101,141,47,122
812,product-812,205,298,59,15
813,product-813,160,165,60,176
814,product-814,75,78,141,8
815,product-815,118,208,105,98
816,product-816,82,151,70,239
817,product-817,63,74,184,135
818,product-818,217,244,185,33
819,product-819,70,99,123,127
820,product-820,220,238,170,220
821,product-821,31,78,193,28
822,product-822,203,294,193,97
823,product-823,189,228,61,138
824,product-824,61,120,64,32
825,product-825,207,230,146,24
826,product-826,98,99,68,158
827,product-827,187,195,125,194
828,product-828,202,241,166,38
829,product-829,219,301,123,145
830,product-830,35,42,109,150
831,product-831,190,195,49,128
832,product-832,77,139,56,94
833,product-833,52,63,39,133
834,product-834,110,205,207,40
835,product-835,143,151,197,141
836,product-836,40,82,204,90
837,product-837,179,224,179,202
838,product-838,146,204,60,33
839,product-839,135,213,217,55
840,product-840,162,166,217,203
841,product-841,31,37,78,79
842,product-842,236,282,207,87
843,product-843,127,181,144,242
844,product-844,179,227,52,113
845,product-845,142,188,129,16
846,product-846,161,187,139,223
847,product-847,140,229,75,132
848,product-848,45,58,82,53
849,product-849,68,87,137,132
850,product-850,67,134,102,177
851,product-851,61,64,68,9
852,product-852,218,288,227,179
853,product-853,91,173,110,100
854,product-854,107,186,129,73
855,product-855,17,27,132,48
856,product-856,181,183,136,231
857,product-857,263,296,201,2
858,product-858,81,92,29,85
859,product-859,151,207,171,166
860,product-860,118,202,162,66
861,product-861,79,129,94,144
862,product-862,186,255,175,217
863,product-863,155,155,187,209
864,product-864,161,176,199,282
865,product-865,87,150,19,123
866,product-866,224,322,176,206
867,product-867,243,324,130,123
868,product-868,247,330,118,171
869,product-869,200,220,186,46
870,product-870,168,257,66,96
871,product-871,112,192,24,205
872,product-872,211,248,88,112
873,product-873,85,130,154,49
874,product-874,44,51,148,78
875,product-875,75,166,196,193
876,product-876,72,97,206,180
877,product-877,126,216,57,112
878,product-878,223,262,178,24
879,product-879,30,34,117,92
880,product-880,78,98,81,187
881,product-881,189,270,17,209
882,product-882,117,135,198,213
883,product-883,15,76,139,251
884,product-884,123,135,205,173
885,product-885,139,139,180,141
886,product-886,70,80,95,117
887,product-887,129,141,91,185
888,product-888,216,257,75,204
889,product-889,3,45,229,170
890,product-890,174,266,170,178
891,product-891,122,154,84,7
892,product-892,147,235,165,129
893,product-893,117,124,158,85
894,product-894,38,73,70,150
895,product-895,182,243,187,163
896,product-896,64,138,29,105
897,product-897,154,220,41,149
898,product-898,233,243,105,129
899,product-899,225,299,40,123
900,product-900,76,88,67,141
901,product-901,223,270,210,172
902,product-902,111,155,21,65
903,product-903,28,107,214,33
904,product-904,128,197,127,39
905,product-905,124,137,77,200
906,product-906,194,272,95,107
907,product-907,78,89,220,158
908,product-908,201,236,100,175
909,product-909,173,252,215,26
910,product-910,193,288,131,238
911,product-911,84,144,65,82
912,product-912,203,273,238,123
913,product-913,208,231,35,26
914,product-914,157,199,38,138
915,product-915,44,115,18,43
916,product-916,150,237,36,87
917,product-917,69,116,186,68
918,product-918,104,113,91,115
919,product-919,213,249,155,21
920,product-920,114,178,282,74
921,product-921,119,119,229,145
922,product-922,105,196,141,136
923,product-923,37,116,150,129
924,product-924,116,123,216,135
925,product-925,42,127,140,176
926,product-926,216,269,162,104
927,product-927,216,240,77,145
928,product-928,118,148,229,129
929,product-929,204,264,125,184
930,product-930,69,88,77,167
931,product-931,122,163,172,26
932,product-932,47,109,98,56
933,product-933,232,316,127,56
934,product-934,139,239,96,175
935,product-935,85,95,137,126
936,product-936,46,121,172,235
937,product-937,125,172,92,132
938,product-938,175,243,104,202
939,product-939,157,180,82,161
940,product-940,129,131,97,52
941,product-941,148,200,108,43
942,product-942,44,119,24,111
943,product-943,174,237,60,247
944,product-944,199,213,94,31
945,product-945,113,177,155,50
946,product-946,161,173,167,189
947,product-947,57,138,189,184
948,product-948,70,151,12,194
949,product-949,190,226,170,220
950,product-950,166,246,89,216
951,product-951,85,163,74,59
952,product-952,125,208,59,75
953,product-953,152,228,95,170
954,product-954,205,277,13,131
955,product-955,182,263,86,158
956,product-956,37,97,27,175
957,product-957,74,82,84,140
958,product-958,226,256,200,97
959,product-959,179,258,225,129
960,product-960,145,182,86,115
961,product-961,134,200,129,135
962,product-962,166,245,138,157
963,product-963,114,190,182,151
964,product-964,137,173,51,122
965,product-965,30,52,59,96
966,product-966,234,317,65,98
967,product-967,49,139,121,43
968,product-968,109,158,209,183
969,product-969,15,92,74,18
970,product-970,123,206,145,117
971,product-971,184,197,32,85
972,product-972,65,130,169,61
973,product-973,131,139,198,173
974,product-974,155,209,88,81
975,product-975,144,233,157,45
976,product-976,12,83,61,55
977,product-977,188,219,44,43
978,product-978,200,220,224,57
979,product-979,117,123,139,138
980,product-980,125,153,112,147
981,product-981,161,222,216,244
982,product-982,140,188,69,172
983,product-983,127,188,123,177
984,product-984,147,213,164,75
985,product-985,75,111,169,188
986,product-986,92,115,129,214
987,product-987,151,225,99,183
988,product-988,138,191,102,168
989,product-989,17,100,32,171
990,product-990,129,174,174,95
991,product-991,121,181,192,149
992,product-992,202,206,190,111
993,product-993,44,57,169,190
994,product-994,41,117,211,226
995,product-995,71,83,90,87
996,product-996,46,84,104,50
997,product-997,89,132,92,109
998,product-998,157,185,191,145
