ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
75,product-380669,0,25,58,23,36
76,product-141288,0,25,72,6,24
77,product-141378,0,25,72,27,48
78,product-244046,0,25,67,55,25
79,product-62267,0,25,36,12,24
80,product-48998,0,25,55,24,26
81,product-32333,0,25,52,2,23
82,product-359557,0,25,63,13,22
83,product-350577,0,25,71,36,34
84,product-208090,0,25,24,2,22
85,product-33594,0,25,40,0,22
86,product-293553,0,25,53,2,22
87,product-376353,0,25,76,23,29
88,product-242682,0,25,68,59,27
89,product-242628,0,25,63,4,23
90,product-112492,0,25,58,0,22
91,product-218311,0,25,61,23,26
92,product-242235,0,25,63,5,22
93,product-144344,0,25,68,2,22
94,product-101357,0,25,58,3,22
95,product-344364,0,25,68,15,24
96,product-226817,0,25,62,26,25
97,product-99991,0,25,44,3,23
98,product-16653,0,25,45,24,26
99,product-100831,0,25,63,2,22
100,product-10895,0,25,41,13,27
101,product-344415,0,25,64,48,20
102,product-306219,0,25,48,2,23
103,product-266055,0,25,66,10,22
104,product-51296,0,25,46,6,23
105,product-363588,0,25,66,30,18
106,product-229534,0,25,63,48,31
107,product-335543,0,25,58,4,22
108,product-304459,0,25,63,0,22
109,product-366661,0,25,78,21,23
110,product-227254,0,25,62,27,24
111,product-345510,0,25,60,2,22
112,product-366979,0,25,78,20,23
113,product-335471,0,25,67,3,23
114,product-54052,0,25,52,31,25
115,product-367044,0,25,65,0,22
116,product-66566,0,38,35,2,23
117,product-236436,0,38,40,0,22
118,product-312931,0,38,67,0,22
119,product-88649,0,38,46,16,24
120,product-56993,0,38,53,11,22
121,product-65575,0,38,50,44,36
122,product-42116,0,38,51,22,25
123,product-206748,0,38,59,24,22
124,product-206164,0,38,22,0,22
125,product-122799,0,38,64,3,22
126,product-300418,0,38,58,2,22
127,product-122778,0,38,67,29,25
128,product-102172,0,38,53,14,33
129,product-117981,0,38,56,13,25
130,product-147277,0,38,72,14,28
131,product-42456,0,38,54,14,25
132,product-54495,0,38,52,34,25
133,product-39804,0,38,53,24,30
134,product-353617,0,38,67,17,27
135,product-17546,0,38,47,22,25
136,product-376805,0,38,66,9,23
137,product-357026,0,38,64,14,23
138,product-287956,0,38,72,0,22
139,product-83429,0,38,45,6,24
140,product-211858,0,38,51,29,31
141,product-214223,0,38,56,39,18
142,product-241620,0,38,50,37,33
143,product-186712,0,38,54,8,24
144,product-106020,0,38,55,2,22
145,product-296041,0,38,59,38,35
146,product-63474,0,38,53,11,22
147,product-177077,0,38,69,12,25
148,product-133694,0,38,68,29,23
149,product-142214,0,38,71,35,26
150,product-236700,0,38,62,8,24
151,product-129479,0,38,62,2,22
152,product-120629,0,38,59,17,22
153,product-15095,0,38,51,2,22
154,product-100386,0,38,58,0,22
155,product-144665,0,38,68,0,22
156,product-122348,0,38,64,4,22
157,product-397356,0,38,39,28,50
158,product-43155,0,38,55,24,25
159,product-100623,0,38,58,0,22
160,product-264963,0,38,66,4,22
161,product-44540,0,38,56,33,29
162,product-202486,0,38,55,12,23
163,product-51721,0,38,46,8,22
164,product-51218,0,38,54,2,22
165,product-121755,0,38,59,5,22
166,product-145351,0,38,68,0,22
167,product-139409,0,50,71,21,27
168,product-189164,0,50,69,6,22
169,product-390175,0,50,36,2,22
170,product-220198,0,50,58,28,27
171,product-104774,0,50,53,24,32
172,product-206224,0,50,31,35,39
173,product-258024,0,50,75,0,22
174,product-203412,0,50,55,12,22
175,product-122777,0,50,67,27,25
176,product-42649,0,50,54,21,24
177,product-36817,0,50,54,0,22
178,product-54105,0,50,43,8,23
179,product-202799,0,50,55,11,23
180,product-232869,0,50,63,38,29
181,product-1219,0,50,76,13,27
182,product-92794,0,50,55,20,29
183,product-103327,0,50,47,13,24
184,product-135807,0,50,68,0,22
185,product-257529,0,50,75,0,22
186,product-122552,0,50,67,28,25
187,product-148441,0,50,70,17,26
188,product-57303,0,50,53,20,30
189,product-134021,0,50,68,25,23
190,product-62825,0,50,46,0,22
191,product-111483,0,50,51,0,22
192,product-141495,0,50,67,2,22
193,product-84271,0,50,42,0,22
194,product-133858,0,50,68,27,23
195,product-86645,0,50,42,13,23
196,product-38808,0,50,54,14,26
197,product-282344,0,50,47,0,22
198,product-127680,0,50,69,38,30
199,product-187101,0,50,54,19,24
200,product-88080,0,50,54,34,29
201,product-88403,0,50,47,19,28
202,product-176863,0,50,57,28,26
203,product-81978,0,50,36,13,22
204,product-133693,0,50,68,29,26
205,product-160032,0,50,56,23,30
206,product-138004,0,50,71,33,28
207,product-138232,0,50,71,33,28
208,product-34963,0,50,48,9,24
209,product-73991,0,50,46,6,24
210,product-129908,0,50,68,31,26
211,product-130697,0,50,51,0,22
212,product-10803,0,50,32,0,22
213,product-44971,0,50,55,31,28
214,product-198821,0,50,54,4,22
215,product-398967,0,50,29,24,34
216,product-232501,0,50,63,29,27
217,product-101651,0,50,53,2,23
218,product-144195,0,50,70,30,36
219,product-314246,0,62,55,0,22
220,product-11235,0,62,38,2,22
221,product-55786,0,62,45,3,22
222,product-37540,0,62,56,37,26
223,product-114058,0,62,56,14,23
224,product-127798,0,62,61,32,25
225,product-359787,0,62,69,0,22
226,product-123761,0,62,63,3,22
227,product-142828,0,62,71,38,45
228,product-104923,0,62,59,44,33
229,product-56762,0,62,53,10,22
230,product-277232,0,62,75,23,26
231,product-122766,0,62,66,6,22
232,product-202873,0,62,58,35,33
233,product-67649,0,62,48,24,27
234,product-10072,0,62,37,17,32
235,product-50518,0,62,52,9,24
236,product-122987,0,62,66,10,22
237,product-32611,0,62,43,9,23
238,product-109361,0,62,56,5,22
239,product-182710,0,62,46,14,30
240,product-82842,0,62,46,24,28
241,product-318656,0,62,49,4,24
242,product-83970,0,62,45,10,26
243,product-109788,0,62,63,29,25
244,product-126540,0,62,66,4,22
245,product-47430,0,62,53,27,20
246,product-127459,0,62,69,35,30
247,product-106683,0,62,64,13,27
248,product-108334,0,62,51,18,29
249,product-142036,0,62,71,37,26
250,product-294535,0,62,44,30,25
251,product-44757,0,62,55,28,28
252,product-122323,0,62,67,29,25
253,product-137767,0,62,71,34,28
254,product-227443,0,62,48,13,25
255,product-137926,0,62,62,11,26
256,product-201884,0,62,54,2,22
257,product-201238,0,62,55,8,23
258,product-194079,0,62,30,14,28
259,product-226456,0,62,65,6,22
260,product-272290,0,62,74,39,28
261,product-163626,0,62,55,18,24
262,product-98915,0,62,56,8,21
263,product-72502,0,75,43,34,30
264,product-254945,0,75,69,25,22
265,product-169945,0,75,51,20,28
266,product-31090,0,75,44,14,25
267,product-361576,0,75,76,63,48
268,product-105690,0,75,61,15,27
269,product-360198,0,75,64,17,22
270,product-23569,0,75,66,12,23
271,product-276625,0,75,61,7,23
272,product-54700,0,75,52,24,22
273,product-213631,0,75,52,26,36
274,product-84986,0,75,52,29,28
275,product-244591,0,75,63,4,23
276,product-244589,0,75,63,6,23
277,product-47573,0,75,48,15,24
278,product-355026,0,75,74,57,37
279,product-180368,0,75,24,24,37
280,product-245284,0,75,67,41,33
281,product-59467,0,75,39,17,32
282,product-106333,0,75,57,22,29
283,product-127431,0,75,55,3,22
284,product-376232,0,75,71,4,23
285,product-218320,0,75,60,40,31
286,product-93870,0,75,39,4,23
287,product-340005,0,75,68,24,28
288,product-121420,0,75,55,11,27
289,product-302393,0,75,56,32,31
290,product-78424,0,88,40,45,26
291,product-37757,0,88,55,34,25
292,product-78381,0,88,45,11,25
293,product-104301,0,88,60,32,26
294,product-221311,0,88,25,0,22
295,product-205270,0,88,32,9,25
296,product-139439,0,88,68,26,24
297,product-296880,0,88,80,46,33
298,product-122801,0,88,64,0,22
299,product-129053,0,88,57,0,22
300,product-300419,0,88,58,3,22
301,product-300738,0,88,60,50,26
302,product-146425,0,88,68,14,21
303,product-257756,0,88,36,24,25
304,product-256791,0,88,35,28,24
305,product-204296,0,88,55,6,22
306,product-123023,0,88,64,19,22
307,product-67681,0,88,43,6,24
308,product-276397,0,88,71,70,44
309,product-141637,0,88,67,11,24
310,product-133927,0,88,58,5,22
311,product-376806,0,88,66,8,23
312,product-111511,0,88,58,4,22
313,product-85067,0,88,41,0,22
314,product-15553,0,88,42,17,25
315,product-11989,0,88,38,2,22
316,product-40176,0,88,50,15,25
317,product-181381,0,88,23,26,46
318,product-214228,0,88,56,24,26
319,product-27443,0,88,43,13,23
320,product-87389,0,88,44,0,22
321,product-107586,0,88,56,2,22
322,product-87974,0,88,52,0,22
323,product-127239,0,88,69,32,30
324,product-138001,0,88,71,27,27
325,product-138229,0,88,71,27,27
326,product-201781,0,88,76,8,23
327,product-35723,0,88,42,23,27
328,product-163336,0,88,55,16,25
329,product-306265,0,88,63,46,33
330,product-99905,0,88,58,2,22
331,product-305785,0,88,62,0,22
332,product-101316,0,88,62,6,22
333,product-70309,0,88,40,14,23
334,product-122356,0,88,64,20,22
335,product-98792,0,88,44,2,22
336,product-335750,0,88,66,15,22
337,product-94506,0,88,52,5,22
338,product-192619,0,88,56,2,22
339,product-266839,0,88,68,42,32
340,product-100146,0,88,58,2,22
341,product-71290,2,3,40,16,23
342,product-64330,2,3,38,21,26
343,product-124469,2,3,59,6,22
344,product-218699,2,3,61,30,26
345,product-126008,2,3,60,14,24
346,product-217466,2,3,57,16,24
347,product-69498,2,3,39,7,22
348,product-123021,2,3,64,15,22
349,product-312919,2,3,71,0,22
350,product-122803,2,3,64,4,22
351,product-123870,2,3,59,6,22
352,product-124274,2,3,59,10,22
353,product-309702,2,3,62,2,22
354,product-123426,2,3,64,11,23
355,product-4442,2,3,40,34,35
356,product-129054,2,3,57,2,22
357,product-201293,2,3,58,37,37
358,product-53178,2,3,52,17,24
359,product-127098,2,3,66,2,22
360,product-326225,2,3,62,30,24
361,product-323722,2,3,61,20,28
362,product-213087,2,3,56,30,29
363,product-21162,2,3,44,14,26
364,product-327107,2,3,62,26,24
365,product-279234,2,3,75,43,35
366,product-88596,2,3,54,30,28
367,product-108372,2,3,55,6,21
368,product-247133,2,3,41,4,23
369,product-85328,2,3,42,2,22
370,product-86370,2,3,44,8,23
371,product-100214,2,3,48,0,22
372,product-96455,2,3,51,22,30
373,product-98533,2,3,46,2,22
374,product-101354,2,3,58,9,23
375,product-316146,2,5,48,4,23
376,product-309378,2,5,48,4,23
377,product-318372,2,5,68,20,28
378,product-221993,2,5,60,2,22
379,product-124076,2,5,59,9,22
380,product-309921,2,5,65,3,22
381,product-123661,2,5,59,2,22
382,product-220553,2,5,83,23,36
383,product-55119,2,5,53,14,23
384,product-334106,2,5,67,6,23
385,product-129675,2,5,68,27,26
386,product-53588,2,5,53,2,22
387,product-211539,2,5,51,29,30
388,product-325395,2,5,48,0,22
389,product-214604,2,5,56,35,22
390,product-208191,2,5,55,5,24
391,product-328394,2,5,61,41,27
392,product-57521,2,5,58,11,28
393,product-280593,2,5,66,17,25
394,product-105805,2,5,44,36,30
395,product-255235,2,5,35,23,25
396,product-285094,2,5,76,34,27
397,product-284543,2,5,66,37,25
398,product-281521,2,5,60,40,30
399,product-107083,2,5,61,15,23
400,product-107775,2,5,56,2,22
401,product-283047,2,5,66,28,26
402,product-269870,2,5,68,32,29
403,product-92755,2,5,57,22,28
404,product-276009,2,5,36,0,22
405,product-277054,2,5,61,4,23
406,product-274590,2,5,75,30,29
407,product-7296,2,5,33,11,25
408,product-228190,2,8,63,49,30
409,product-312853,2,8,71,20,32
410,product-223077,2,8,52,18,30
411,product-123868,2,8,59,3,22
412,product-336484,2,8,56,9,23
413,product-52731,2,8,49,11,25
414,product-20265,2,8,46,21,24
415,product-212383,2,8,54,3,22
416,product-56641,2,8,45,14,24
417,product-205731,2,8,59,32,23
418,product-56180,2,8,51,26,31
419,product-12433,2,8,40,7,25
420,product-207855,2,8,59,19,22
421,product-90701,2,8,43,32,35
422,product-278145,2,8,65,9,24
423,product-104504,2,8,60,42,26
424,product-250462,2,8,59,17,32
425,product-273251,2,8,60,5,22
426,product-102331,2,8,58,2,22
427,product-101355,2,8,58,7,23
428,product-217910,2,9,61,26,26
429,product-218152,2,9,61,0,22
430,product-124471,2,9,59,12,22
431,product-126007,2,9,60,12,23
432,product-29246,2,9,57,46,33
433,product-228646,2,9,63,35,30
434,product-71552,2,9,55,29,28
435,product-63319,2,9,42,43,20
436,product-217738,2,9,33,17,24
437,product-67496,2,9,42,6,24
438,product-124272,2,9,59,5,22
439,product-123631,2,9,64,11,23
440,product-202803,2,9,55,17,22
441,product-331812,2,9,53,13,25
442,product-204493,2,9,58,0,22
443,product-197998,2,9,30,32,46
444,product-53605,2,9,51,24,23
445,product-53181,2,9,51,19,23
446,product-59010,2,9,38,28,30
447,product-126904,2,9,66,0,22
448,product-323720,2,9,61,24,29
449,product-126723,2,9,66,0,22
450,product-213367,2,9,60,0,22
451,product-209192,2,9,59,0,22
452,product-57546,2,9,52,28,30
453,product-88660,2,9,45,2,23
454,product-103897,2,9,59,45,25
455,product-104647,2,9,55,7,23
456,product-108458,2,9,56,4,23
457,product-108724,2,9,51,21,29
458,product-92278,2,9,57,22,29
459,product-91629,2,9,52,0,22
460,product-91434,2,9,47,16,23
461,product-93454,2,9,52,4,24
462,product-121567,2,12,59,6,22
463,product-218638,2,12,58,20,23
464,product-218652,2,12,57,26,25
465,product-124468,2,12,59,2,22
466,product-64137,2,12,42,34,20
467,product-316534,2,12,56,4,23
468,product-62298,2,12,54,2,23
469,product-125867,2,12,55,22,22
470,product-125866,2,12,55,24,22
471,product-72142,2,12,53,33,23
472,product-307789,2,12,48,4,23
473,product-61768,2,12,61,34,32
474,product-121169,2,12,64,19,26
475,product-321034,2,12,60,10,29
476,product-71931,2,12,54,44,25
477,product-10847,2,12,48,12,27
478,product-217468,2,12,57,12,25
479,product-21954,2,12,61,20,28
480,product-29315,2,12,57,42,33
481,product-63175,2,12,53,35,23
482,product-62956,2,12,53,32,24
483,product-125364,2,12,66,11,23
484,product-63174,2,12,53,32,23
485,product-124361,2,12,71,28,34
486,product-123179,2,12,68,24,25
487,product-29633,2,12,42,15,24
488,product-313078,2,12,59,20,15
489,product-69919,2,12,65,15,29
490,product-310140,2,12,59,56,26
491,product-122358,2,12,64,23,29
492,product-22565,2,12,52,15,26
493,product-122584,2,12,64,24,29
494,product-122578,2,12,64,7,22
495,product-122802,2,12,64,2,22
496,product-122352,2,12,64,10,22
497,product-123966,2,12,63,0,22
498,product-315399,2,12,66,32,40
499,product-65765,2,12,50,43,33
500,product-121814,2,12,53,23,32
501,product-315971,2,12,72,4,21
502,product-314072,2,12,67,0,22
503,product-29711,2,12,54,0,22
504,product-29808,2,12,58,39,44
505,product-4443,2,12,40,25,38
506,product-129430,2,12,68,26,26
507,product-12988,2,12,47,21,35
508,product-12992,2,12,46,28,37
509,product-12997,2,12,46,28,29
510,product-202652,2,12,33,7,24
511,product-332286,2,12,53,15,25
512,product-128621,2,12,59,17,26
513,product-128312,2,12,69,47,30
514,product-331591,2,12,53,14,25
515,product-31269,2,12,58,57,35
516,product-12832,2,12,46,26,37
517,product-204130,2,12,30,4,24
518,product-52725,2,12,51,22,25
519,product-199262,2,12,58,39,37
520,product-199261,2,12,58,41,37
521,product-52341,2,12,46,5,22
522,product-20162,2,12,59,9,24
523,product-13147,2,12,46,30,37
524,product-200906,2,12,55,12,25
525,product-129921,2,12,67,18,26
526,product-53214,2,12,46,18,24
527,product-200556,2,12,54,12,23
528,product-128311,2,12,69,46,30
529,product-128310,2,12,69,44,30
530,product-210376,2,12,57,19,29
531,product-210279,2,12,59,0,22
532,product-326819,2,12,62,26,24
533,product-58352,2,12,52,27,23
534,product-58819,2,12,53,28,23
535,product-325972,2,12,49,0,22
536,product-21523,2,12,35,16,24
537,product-126605,2,12,59,23,28
538,product-60931,2,12,61,31,32
539,product-214592,2,12,58,9,23
540,product-214520,2,12,61,0,22
541,product-323379,2,12,61,30,29
542,product-21437,2,12,47,0,22
543,product-323393,2,12,60,0,22
544,product-60438,2,12,53,31,25
545,product-206680,2,12,55,11,24
546,product-56984,2,12,55,17,24
547,product-128278,2,12,55,5,22
548,product-128279,2,12,55,6,22
549,product-58304,2,12,32,2,22
550,product-58303,2,12,32,4,23
551,product-105116,2,12,59,38,32
552,product-254534,2,12,78,55,45
553,product-88556,2,12,57,0,22
554,product-252513,2,12,69,17,24
555,product-90451,2,12,44,43,24
556,product-90933,2,12,47,9,23
557,product-103894,2,12,59,40,26
558,product-90007,2,12,52,3,22
559,product-104605,2,12,44,27,19
560,product-278855,2,12,68,27,25
561,product-89580,2,12,55,21,29
562,product-281157,2,12,76,32,26
563,product-108320,2,12,50,0,22
564,product-284617,2,12,76,35,27
565,product-284125,2,12,76,34,27
566,product-286016,2,12,76,34,27
567,product-85064,2,12,42,0,22
568,product-85289,2,12,45,6,22
569,product-285451,2,12,60,38,34
570,product-27664,2,12,52,27,27
571,product-107393,2,12,55,4,22
572,product-96755,2,12,45,17,23
573,product-101030,2,12,55,11,24
574,product-263352,2,12,59,81,54
575,product-100785,2,12,55,12,23
576,product-262841,2,12,59,82,49
577,product-100621,2,12,58,4,22
578,product-99493,2,12,46,0,22
579,product-7570,2,12,64,7,22
580,product-7599,2,12,67,41,24
581,product-98863,2,12,54,0,22
582,product-7514,2,12,57,18,29
583,product-271610,2,12,58,4,24
584,product-99661,2,12,58,4,22
585,product-258261,2,12,36,26,25
586,product-102549,2,12,58,2,22
587,product-102343,2,12,58,31,27
588,product-275863,2,12,71,73,43
589,product-91688,2,12,43,31,33
590,product-25492,2,12,43,15,27
591,product-91755,2,12,52,7,24
592,product-26882,2,12,43,6,24
593,product-101623,2,12,58,5,22
594,product-26631,2,12,68,35,29
595,product-101356,2,12,58,5,22
596,product-101615,2,12,58,9,22
597,product-101616,2,12,58,6,23
598,product-259840,2,12,35,41,25
599,product-259839,2,12,35,40,25
600,product-102160,2,12,49,3,21
601,product-316104,2,16,57,6,23
602,product-64816,2,16,43,20,24
603,product-316843,2,16,64,16,32
604,product-64156,2,16,38,20,26
605,product-125230,2,16,60,2,22
606,product-122583,2,16,64,22,22
607,product-4695,2,16,40,3,22
608,product-222545,2,16,51,0,22
609,product-123867,2,16,59,2,22
610,product-309766,2,16,48,11,23
611,product-124271,2,16,59,2,22
612,product-129240,2,16,62,2,22
613,product-128457,2,16,59,13,25
614,product-55551,2,16,52,21,25
615,product-340352,2,16,69,5,23
616,product-197745,2,16,72,25,32
617,product-127132,2,16,62,15,23
618,product-323731,2,16,60,0,22
619,product-126792,2,16,59,21,27
620,product-207575,2,16,64,27,37
621,product-279713,2,16,75,44,35
622,product-254423,2,16,69,18,23
623,product-281093,2,16,66,17,25
624,product-255076,2,16,72,28,33
625,product-254949,2,16,69,17,22
626,product-255471,2,16,69,13,22
627,product-89655,2,16,43,41,36
628,product-282464,2,16,44,0,22
629,product-282031,2,16,61,21,23
630,product-249421,2,16,68,35,26
631,product-249147,2,16,68,36,26
632,product-249963,2,16,67,4,24
633,product-107577,2,16,55,4,23
634,product-86575,2,16,49,0,22
635,product-263864,2,16,58,62,50
636,product-95765,2,16,46,26,24
637,product-96230,2,16,50,30,29
638,product-98505,2,16,51,17,30
639,product-275871,2,16,54,2,22
640,product-257439,2,16,60,12,22
641,product-260564,2,16,70,24,26
642,product-259314,2,16,35,38,25
643,product-316505,2,18,49,9,23
644,product-317826,2,18,63,9,24
645,product-30155,2,18,43,17,24
646,product-124275,2,18,59,11,22
647,product-22369,2,18,38,0,22
648,product-313135,2,18,48,6,23
649,product-123226,2,18,64,15,22
650,product-312985,2,18,63,0,22
651,product-123956,2,18,71,29,34
652,product-227256,2,18,62,23,25
653,product-124169,2,18,63,0,22
654,product-124163,2,18,71,29,34
655,product-129190,2,18,68,28,26
656,product-129189,2,18,68,30,26
657,product-203182,2,18,58,34,33
658,product-203440,2,18,54,0,22
659,product-129428,2,18,68,30,26
660,product-129429,2,18,68,28,26
661,product-12723,2,18,40,13,24
662,product-130682,2,18,53,0,22
663,product-130413,2,18,57,2,22
664,product-199887,2,18,54,0,22
665,product-198543,2,18,58,43,37
666,product-198436,2,18,72,21,32
667,product-129674,2,18,68,29,26
668,product-201540,2,18,55,0,22
669,product-129622,2,18,68,34,25
670,product-53012,2,18,43,3,22
671,product-127294,2,18,68,36,27
672,product-3959,2,18,76,24,36
673,product-22935,2,18,42,14,28
674,product-12002,2,18,37,2,23
675,product-56394,2,18,52,40,33
676,product-12565,2,18,43,14,26
677,product-89343,2,18,55,26,29
678,product-103766,2,18,47,11,23
679,product-87330,2,18,54,35,28
680,product-86387,2,18,42,9,23
681,product-282837,2,18,47,2,22
682,product-86889,2,18,44,0,22
683,product-256785,2,18,36,23,26
684,product-25997,2,18,43,15,25
685,product-271704,2,18,74,41,28
686,product-97237,2,18,50,21,29
687,product-100478,2,18,45,6,23
688,product-100862,2,18,58,4,22
689,product-101010,2,18,55,9,24
690,product-102912,2,18,55,24,23
691,product-25663,2,18,49,0,22
692,product-258289,2,18,70,6,23
693,product-101617,2,18,58,4,23
694,product-275561,2,18,57,15,25
695,product-258787,2,18,35,36,25
696,product-72053,2,20,44,14,30
697,product-216910,2,20,34,12,25
698,product-313077,2,20,59,17,15
699,product-122577,2,20,64,5,22
700,product-29388,2,20,42,18,24
701,product-202872,2,20,58,33,33
702,product-202487,2,20,55,14,24
703,product-203999,2,20,55,13,22
704,product-197526,2,20,28,22,27
705,product-129673,2,20,68,31,26
706,product-53672,2,20,43,2,22
707,product-129909,2,20,68,29,26
708,product-323082,2,20,61,37,25
709,product-206383,2,20,59,26,22
710,product-207359,2,20,59,0,22
711,product-57459,2,20,52,6,22
712,product-8620,2,20,24,0,22
713,product-280053,2,20,60,37,30
714,product-88658,2,20,45,2,22
715,product-89538,2,20,59,14,25
716,product-264429,2,20,39,32,35
717,product-95781,2,20,41,11,27
718,product-264629,2,20,68,45,34
719,product-270495,2,20,74,46,28
720,product-103148,2,20,55,27,25
721,product-95023,2,20,50,29,29
722,product-101864,2,20,58,6,22
723,product-95254,2,20,50,32,30
724,product-102240,2,20,55,18,24
725,product-64139,2,22,42,34,20
726,product-125632,2,22,58,26,28
727,product-221958,2,22,58,19,25
728,product-65778,2,22,47,21,25
729,product-220554,2,22,83,24,34
730,product-203483,2,22,58,37,33
731,product-205388,2,22,54,2,23
732,product-54901,2,22,53,15,25
733,product-130555,2,22,67,20,25
734,product-201568,2,22,55,10,23
735,product-53678,2,22,42,7,22
736,product-52999,2,22,45,4,22
737,product-200888,2,22,54,14,22
738,product-200561,2,22,55,10,24
739,product-324531,2,22,69,31,30
740,product-127133,2,22,62,14,23
741,product-279221,2,22,76,34,26
742,product-105691,2,22,61,17,27
743,product-103979,2,22,46,0,22
744,product-104592,2,22,46,0,22
745,product-278736,2,22,75,45,35
746,product-285095,2,22,76,36,27
747,product-108378,2,22,56,3,21
748,product-106825,2,22,55,0,22
749,product-266054,2,22,66,9,21
750,product-265499,2,22,66,6,22
751,product-92515,2,22,57,22,29
752,product-274591,2,22,75,30,29
753,product-93377,2,22,44,43,36
754,product-102103,2,22,58,5,22
755,product-317176,2,25,66,35,40
756,product-64329,2,25,38,23,26
757,product-121566,2,25,59,8,22
758,product-29958,2,25,68,53,28
759,product-316862,2,25,48,12,22
760,product-319663,2,25,55,0,22
761,product-121152,2,25,67,32,29
762,product-61922,2,25,53,22,24
763,product-121190,2,25,59,10,22
764,product-21654,2,25,61,26,20
765,product-63183,2,25,53,20,24
766,product-121439,2,25,53,19,34
767,product-29314,2,25,57,44,33
768,product-317822,2,25,63,0,22
769,product-21976,2,25,57,24,21
770,product-71924,2,25,53,32,23
771,product-121382,2,25,59,8,22
772,product-29446,2,25,68,50,28
773,product-312548,2,25,71,2,22
774,product-123024,2,25,64,21,22
775,product-225512,2,25,63,45,29
776,product-123054,2,25,59,0,22
777,product-22390,2,25,66,5,22
778,product-123227,2,25,64,21,22
779,product-311534,2,25,73,9,22
780,product-122576,2,25,64,3,22
781,product-311116,2,25,69,26,35
782,product-29568,2,25,57,43,33
783,product-122349,2,25,64,5,22
784,product-67768,2,25,56,31,30
785,product-122350,2,25,64,6,22
786,product-122809,2,25,64,24,22
787,product-122808,2,25,64,21,22
788,product-22776,2,25,60,32,27
789,product-22773,2,25,61,34,19
790,product-123866,2,25,59,0,22
791,product-121884,2,25,67,6,23
792,product-315722,2,25,57,10,25
793,product-61716,2,25,53,13,23
794,product-70311,2,25,40,20,23
795,product-29817,2,25,57,50,44
796,product-203183,2,25,58,35,33
797,product-129379,2,25,68,36,25
798,product-55453,2,25,56,9,24
799,product-128957,2,25,68,30,26
800,product-128958,2,25,68,28,26
801,product-333378,2,25,57,24,26
802,product-53743,2,25,53,6,23
803,product-31682,2,25,70,56,32
804,product-52674,2,25,60,30,31
805,product-197797,2,25,49,0,22
806,product-52265,2,25,57,2,22
807,product-131044,2,25,59,11,27
808,product-52547,2,25,46,8,22
809,product-20148,2,25,63,15,24
810,product-341458,2,25,64,0,22
811,product-130978,2,25,67,20,25
812,product-52429,2,25,54,0,22
813,product-201545,2,25,55,7,25
814,product-201230,2,25,55,10,24
815,product-53125,2,25,56,2,22
816,product-53177,2,25,52,17,23
817,product-130060,2,25,54,0,22
