id,label,ts_in,ts_out,attr_1,attr_2,attr_3
241,product-11798,13,87,114,85,112
242,product-11436,13,89,92,111,89
243,product-2674,13,93,11,13,190
244,product-2974,13,93,111,113,86
245,product-10973,13,93,22,179,18
246,product-10651,13,94,61,52,144
247,product-6111,13,96,0,0,232
248,product-7540,13,96,131,71,69
249,product-328,13,97,21,176,182
250,product-10861,13,97,144,55,55
251,product-9182,13,98,0,0,216
252,product-869,13,101,134,64,141
253,product-853,13,104,0,0,221
254,product-2904,13,105,0,246,0
255,product-8914,13,107,108,88,96
256,product-3143,14,14,74,71,130
257,product-6681,14,16,97,99,96
258,product-11068,14,18,47,48,154
259,product-1297,14,21,0,0,221
260,product-6012,14,22,76,125,129
261,product-13481,14,26,13,183,190
262,product-3785,14,27,68,134,66
263,product-11070,14,28,134,63,61
264,product-369,14,46,84,94,111
265,product-13202,14,46,12,7,191
266,product-4088,14,49,94,94,102
267,product-1581,14,52,26,177,177
268,product-5884,14,52,129,76,71
269,product-3517,14,55,184,187,13
270,product-3962,14,56,53,151,51
271,product-5471,14,61,162,33,43
272,product-6269,14,63,95,104,109
273,product-6370,14,68,135,70,134
274,product-12140,14,72,28,21,175
275,product-604,14,76,30,172,26
276,product-4291,14,76,76,124,123
277,product-9604,14,77,0,0,207
278,product-1293,14,78,11,4,192
279,product-4540,14,89,0,196,4
280,product-5494,14,89,0,0,249
281,product-11658,14,89,196,2,2
282,product-321,14,101,185,186,19
283,product-9904,14,102,114,91,114
284,product-14917,14,103,137,66,68
285,product-10058,14,106,111,87,89
286,product-12193,14,110,0,252,0
287,product-5755,15,18,113,85,85
288,product-13847,15,22,14,187,12
289,product-13264,15,25,138,65,65
290,product-14653,15,27,130,135,66
291,product-11576,15,34,109,115,89
292,product-10374,15,36,52,147,146
293,product-8539,15,38,159,40,158
294,product-8083,15,45,50,149,49
295,product-11101,15,57,198,2,1
296,product-13910,15,57,127,73,124
297,product-10975,15,62,156,155,44
298,product-9208,15,65,189,16,15
299,product-1737,15,74,157,45,153
300,product-14880,15,77,54,141,63
301,product-3944,15,78,120,119,82
302,product-4326,15,78,123,125,73
303,product-9670,15,78,206,0,0
304,product-13382,15,80,107,94,105
305,product-12111,15,82,79,121,80
306,product-12133,15,87,88,88,116
307,product-1050,15,92,88,107,93
308,product-8309,15,93,145,54,142
309,product-14673,15,101,195,2,0
310,product-742,15,103,113,83,92
311,product-6769,15,105,32,168,30
312,product-13711,15,105,109,107,95
313,product-5374,16,22,48,147,48
314,product-4879,16,23,16,25,180
315,product-7548,16,23,50,151,151
316,product-3252,16,25,159,36,160
317,product-242,16,26,103,96,101
318,product-6654,16,28,42,37,158
319,product-6947,16,28,80,74,125
320,product-8561,16,29,92,103,113
321,product-9954,16,42,18,27,177
322,product-10558,16,49,36,168,31
323,product-13936,16,51,152,45,156
324,product-4082,16,52,153,49,44
325,product-10670,16,58,74,128,73
326,product-10900,16,61,231,0,0
327,product-10683,16,62,182,17,16
328,product-8383,16,64,171,162,33
329,product-3259,16,68,172,25,175
330,product-10206,16,71,0,0,233
331,product-10014,16,73,8,10,190
332,product-14241,16,85,215,0,0
333,product-2331,16,87,121,83,81
334,product-1140,16,95,171,31,32
335,product-7309,16,95,100,100,105
336,product-7349,16,97,195,7,4
337,product-14506,16,97,166,29,30
338,product-14715,16,100,68,135,65
339,product-3205,16,104,0,202,1
340,product-4231,16,104,186,18,17
341,product-14915,16,106,100,104,95
342,product-11123,16,108,36,159,41
343,product-2871,17,17,143,151,53
344,product-10098,17,20,172,23,26
345,product-6896,17,22,23,21,174
346,product-4221,17,24,0,214,0
347,product-5576,17,24,92,109,105
348,product-677,17,30,158,155,42
349,product-11945,17,35,18,179,177
350,product-5099,17,37,26,174,27
351,product-7141,17,43,158,44,158
352,product-8620,17,45,57,141,55
353,product-10968,17,45,0,216,0
354,product-7631,17,47,197,8,0
355,product-3923,17,49,126,76,74
356,product-5565,17,55,89,114,84
357,product-95,17,57,139,60,58
358,product-3956,17,61,60,136,140
359,product-6140,17,64,143,133,62
360,product-9890,17,69,127,70,135
361,product-7291,17,70,185,19,10
362,product-11258,17,70,179,23,19
363,product-8381,17,72,164,36,33
364,product-5726,17,75,72,126,74
365,product-10465,17,75,141,141,61
366,product-3732,17,76,0,0,207
367,product-2957,17,85,129,74,128
368,product-1795,17,94,163,32,33
369,product-6378,17,97,94,106,103
370,product-7285,17,102,0,0,214
371,product-9252,17,111,15,181,18
372,product-2890,18,20,165,31,168
373,product-12890,18,22,88,111,86
374,product-1801,18,39,44,151,44
375,product-13279,18,39,202,0,0
376,product-8079,18,40,142,61,63
377,product-1215,18,42,68,137,68
378,product-5924,18,47,155,148,47
379,product-7831,18,49,77,118,123
380,product-14500,18,50,168,29,35
381,product-1853,18,53,56,141,63
382,product-2409,18,53,118,84,85
383,product-8787,18,55,83,112,93
384,product-6363,18,62,26,173,24
385,product-7738,18,63,89,111,113
386,product-2173,18,65,139,58,58
387,product-2584,18,79,162,39,165
388,product-10377,18,80,33,163,167
389,product-12643,18,85,169,30,171
390,product-2411,18,91,112,104,91
391,product-4429,18,97,14,10,191
392,product-14872,18,98,107,104,93
393,product-13894,18,102,94,108,93
394,product-6288,18,104,59,55,146
395,product-9199,18,113,30,168,175
396,product-8998,18,116,163,32,41
397,product-4212,19,20,52,55,149
398,product-4758,19,23,74,130,65
399,product-8583,19,24,196,7,0
400,product-7442,19,26,75,125,72
401,product-4544,19,28,87,115,84
402,product-7260,19,31,169,35,167
403,product-6541,19,33,154,46,45
404,product-566,19,40,179,23,17
405,product-5256,19,41,47,46,149
406,product-5336,19,48,94,97,102
407,product-6900,19,56,69,130,135
408,product-9251,19,56,105,90,93
409,product-10748,19,58,58,147,55
410,product-11156,19,58,104,102,97
411,product-7374,19,61,153,51,51
412,product-3789,19,62,17,181,186
413,product-838,19,65,94,103,102
414,product-4483,19,66,174,168,28
415,product-10096,19,68,10,9,189
416,product-3158,19,70,0,236,0
417,product-8222,19,71,142,53,62
418,product-12624,19,74,133,140,62
419,product-14495,19,78,170,35,25
420,product-14523,19,80,0,0,210
421,product-6556,19,83,114,82,82
422,product-11144,19,86,106,95,109
423,product-14841,19,86,5,10,190
424,product-11278,19,90,65,130,73
425,product-11155,19,96,120,82,78
426,product-11595,19,97,87,112,116
427,product-14971,19,100,49,59,146
428,product-3542,19,101,167,168,29
429,product-14989,19,101,0,0,267
430,product-14436,19,105,182,17,15
431,product-3290,19,107,181,23,24
432,product-7480,19,107,180,21,180
433,product-2340,19,114,148,57,54
434,product-8418,20,20,101,103,94
435,product-7679,20,22,248,0,0
436,product-5487,20,24,212,0,0
437,product-4800,20,25,221,0,0
438,product-10443,20,32,93,111,112
439,product-9270,20,34,156,162,40
440,product-9917,20,38,75,120,127
441,product-14110,20,41,49,47,148
442,product-9095,20,42,119,122,76
443,product-11770,20,43,190,8,11
444,product-3918,20,44,184,18,15
445,product-13383,20,48,20,20,179
446,product-4751,20,49,83,115,119
447,product-7077,20,50,162,43,38
448,product-12507,20,53,11,189,185
449,product-11697,20,55,45,158,156
450,product-7905,20,59,100,91,105
451,product-13286,20,63,222,0,0
452,product-2744,20,65,0,1,202
453,product-10364,20,66,226,0,0
454,product-1769,20,67,18,186,18
455,product-2764,20,68,0,221,0
456,product-7474,20,72,103,97,100
457,product-8255,20,72,34,37,165
458,product-4782,20,73,267,0,0
459,product-5454,20,75,154,44,51
460,product-2373,20,78,164,40,34
461,product-7178,20,80,37,165,166
462,product-9176,20,80,67,138,133
463,product-13982,20,87,168,36,37
464,product-14940,20,88,124,80,120
465,product-3495,20,92,94,101,101
466,product-2656,20,93,136,68,137
467,product-10214,20,94,139,147,56
468,product-4437,20,97,7,0,198
469,product-12473,20,97,67,62,138
470,product-9015,20,103,107,95,105
471,product-5425,20,107,169,27,174
472,product-704,20,109,219,0,0
473,product-1254,20,112,18,24,177
474,product-14451,20,113,156,42,49
475,product-12966,20,115,41,162,161
476,product-8976,21,21,0,213,0
477,product-986,21,22,126,126,79
478,product-13569,21,25,225,0,0
479,product-4721,21,28,187,15,11
480,product-13613,21,29,100,96,106
481,product-10050,21,30,17,180,22
482,product-14329,21,31,14,7,189
483,product-9889,21,32,146,49,55
484,product-13766,21,34,74,67,129
485,product-4660,21,37,241,0,0
486,product-12158,21,38,41,163,154
487,product-6993,21,44,185,179,18
488,product-12782,21,48,0,228,0
489,product-13124,21,49,47,49,153
490,product-3293,21,57,110,92,103
491,product-1862,21,59,154,45,155
492,product-2317,21,60,21,184,12
493,product-14588,21,61,3,202,0
494,product-11909,21,74,78,120,117
495,product-1979,21,78,35,169,35
496,product-4436,21,82,91,113,88
497,product-2418,21,87,138,63,57
498,product-14762,21,87,25,26,173
499,product-12996,21,88,132,63,136
500,product-6985,21,93,29,174,170
501,product-12836,21,93,137,58,64
502,product-1973,21,99,0,205,0
503,product-12684,21,101,79,81,123
504,product-6544,21,107,162,158,39
505,product-1216,21,109,102,99,98
506,product-13,21,110,110,107,92
507,product-10972,21,113,97,108,94
508,product-1932,21,114,53,143,147
509,product-14207,22,22,89,87,116
510,product-8876,22,23,129,131,74
511,product-5429,22,27,126,72,71
512,product-3519,22,35,0,260,0
513,product-9968,22,36,8,191,4
514,product-6942,22,42,130,130,74
515,product-6841,22,45,137,60,60
516,product-6355,22,49,161,163,41
517,product-1562,22,50,199,1,200
518,product-6655,22,52,135,135,69
519,product-1579,22,59,32,173,29
520,product-2374,22,62,22,178,177
521,product-13351,22,65,187,177,18
522,product-13432,22,66,0,0,201
523,product-9192,22,73,43,153,152
524,product-2623,22,75,89,96,109
525,product-12611,22,75,121,76,82
526,product-2250,22,76,149,52,53
527,product-2946,22,77,119,80,80
528,product-11214,22,77,203,0,0
529,product-5061,22,79,144,144,52
530,product-11721,22,79,130,75,122
531,product-13058,22,79,79,123,121
532,product-2852,22,80,177,28,22
533,product-502,22,84,113,91,85
534,product-11236,22,85,147,53,52
535,product-4629,22,86,146,156,49
536,product-6299,22,88,33,168,35
537,product-1122,22,89,95,104,108
538,product-2563,22,89,107,104,93
539,product-13335,22,94,0,225,0
540,product-6982,22,98,178,174,24
541,product-12004,22,98,45,44,155
542,product-640,22,103,36,162,43
543,product-1132,22,105,133,72,132
544,product-8120,22,111,85,120,84
545,product-818,22,114,126,70,131
546,product-9072,22,119,162,37,36
547,product-12384,23,25,66,57,139
548,product-9976,23,27,31,164,167
549,product-14251,23,29,164,164,40
550,product-11141,23,36,187,18,15
551,product-13152,23,38,74,127,77
552,product-3226,23,39,31,38,164
553,product-12374,23,41,154,155,47
554,product-5077,23,42,161,42,34
555,product-5042,23,43,8,189,15
556,product-4611,23,50,34,31,171
557,product-12750,23,52,118,78,83
558,product-6897,23,54,90,105,100
559,product-10836,23,56,35,39,166
560,product-13147,23,62,56,56,140
561,product-101,23,63,184,20,182
562,product-2400,23,66,65,140,59
563,product-1383,23,69,145,56,57
564,product-9463,23,80,36,161,161
565,product-9866,23,81,70,69,128
566,product-3859,23,82,44,151,156
567,product-3464,23,84,85,110,116
568,product-7560,23,84,184,14,19
569,product-11561,23,84,40,165,156
570,product-2066,23,85,92,113,107
571,product-12652,23,87,134,63,134
572,product-12741,23,88,199,5,0
573,product-4066,23,89,0,0,216
574,product-10935,23,89,25,29,170
575,product-7654,23,91,0,0,232
576,product-9965,23,91,107,110,89
577,product-5082,23,92,85,112,85
578,product-11887,23,94,73,78,124
579,product-11929,23,100,137,61,63
580,product-821,23,104,129,72,123
581,product-6334,23,111,207,0,0
582,product-5783,23,119,61,137,68
583,product-11165,24,25,8,196,0
584,product-6069,24,29,132,69,135
585,product-3445,24,30,80,117,81
586,product-10362,24,32,87,116,85
587,product-3571,24,33,0,216,0
588,product-9798,24,33,61,134,70
589,product-1162,24,35,274,0,0
590,product-5833,24,35,76,126,122
591,product-6291,24,36,124,71,78
592,product-1563,24,37,142,57,57
593,product-14375,24,37,133,131,71
594,product-12265,24,56,52,153,44
595,product-4940,24,62,141,63,136
596,product-1757,24,71,29,167,170
597,product-56,24,73,18,181,17
598,product-6653,24,73,6,198,0
599,product-6123,24,77,141,149,54
600,product-7936,24,78,194,186,11
601,product-9949,24,79,193,2,199
602,product-4323,24,83,58,57,143
603,product-4408,24,85,14,190,188
604,product-14827,24,85,172,26,26
605,product-5873,24,87,24,18,178
606,product-3932,24,88,67,68,134
607,product-10274,24,89,168,30,31
608,product-14582,24,90,105,94,98
609,product-405,24,92,90,108,106
610,product-13021,24,98,161,38,39
611,product-14680,24,101,44,50,151
612,product-3411,24,104,54,56,142
613,product-2080,24,106,117,88,79
614,product-5482,24,106,109,86,90
615,product-9057,24,108,157,42,155
616,product-5398,24,109,153,159,44
617,product-9786,24,109,130,70,127
618,product-12099,24,109,129,67,67
619,product-14398,24,110,25,22,175
620,product-12876,24,113,12,183,192
621,product-13173,24,116,188,7,16
622,product-12456,24,119,153,42,161
623,product-7522,25,25,117,81,120
624,product-13345,25,25,0,227,0
625,product-14055,25,26,49,156,43
626,product-14424,25,27,216,0,0
627,product-599,25,28,111,91,111
628,product-7425,25,28,169,36,28
629,product-12475,25,30,186,185,12
630,product-13254,25,30,32,169,163
631,product-5416,25,34,14,185,16
632,product-5753,25,34,13,188,12
633,product-2992,25,35,0,220,0
634,product-4321,25,35,97,101,99
635,product-1420,25,37,56,59,146
636,product-6994,25,43,0,240,0
637,product-12688,25,43,0,217,0
638,product-732,25,51,74,129,127
639,product-999,25,57,107,94,108
640,product-1717,25,60,210,0,0
641,product-7180,25,61,191,5,4
642,product-11215,25,61,4,197,0
643,product-10537,25,62,139,140,64
644,product-5458,25,64,3,200,0
645,product-11635,25,65,78,75,120
646,product-12109,25,67,167,36,163
647,product-3271,25,69,148,144,55
648,product-3595,25,71,0,255,0
649,product-7449,25,74,178,22,20
650,product-7045,25,80,181,22,175
651,product-8955,25,86,175,22,178
652,product-6759,25,88,23,17,180
653,product-8663,25,96,74,131,73
654,product-13708,25,96,79,119,82
655,product-1856,25,97,84,80,120
656,product-2240,25,99,0,226,0
657,product-6839,25,102,121,75,83
658,product-12844,25,104,160,40,45
659,product-11780,25,106,2,197,5
660,product-12114,25,106,76,125,78
661,product-1299,25,109,100,98,103
662,product-8293,25,109,0,0,245
663,product-5818,25,113,55,63,140
664,product-12766,25,113,143,58,56
665,product-1664,25,115,20,181,17
666,product-7335,25,115,155,48,47
667,product-14064,25,117,184,192,12
668,product-11591,25,120,42,157,161
669,product-8208,25,123,12,189,10
670,product-11310,26,28,169,169,33
671,product-3896,26,29,60,58,143
672,product-5900,26,29,65,139,138
673,product-8352,26,29,118,86,109
674,product-3574,26,30,190,187,13
675,product-1711,26,39,30,170,28
676,product-6998,26,41,147,54,143
677,product-14095,26,42,11,185,11
678,product-4482,26,43,71,127,74
679,product-6144,26,51,129,73,67
680,product-8403,26,52,62,137,63
681,product-2868,26,60,152,53,147
682,product-6088,26,60,155,152,47
683,product-12555,26,61,40,156,41
684,product-716,26,62,106,110,90
685,product-3039,26,64,82,85,114
686,product-142,26,66,32,173,164
687,product-11655,26,68,181,19,20
688,product-6631,26,69,206,0,0
689,product-1334,26,74,33,37,163
690,product-786,26,75,186,11,19
691,product-2511,26,76,114,84,116
692,product-11233,26,77,15,187,15
693,product-4768,26,78,67,66,131
694,product-11042,26,81,188,15,11
695,product-3678,26,83,0,239,0
696,product-9472,26,87,125,78,73
697,product-14861,26,87,143,53,146
698,product-13322,26,95,84,119,85
699,product-11321,26,96,0,201,0
700,product-9982,26,97,23,176,29
701,product-4135,26,98,53,147,142
702,product-6568,26,99,123,75,123
703,product-14694,26,99,157,164,41
704,product-398,26,112,104,98,100
705,product-7909,26,112,253,0,0
706,product-10226,26,112,0,0,209
707,product-5829,26,117,171,170,26
708,product-14075,26,121,37,158,164
709,product-10612,26,122,90,109,90
710,product-14242,26,126,130,130,73
711,product-4132,27,27,24,174,179
712,product-13911,27,27,117,79,83
713,product-1282,27,28,0,212,0
714,product-2610,27,31,70,134,130
715,product-1941,27,32,39,38,161
716,product-4092,27,36,156,39,166
717,product-11861,27,36,94,111,108
718,product-8328,27,38,6,7,198
719,product-13972,27,38,53,58,147
720,product-6876,27,41,28,169,27
721,product-427,27,43,76,127,73
722,product-2577,27,44,17,21,178
723,product-8868,27,44,161,37,161
724,product-11176,27,49,50,147,48
725,product-10565,27,50,91,114,106
726,product-8635,27,51,200,0,0
727,product-9228,27,51,63,133,141
728,product-9684,27,53,54,146,53
729,product-1049,27,57,0,217,0
730,product-4526,27,57,78,127,120
731,product-9847,27,61,41,157,46
732,product-12519,27,61,30,174,30
733,product-7843,27,62,69,64,135
734,product-766,27,67,25,19,176
735,product-3390,27,67,147,149,48
736,product-11932,27,70,55,50,146
737,product-6763,27,72,0,214,0
738,product-13427,27,74,145,54,58
739,product-8988,27,80,56,66,139
740,product-14824,27,80,82,113,85
741,product-637,27,94,61,139,134
742,product-14402,27,95,113,118,87
743,product-378,27,96,134,129,70
744,product-4439,27,96,105,110,93
745,product-10064,27,97,92,113,109
746,product-3333,27,107,96,93,108
747,product-10726,27,108,36,42,159
748,product-3798,27,109,109,114,87
749,product-7225,27,110,43,46,155
750,product-11566,27,110,133,71,63
751,product-2200,27,111,136,61,64
752,product-12962,27,112,145,57,50
753,product-14320,27,112,37,167,159
754,product-13513,27,113,15,181,23
755,product-7856,27,118,158,40,161
756,product-2853,27,120,90,86,114
757,product-5279,27,120,130,74,71
758,product-5852,27,123,172,30,172
759,product-491,28,30,121,120,79
760,product-6838,28,34,29,169,34
761,product-7611,28,40,46,45,151
762,product-12279,28,42,57,141,60
763,product-4859,28,44,153,51,154
764,product-5914,28,46,159,43,153
765,product-6754,28,46,47,155,153
766,product-690,28,48,0,252,0
767,product-7231,28,48,77,122,78
768,product-11004,28,50,86,116,87
769,product-12127,28,50,0,198,0
770,product-692,28,55,73,125,125
771,product-7021,28,56,178,178,26
772,product-14714,28,56,68,73,132
773,product-2843,28,60,140,145,56
774,product-10111,28,61,22,178,22
775,product-11885,28,65,21,176,29
776,product-3666,28,66,142,61,135
777,product-9128,28,66,74,123,82
778,product-2463,28,70,110,89,94
779,product-14221,28,70,13,20,184
780,product-1995,28,75,151,150,54
781,product-4100,28,76,134,70,61
782,product-1432,28,79,4,11,191
783,product-9650,28,79,121,127,78
784,product-8334,28,82,81,115,119
785,product-3970,28,83,125,71,76
786,product-14270,28,87,168,165,35
787,product-3872,28,90,47,47,151
788,product-3306,28,91,175,22,30
789,product-13424,28,92,93,102,106
790,product-12566,28,94,204,0,0
791,product-280,28,95,0,203,0
792,product-2689,28,97,0,253,0
793,product-13668,28,98,88,111,86
794,product-984,28,100,182,13,16
795,product-9261,28,100,159,46,159
796,product-14873,28,108,35,160,41
797,product-167,28,115,98,97,102
798,product-5223,28,117,6,0,197
799,product-5133,28,119,90,105,105
800,product-1353,28,125,89,107,94
801,product-9673,29,31,169,32,32
802,product-768,29,35,170,169,33
803,product-6398,29,39,108,94,101
804,product-4947,29,44,36,163,35
805,product-12356,29,44,74,129,70
806,product-14150,29,48,155,43,162
807,product-4170,29,50,78,79,126
808,product-10929,29,51,83,83,122
809,product-1153,29,57,105,96,105
810,product-8921,29,57,170,31,170
811,product-1248,29,59,123,73,73
812,product-8525,29,62,92,111,107
813,product-9020,29,65,30,174,175
814,product-3564,29,66,105,98,97
815,product-1800,29,69,2,194,8
816,product-13819,29,70,92,113,108
817,product-9225,29,72,161,44,37
818,product-6344,29,75,140,145,60
819,product-1313,29,77,51,154,151
820,product-4939,29,77,83,120,112
821,product-11376,29,77,51,152,49
822,product-251,29,80,71,133,64
823,product-10543,29,83,54,147,51
