ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology
300,customer-3969,0,12,32,20,22
301,customer-4076,0,12,0,8,22
302,customer-3930,0,12,11,39,22
303,customer-3894,0,12,2,29,22
304,customer-3846,0,12,95,20,22
305,customer-3845,0,12,10,6,22
306,customer-3892,0,12,13,15,22
307,customer-3891,0,12,27,23,22
308,customer-241627,0,12,83,56,22
309,customer-242564,0,12,81,41,22
310,customer-242597,0,12,89,48,22
311,customer-242596,0,12,94,41,22
312,customer-3105,0,12,4,9,22
313,customer-3104,0,12,74,27,22
314,customer-3101,0,12,7,6,22
315,customer-3100,0,12,37,23,22
316,customer-3133,0,12,94,12,22
317,customer-3132,0,12,91,20,22
318,customer-3065,0,12,67,36,22
319,customer-3234,0,12,98,11,22
320,customer-3233,0,12,13,12,22
321,customer-3211,0,12,2,29,22
322,customer-3210,0,12,98,35,22
323,customer-3236,0,12,14,20,22
324,customer-3245,0,12,94,24,22
325,customer-3163,0,12,83,23,22
326,customer-3178,0,12,99,15,22
327,customer-3179,0,12,1,26,22
328,customer-3180,0,12,2,26,22
329,customer-3181,0,12,95,20,22
330,customer-2796,0,12,29,29,22
331,customer-2352,0,12,1,20,22
332,customer-2383,0,12,7,32,22
333,customer-254038,0,12,78,41,22
334,customer-254037,0,12,85,41,22
335,customer-252170,0,12,29,33,22
336,customer-260670,0,13,6,29,22
337,customer-260240,0,13,96,14,22
338,customer-260239,0,13,28,18,22
339,customer-267165,0,13,95,17,22
340,customer-266676,0,13,10,30,22
341,customer-268236,0,13,6,17,22
342,customer-237708,0,13,34,2,22
343,customer-237303,0,13,51,24,22
344,customer-3974,0,13,10,42,22
345,customer-4153,0,13,1,18,22
346,customer-4152,0,13,1,14,22
347,customer-4081,0,13,14,36,22
348,customer-3927,0,13,32,30,22
349,customer-4194,0,13,1,23,22
350,customer-4193,0,13,98,23,22
351,customer-4192,0,13,24,15,22
352,customer-241177,0,13,74,38,22
353,customer-238586,0,13,5,36,22
354,customer-239008,0,13,2,39,22
355,customer-3232,0,13,17,14,22
356,customer-3235,0,13,21,24,22
357,customer-3263,0,13,91,21,22
358,customer-3165,0,13,3,26,22
359,customer-3202,0,13,27,23,22
360,customer-3201,0,13,14,21,22
361,customer-2860,0,13,21,11,22
362,customer-2892,0,13,0,14,22
363,customer-2832,0,13,43,32,22
364,customer-2928,0,13,1,17,22
365,customer-2927,0,13,96,11,22
366,customer-3520,0,13,13,35,22
367,customer-3341,0,13,45,11,22
368,customer-3352,0,13,94,11,22
369,customer-3376,0,13,31,9,22
370,customer-3284,0,13,93,29,22
371,customer-3272,0,13,1,33,22
372,customer-3271,0,13,26,20,22
373,customer-3311,0,13,93,32,22
374,customer-3310,0,13,45,35,22
375,customer-3444,0,13,79,14,22
376,customer-3443,0,13,38,24,22
377,customer-3480,0,13,88,20,22
378,customer-3479,0,13,85,26,22
379,customer-3477,0,13,20,15,22
380,customer-3476,0,13,8,14,22
381,customer-3407,0,13,66,5,22
382,customer-3402,0,13,95,14,22
383,customer-3389,0,13,98,20,22
384,customer-3388,0,13,17,9,22
385,customer-3387,0,13,35,18,22
386,customer-3417,0,13,30,26,22
387,customer-252118,0,13,97,18,22
388,customer-252117,0,13,1,12,22
389,customer-252116,0,13,100,17,22
390,customer-252115,0,13,1,26,22
391,customer-252169,0,13,30,42,22
392,customer-253061,0,13,3,24,22
393,customer-253060,0,13,1,9,22
394,customer-253059,0,13,13,9,22
395,customer-269312,0,14,5,21,22
396,customer-269834,0,14,9,23,22
397,customer-262564,0,14,15,23,22
398,customer-262080,0,14,9,11,22
399,customer-262085,0,14,5,9,22
400,customer-260660,0,14,2,30,22
401,customer-260689,0,14,3,8,22
402,customer-260690,0,14,90,23,22
403,customer-260691,0,14,90,29,22
404,customer-260692,0,14,92,23,22
405,customer-260220,0,14,9,23,22
406,customer-260212,0,14,92,39,22
407,customer-260211,0,14,95,17,22
408,customer-261616,0,14,28,18,22
409,customer-261138,0,14,18,12,22
410,customer-267207,0,14,10,38,22
411,customer-267206,0,14,13,38,22
412,customer-267187,0,14,16,30,22
413,customer-268235,0,14,35,27,22
414,customer-237707,0,14,45,8,22
415,customer-237304,0,14,48,24,22
416,customer-4028,0,14,11,41,22
417,customer-4079,0,14,13,36,22
418,customer-3829,0,14,98,9,22
419,customer-3782,0,14,13,20,22
420,customer-3731,0,14,4,12,22
421,customer-3783,0,14,77,6,22
422,customer-3872,0,14,9,9,22
423,customer-4282,0,14,8,12,22
424,customer-4281,0,14,29,18,22
425,customer-4241,0,14,4,24,22
426,customer-4240,0,14,13,12,22
427,customer-4239,0,14,38,29,22
428,customer-241178,0,14,78,35,22
429,customer-238558,0,14,95,20,22
430,customer-239437,0,14,10,45,22
431,customer-3062,0,14,40,14,22
432,customer-3082,0,14,23,36,22
433,customer-2998,0,14,28,9,22
434,customer-3023,0,14,38,3,22
435,customer-2926,0,14,21,9,22
436,customer-3574,0,14,89,17,22
437,customer-3573,0,14,23,11,22
438,customer-3563,0,14,4,17,22
439,customer-3514,0,14,57,6,22
440,customer-3522,0,14,95,20,22
441,customer-3668,0,14,30,21,22
442,customer-3697,0,14,6,15,22
443,customer-3696,0,14,28,21,22
444,customer-3652,0,14,15,30,22
445,customer-3370,0,14,56,36,22
446,customer-3369,0,14,44,26,22
447,customer-3322,0,14,92,30,22
448,customer-3296,0,14,4,33,22
449,customer-3473,0,14,6,11,22
450,customer-3440,0,14,44,9,22
451,customer-3404,0,14,4,18,22
452,customer-3403,0,14,98,23,22
453,customer-3401,0,14,56,30,22
454,customer-3400,0,14,51,12,22
455,customer-3397,0,14,37,18,22
456,customer-3398,0,14,38,8,22
457,customer-3439,0,14,12,8,22
458,customer-3438,0,14,12,26,22
459,customer-3437,0,14,95,38,22
460,customer-3436,0,14,96,26,22
461,customer-3433,0,14,29,20,22
462,customer-253518,0,14,1,18,22
463,customer-253115,0,14,14,44,22
464,customer-253058,0,14,31,14,22
465,customer-271945,0,15,24,29,22
466,customer-269826,0,15,9,20,22
467,customer-270360,0,15,16,20,22
468,customer-270349,0,15,4,33,22
469,customer-262092,0,15,98,23,22
470,customer-263033,0,15,3,20,22
471,customer-260661,0,15,92,38,22
472,customer-260653,0,15,91,33,22
473,customer-260207,0,15,44,12,22
474,customer-260206,0,15,96,18,22
475,customer-260205,0,15,99,8,22
476,customer-261621,0,15,1,18,22
477,customer-261622,0,15,97,17,22
478,customer-261114,0,15,14,5,22
479,customer-261113,0,15,51,27,22
480,customer-261153,0,15,95,24,22
481,customer-261154,0,15,97,18,22
482,customer-261112,0,15,51,20,22
483,customer-261111,0,15,1,23,22
484,customer-268134,0,15,86,26,22
485,customer-267722,0,15,12,27,22
486,customer-267737,0,15,10,39,22
487,customer-265012,0,15,95,35,22
488,customer-266027,0,15,87,39,22
489,customer-265527,0,15,91,20,22
490,customer-265528,0,15,91,41,22
491,customer-4052,0,15,86,29,22
492,customer-4051,0,15,21,21,22
493,customer-4003,0,15,92,11,22
494,customer-4137,0,15,86,14,22
495,customer-4098,0,15,8,9,22
496,customer-3794,0,15,2,14,22
497,customer-3793,0,15,36,29,22
498,customer-3835,0,15,31,29,22
499,customer-3744,0,15,15,9,22
500,customer-3743,0,15,41,29,22
501,customer-3908,0,15,96,17,22
502,customer-234944,0,15,19,15,22
503,customer-4521,0,15,15,8,22
504,customer-4280,0,15,35,27,22
505,customer-4199,0,15,4,33,22
506,customer-4365,0,15,7,35,22
507,customer-4402,0,15,19,18,22
508,customer-4401,0,15,22,39,22
509,customer-4325,0,15,18,11,22
510,customer-4324,0,15,27,9,22
511,customer-238981,0,15,28,26,22
512,customer-240733,0,15,57,41,22
513,customer-239860,0,15,6,44,22
514,customer-239839,0,15,98,26,22
515,customer-3096,0,15,19,14,22
516,customer-3047,0,15,27,29,22
517,customer-3046,0,15,20,41,22
518,customer-3227,0,15,98,17,22
519,customer-3259,0,15,94,15,22
520,customer-3022,0,15,44,36,22
521,customer-3561,0,15,91,30,22
522,customer-3560,0,15,49,27,22
523,customer-3559,0,15,60,3,22
524,customer-3558,0,15,5,42,22
525,customer-3556,0,15,86,29,22
526,customer-3602,0,15,80,14,22
527,customer-3601,0,15,21,12,22
528,customer-3555,0,15,86,6,22
529,customer-3517,0,15,91,33,22
530,customer-3513,0,15,12,21,22
531,customer-3511,0,15,93,11,22
532,customer-234540,0,15,41,23,22
533,customer-234539,0,15,40,18,22
534,customer-234538,0,15,32,11,22
535,customer-3648,0,15,89,12,22
536,customer-3647,0,15,11,24,22
537,customer-3281,0,15,88,23,22
538,customer-3308,0,15,84,14,22
539,customer-3471,0,15,52,30,22
540,customer-3390,0,15,89,27,22
541,customer-3431,0,15,55,36,22
542,customer-3430,0,15,53,29,22
543,customer-253964,0,15,39,30,22
544,customer-253114,0,15,18,45,22
545,customer-272471,0,16,33,33,22
546,customer-274518,0,16,6,18,22
547,customer-273498,0,16,93,23,22
548,customer-269209,0,16,23,12,22
549,customer-270253,0,16,3,14,22
550,customer-262576,0,16,99,23,22
551,customer-262532,0,16,57,35,22
552,customer-260701,0,16,98,24,22
553,customer-260640,0,16,92,26,22
554,customer-260639,0,16,19,5,22
555,customer-260250,0,16,90,24,22
556,customer-268275,0,16,14,45,22
557,customer-264501,0,16,38,45,22
558,customer-266040,0,16,28,12,22
559,customer-4064,0,16,19,5,22
560,customer-4063,0,16,36,17,22
561,customer-4016,0,16,37,26,22
562,customer-3964,0,16,38,33,22
563,customer-4183,0,16,24,11,22
564,customer-4107,0,16,32,14,22
565,customer-3745,0,16,2,23,22
566,customer-3728,0,16,76,36,22
567,customer-3727,0,16,82,12,22
568,customer-3919,0,16,40,42,22
569,customer-4468,0,16,74,8,22
570,customer-4631,0,16,25,24,22
571,customer-4245,0,16,11,30,22
572,customer-4198,0,16,16,33,22
573,customer-4197,0,16,26,35,22
574,customer-4303,0,16,27,20,22
575,customer-4364,0,16,7,32,22
576,customer-4363,0,16,7,24,22
577,customer-4399,0,16,11,17,22
578,customer-4304,0,16,92,18,22
579,customer-240296,0,16,10,47,22
580,customer-240274,0,16,23,20,22
581,customer-240273,0,16,32,35,22
582,customer-240715,0,16,16,20,22
583,customer-240734,0,16,66,38,22
584,customer-234139,0,16,48,12,22
585,customer-3509,0,16,57,6,22
586,customer-234138,0,16,31,6,22
587,customer-3682,0,16,53,29,22
588,customer-3681,0,16,62,15,22
589,customer-3680,0,16,94,17,22
590,customer-234537,0,16,19,15,22
591,customer-3495,0,16,99,30,22
592,customer-233729,0,16,54,12,22
593,customer-3432,0,16,55,47,22
594,customer-3429,0,16,93,17,22
595,customer-2642,0,16,92,42,22
596,customer-2480,0,16,61,38,22
597,customer-254068,0,16,26,32,22
598,customer-254067,0,16,23,33,22
599,customer-272519,0,17,18,35,22
600,customer-272884,0,17,71,15,22
601,customer-271931,0,17,89,32,22
602,customer-273405,0,17,62,3,22
603,customer-273389,0,17,84,26,22
604,customer-268802,0,17,16,45,22
605,customer-268786,0,17,18,27,22
606,customer-270267,0,17,17,8,22
607,customer-275596,0,17,95,27,22
608,customer-275595,0,17,30,21,22
609,customer-263518,0,17,4,26,22
610,customer-264016,0,17,96,27,22
611,customer-264015,0,17,6,30,22
612,customer-263967,0,17,85,20,22
613,customer-260638,0,17,44,38,22
614,customer-260636,0,17,13,12,22
615,customer-261630,0,17,93,30,22
616,customer-261629,0,17,3,33,22
617,customer-261084,0,17,38,8,22
618,customer-261161,0,17,2,29,22
619,customer-268110,0,17,41,8,22
620,customer-268109,0,17,72,5,22
621,customer-264984,0,17,71,30,22
622,customer-264470,0,17,14,42,22
623,customer-4741,0,17,4,14,22
624,customer-4679,0,17,26,27,22
625,customer-4001,0,17,83,15,22
626,customer-4135,0,17,51,44,22
627,customer-4170,0,17,17,9,22
628,customer-3827,0,17,11,36,22
629,customer-3826,0,17,49,26,22
630,customer-3825,0,17,33,14,22
631,customer-3779,0,17,81,35,22
632,customer-3865,0,17,43,6,22
633,customer-3866,0,17,60,17,22
634,customer-4480,0,17,94,14,22
635,customer-4519,0,17,94,17,22
636,customer-4515,0,17,92,20,22
637,customer-4504,0,17,5,14,22
638,customer-4445,0,17,95,21,22
639,customer-4467,0,17,19,21,22
640,customer-4595,0,17,32,41,22
641,customer-4614,0,17,94,27,22
642,customer-4539,0,17,90,6,22
643,customer-4557,0,17,8,11,22
644,customer-4267,0,17,95,11,22
645,customer-4266,0,17,34,20,22
646,customer-4201,0,17,18,50,22
647,customer-4244,0,17,24,35,22
648,customer-4229,0,17,31,8,22
649,customer-4389,0,17,3,6,22
650,customer-4400,0,17,98,29,22
651,customer-4314,0,17,94,17,22
652,customer-4313,0,17,12,6,22
653,customer-4312,0,17,32,17,22
654,customer-241615,0,17,3,23,22
655,customer-241184,0,17,87,45,22
656,customer-240735,0,17,70,35,22
657,customer-240736,0,17,8,39,22
658,customer-3044,0,17,16,32,22
659,customer-232019,0,17,61,12,22
660,customer-3591,0,17,3,6,22
661,customer-3590,0,17,34,32,22
662,customer-3510,0,17,52,36,22
663,customer-3508,0,17,35,20,22
664,customer-3553,0,17,39,33,22
665,customer-3677,0,17,7,5,22
666,customer-3635,0,17,5,9,22
667,customer-3454,0,17,95,36,22
668,customer-3467,0,17,44,24,22
669,customer-3468,0,17,53,27,22
670,customer-231578,0,17,64,11,22
671,customer-254066,0,17,26,38,22
672,customer-272518,0,18,26,35,22
673,customer-272517,0,18,30,35,22
674,customer-273995,0,18,23,30,22
675,customer-273919,0,18,84,14,22
676,customer-273905,0,18,90,32,22
677,customer-274430,0,18,86,21,22
678,customer-274429,0,18,12,11,22
679,customer-274412,0,18,95,36,22
680,customer-274411,0,18,98,27,22
681,customer-273406,0,18,79,27,22
682,customer-269850,0,18,10,26,22
683,customer-278320,0,18,14,5,22
684,customer-275499,0,18,6,12,22
685,customer-275481,0,18,7,9,22
686,customer-274954,0,18,98,15,22
687,customer-274953,0,18,19,9,22
688,customer-274952,0,18,38,12,22
689,customer-274936,0,18,99,24,22
690,customer-274935,0,18,22,14,22
691,customer-276050,0,18,96,17,22
692,customer-276147,0,18,12,11,22
693,customer-262583,0,18,3,35,22
694,customer-262531,0,18,24,30,22
695,customer-262044,0,18,16,20,22
696,customer-262042,0,18,8,12,22
697,customer-262041,0,18,1,18,22
698,customer-262099,0,18,99,32,22
699,customer-263443,0,18,2,5,22
700,customer-263468,0,18,60,12,22
701,customer-263475,0,18,63,21,22
702,customer-263474,0,18,18,38,22
703,customer-263932,0,18,24,18,22
704,customer-263966,0,18,9,21,22
705,customer-262990,0,18,84,6,22
706,customer-261578,0,18,44,20,22
707,customer-267044,0,18,43,48,22
708,customer-267043,0,18,24,35,22
709,customer-267572,0,18,53,45,22
710,customer-267571,0,18,28,38,22
711,customer-264946,0,18,92,27,22
712,customer-265035,0,18,98,35,22
713,customer-264516,0,18,97,32,22
714,customer-4879,0,18,12,14,22
715,customer-4755,0,18,89,8,22
716,customer-4734,0,18,10,9,22
717,customer-4733,0,18,30,12,22
718,customer-4655,0,18,21,15,22
719,customer-4763,0,18,26,14,22
720,customer-4840,0,18,18,20,22
721,customer-4769,0,18,29,17,22
722,customer-4806,0,18,25,26,22
723,customer-4045,0,18,2,5,22
724,customer-4049,0,18,44,48,22
725,customer-4050,0,18,43,32,22
726,customer-4136,0,18,51,33,22
727,customer-4094,0,18,42,36,22
728,customer-3824,0,18,64,21,22
729,customer-3823,0,18,87,12,22
730,customer-3822,0,18,49,8,22
731,customer-3821,0,18,36,12,22
732,customer-3724,0,18,28,35,22
733,customer-3772,0,18,45,41,22
734,customer-3907,0,18,16,35,22
735,customer-3906,0,18,78,12,22
736,customer-3904,0,18,5,18,22
737,customer-3862,0,18,94,20,22
738,customer-4629,0,18,13,23,22
739,customer-4549,0,18,83,20,22
740,customer-4285,0,18,13,33,22
741,customer-4284,0,18,22,33,22
742,customer-241185,0,18,1,48,22
743,customer-3721,0,18,37,29,22
744,customer-3600,0,18,54,18,22
745,customer-3599,0,18,39,8,22
746,customer-3598,0,18,40,9,22
747,customer-3595,0,18,61,9,22
748,customer-3593,0,18,37,30,22
749,customer-3594,0,18,46,12,22
750,customer-3678,0,18,13,11,22
751,customer-3676,0,18,36,35,22
752,customer-3637,0,18,31,15,22
753,customer-3646,0,18,68,15,22
754,customer-3644,0,18,98,26,22
755,customer-3643,0,18,0,21,22
756,customer-3642,0,18,94,18,22
757,customer-3641,0,18,90,14,22
758,customer-3640,0,18,99,8,22
759,customer-3639,0,18,94,23,22
760,customer-3496,0,18,96,35,22
761,customer-3456,0,18,79,15,22
762,customer-3455,0,18,88,18,22
763,customer-272516,0,19,30,36,22
764,customer-272329,0,19,18,30,22
765,customer-273030,0,19,20,35,22
766,customer-270747,0,19,62,5,22
767,customer-270376,0,19,2,35,22
768,customer-270375,0,19,17,14,22
769,customer-278224,0,19,10,20,22
770,customer-278771,0,19,14,14,22
771,customer-277669,0,19,30,9,22
