id,label,ts_in,ts_out,attr_1,attr_2,attr_3
182,customer-9237,15,66,40,156,159
183,customer-3691,15,78,54,145,145
184,customer-6251,15,79,28,175,25
185,customer-9932,15,81,0,0,250
186,customer-4267,15,82,230,0,0
187,customer-6376,15,82,169,29,173
188,customer-1152,15,86,72,133,130
189,customer-4421,15,90,119,81,117
190,customer-4227,15,91,129,125,75
191,customer-676,15,95,0,0,269
192,customer-9282,15,99,6,196,195
193,customer-7738,15,100,196,6,192
194,customer-2797,16,16,0,0,206
195,customer-495,16,18,65,66,135
196,customer-3831,16,22,71,67,134
197,customer-3162,16,40,265,0,0
198,customer-967,16,46,17,11,187
199,customer-426,16,47,96,104,100
200,customer-2643,16,51,141,55,149
201,customer-8201,16,58,224,0,0
202,customer-1906,16,62,102,102,93
203,customer-4205,16,66,95,104,101
204,customer-4317,16,76,149,47,151
205,customer-6526,16,83,0,244,0
206,customer-785,16,90,107,97,98
207,customer-7710,16,92,153,43,49
208,customer-2110,16,93,135,61,139
209,customer-472,16,98,3,195,196
210,customer-1197,16,104,75,120,80
211,customer-3364,16,105,118,84,112
212,customer-5000,16,105,167,30,36
213,customer-5219,16,110,19,176,28
214,customer-3329,17,17,182,18,13
215,customer-7646,17,18,82,78,117
216,customer-2118,17,23,130,137,65
217,customer-8172,17,23,0,232,0
218,customer-5637,17,28,181,20,16
219,customer-4245,17,34,30,169,165
220,customer-7835,17,34,123,122,80
221,customer-6192,17,36,172,162,33
222,customer-6263,17,36,136,66,62
223,customer-723,17,37,194,5,3
224,customer-4396,17,38,151,45,53
225,customer-9997,17,39,164,34,41
226,customer-1995,17,41,138,131,65
227,customer-8396,17,49,19,183,18
228,customer-5812,17,51,0,215,0
229,customer-4686,17,53,88,112,85
230,customer-8413,17,55,151,150,53
231,customer-2529,17,57,23,26,173
232,customer-9778,17,59,111,111,94
233,customer-6132,17,60,100,101,95
234,customer-8642,17,63,41,160,41
235,customer-1375,17,68,165,33,39
236,customer-8753,17,68,64,131,64
237,customer-3113,17,72,12,14,189
238,customer-5640,17,74,34,168,168
239,customer-935,17,80,22,174,182
240,customer-7714,17,80,90,84,115
241,customer-7586,17,85,148,49,48
242,customer-3659,17,88,62,133,63
243,customer-1312,17,92,250,0,0
244,customer-3523,17,93,118,78,118
245,customer-9143,17,104,109,107,96
246,customer-347,17,107,225,0,0
247,customer-1297,18,27,88,117,87
248,customer-1951,18,29,62,141,61
249,customer-9350,18,30,142,61,54
250,customer-4654,18,34,157,151,46
251,customer-3862,18,38,29,30,168
252,customer-6085,18,38,16,19,184
253,customer-3387,18,45,4,2,200
254,customer-3550,18,59,99,99,98
255,customer-5327,18,67,109,105,95
256,customer-4587,18,68,109,94,88
257,customer-908,18,87,61,69,136
258,customer-1346,18,90,116,115,81
259,customer-4316,18,91,176,26,26
260,customer-682,18,93,86,110,87
261,customer-4797,18,95,196,191,8
262,customer-6271,18,104,14,19,185
263,customer-8973,18,105,19,182,20
264,customer-1240,18,106,51,146,55
265,customer-3280,18,108,90,92,107
266,customer-7477,18,109,137,60,143
267,customer-9362,19,24,115,85,118
268,customer-9478,19,24,90,112,86
269,customer-4972,19,25,131,128,67
270,customer-9363,19,30,22,183,178
271,customer-4160,19,32,200,1,200
272,customer-3398,19,40,48,42,156
273,customer-8118,19,44,26,175,20
274,customer-5241,19,46,18,12,184
275,customer-2037,19,48,0,0,210
276,customer-8408,19,48,63,140,65
277,customer-7108,19,55,0,0,233
278,customer-12,19,58,86,84,114
279,customer-4694,19,58,76,123,121
280,customer-1030,19,59,119,118,81
281,customer-5686,19,62,110,107,95
282,customer-928,19,63,63,134,71
283,customer-443,19,68,246,0,0
284,customer-2424,19,69,206,0,0
285,customer-2340,19,73,21,178,18
286,customer-3913,19,74,29,23,176
287,customer-1670,19,76,174,29,176
288,customer-8967,19,82,4,191,14
289,customer-5765,19,83,83,118,121
290,customer-3525,19,87,113,106,92
291,customer-104,19,93,180,181,19
292,customer-310,19,95,115,113,87
293,customer-5280,19,106,109,94,91
294,customer-6905,19,107,143,145,57
295,customer-7592,19,109,181,172,24
296,customer-3609,19,111,0,0,224
297,customer-6087,20,22,55,143,149
298,customer-8664,20,24,0,269,0
299,customer-5854,20,26,187,17,9
300,customer-2632,20,29,108,104,94
301,customer-7031,20,31,32,31,169
302,customer-5879,20,41,148,151,48
303,customer-1809,20,42,0,212,0
304,customer-8921,20,44,117,83,115
305,customer-8809,20,54,60,142,138
306,customer-9968,20,54,239,0,0
307,customer-2933,20,55,83,77,120
308,customer-8545,20,61,71,125,124
309,customer-1224,20,70,63,134,65
310,customer-6654,20,71,45,153,48
311,customer-9921,20,73,208,0,0
312,customer-2427,20,77,0,0,202
313,customer-1772,20,81,133,70,66
314,customer-9022,20,88,56,149,56
315,customer-2016,20,92,75,122,120
316,customer-1459,20,93,197,2,0
317,customer-654,20,96,113,83,87
318,customer-9538,20,97,100,101,97
319,customer-2936,20,102,26,172,31
320,customer-1304,20,114,27,172,24
321,customer-8203,20,115,195,2,5
322,customer-5474,20,118,134,62,135
323,customer-9618,21,27,4,201,3
324,customer-6255,21,33,99,102,98
325,customer-7702,21,33,66,135,138
326,customer-6789,21,35,98,95,100
327,customer-5026,21,40,145,149,54
328,customer-5253,21,40,0,200,1
329,customer-7978,21,44,212,0,0
330,customer-1753,21,50,113,86,110
331,customer-636,21,51,61,142,58
332,customer-396,21,60,189,190,15
333,customer-6378,21,63,73,71,131
334,customer-4163,21,64,114,123,82
335,customer-8522,21,64,50,151,52
336,customer-400,21,66,144,143,59
337,customer-9934,21,68,164,37,31
338,customer-8505,21,70,0,0,231
339,customer-5130,21,71,38,167,34
340,customer-8209,21,74,29,168,27
341,customer-6701,21,75,4,193,7
342,customer-4558,21,79,106,97,89
343,customer-7357,21,83,114,85,114
344,customer-5815,21,90,108,91,94
345,customer-9469,21,93,149,151,50
346,customer-5441,21,96,0,0,203
347,customer-7593,21,100,16,185,20
348,customer-290,21,103,37,38,158
349,customer-1700,21,107,200,0,0
350,customer-4539,21,108,0,230,0
351,customer-3029,21,113,98,97,103
352,customer-3492,21,117,48,153,47
353,customer-9020,21,118,136,69,128
354,customer-8046,22,22,169,28,36
355,customer-4301,22,23,162,38,40
356,customer-7119,22,24,163,35,32
357,customer-1234,22,29,140,65,131
358,customer-3226,22,36,79,71,126
359,customer-2079,22,39,15,10,185
360,customer-5246,22,40,25,176,24
361,customer-6784,22,45,158,157,45
362,customer-5079,22,46,0,263,0
363,customer-6136,22,46,96,101,101
364,customer-263,22,50,159,159,43
365,customer-6485,22,54,95,103,100
366,customer-865,22,55,96,104,96
367,customer-2012,22,56,150,50,47
368,customer-9539,22,57,31,31,167
369,customer-7537,22,67,57,65,140
370,customer-3360,22,76,115,80,122
371,customer-6061,22,78,155,150,48
372,customer-7525,22,79,123,77,126
373,customer-9055,22,79,43,161,161
374,customer-3726,22,81,155,45,47
375,customer-8908,22,83,176,24,21
376,customer-3842,22,89,19,186,11
377,customer-2466,22,93,131,69,74
378,customer-3670,22,94,59,139,136
379,customer-593,22,104,87,89,111
380,customer-610,22,105,20,185,178
381,customer-4632,22,108,10,10,193
382,customer-8079,22,110,111,90,85
383,customer-4106,23,25,107,89,92
384,customer-3376,23,28,0,0,202
385,customer-2342,23,29,33,169,27
386,customer-7529,23,37,83,119,117
387,customer-1904,23,40,126,131,74
388,customer-1301,23,43,0,0,212
389,customer-7984,23,43,166,172,29
390,customer-9781,23,45,88,87,112
391,customer-328,23,48,179,176,20
392,customer-7215,23,54,202,0,3
393,customer-2275,23,56,100,95,107
394,customer-8859,23,58,183,21,16
395,customer-39,23,59,141,56,144
396,customer-9879,23,69,78,76,122
397,customer-2231,23,72,69,128,69
398,customer-8525,23,74,148,56,55
399,customer-6016,23,76,110,88,89
400,customer-2054,23,79,162,165,37
401,customer-3561,23,80,111,94,109
402,customer-4029,23,87,164,33,32
403,customer-5622,23,87,62,67,133
404,customer-9941,23,100,0,204,0
405,customer-2137,23,116,56,146,143
406,customer-141,23,120,167,32,37
407,customer-6261,24,26,48,47,148
408,customer-6683,24,31,81,120,80
409,customer-6408,24,34,34,40,163
410,customer-2868,24,44,203,0,1
411,customer-7578,24,52,14,183,17
412,customer-6551,24,57,0,0,221
413,customer-142,24,59,177,187,18
414,customer-4041,24,66,182,17,184
415,customer-6318,24,70,0,202,0
416,customer-9444,24,79,75,125,75
417,customer-6608,24,82,149,53,53
418,customer-9871,24,83,97,103,99
419,customer-2931,24,91,65,136,69
420,customer-7371,24,93,68,64,135
421,customer-2477,24,95,72,123,124
422,customer-1767,24,96,0,242,0
423,customer-7803,24,101,151,54,150
424,customer-5556,24,102,47,151,52
425,customer-7465,24,103,36,169,34
426,customer-5198,24,106,55,147,56
427,customer-7210,24,110,131,73,130
428,customer-7053,24,113,0,0,206
429,customer-7534,24,113,194,5,8
430,customer-120,24,118,82,117,87
431,customer-2388,25,25,162,153,43
432,customer-6333,25,25,86,84,117
433,customer-5427,25,26,17,17,186
434,customer-2822,25,31,130,69,65
435,customer-3347,25,32,192,200,4
436,customer-4186,25,43,98,105,98
437,customer-7196,25,43,0,205,0
438,customer-5321,25,46,128,76,67
439,customer-5990,25,52,182,13,17
440,customer-7024,25,53,101,104,101
441,customer-4680,25,54,13,19,185
442,customer-6750,25,54,98,101,98
443,customer-8852,25,56,194,8,10
444,customer-2121,25,60,121,74,128
445,customer-1524,25,65,56,50,146
446,customer-6473,25,67,184,15,181
447,customer-6022,25,71,35,163,163
448,customer-878,25,73,87,87,118
449,customer-7789,25,75,30,166,170
450,customer-158,25,76,60,59,141
451,customer-403,25,79,79,87,118
452,customer-7567,25,79,55,147,142
453,customer-9476,25,79,5,10,195
454,customer-9453,25,80,109,86,119
455,customer-857,25,82,14,8,189
456,customer-4612,25,84,26,179,25
457,customer-6630,25,85,129,136,69
458,customer-1328,25,93,94,108,109
459,customer-8047,25,104,121,80,78
460,customer-4124,25,107,119,85,78
461,customer-9675,25,107,127,76,75
462,customer-2234,25,108,7,9,189
463,customer-867,25,111,130,75,130
464,customer-7095,26,26,137,139,64
465,customer-5711,26,29,78,125,74
466,customer-2290,26,30,102,94,96
467,customer-4404,26,35,114,89,111
468,customer-6554,26,36,0,210,0
469,customer-3106,26,37,13,10,186
470,customer-1025,26,41,61,141,143
471,customer-8893,26,47,0,0,206
472,customer-9164,26,47,55,58,146
473,customer-6234,26,48,55,150,51
474,customer-2703,26,52,25,26,173
475,customer-3624,26,52,93,107,95
476,customer-7603,26,52,98,101,100
477,customer-1581,26,67,117,84,120
478,customer-5787,26,71,130,140,65
479,customer-369,26,73,122,118,80
480,customer-5730,26,76,153,149,51
481,customer-975,26,78,46,155,44
482,customer-5464,26,79,30,170,28
483,customer-3630,26,83,82,122,74
484,customer-9160,26,85,36,163,40
485,customer-8867,26,107,40,162,42
486,customer-5796,26,110,92,93,110
487,customer-678,26,113,7,4,194
488,customer-9394,26,118,18,178,181
489,customer-6895,26,120,167,34,165
490,customer-6469,26,126,22,179,24
491,customer-245,27,28,0,222,0
492,customer-6159,27,33,103,92,99
493,customer-5368,27,34,178,18,18
494,customer-7491,27,34,147,52,143
495,customer-2536,27,35,58,58,147
496,customer-9178,27,36,107,91,94
497,customer-9530,27,36,6,189,10
498,customer-9388,27,47,24,25,171
499,customer-2093,27,48,35,34,170
500,customer-7360,27,51,69,64,133
501,customer-9855,27,53,146,55,55
502,customer-8009,27,55,90,112,91
503,customer-4885,27,61,145,51,52
504,customer-1677,27,68,176,25,21
505,customer-4633,27,71,104,101,92
506,customer-8846,27,72,166,160,35
507,customer-8417,27,79,35,37,165
508,customer-4344,27,81,174,168,27
509,customer-4690,27,91,90,106,96
510,customer-1979,27,92,99,96,103
511,customer-2111,27,97,0,208,0
512,customer-8371,27,98,187,17,179
513,customer-428,27,102,150,49,53
514,customer-203,27,103,47,148,51
515,customer-3290,27,104,30,174,23
516,customer-4322,27,104,86,119,81
517,customer-6047,27,104,54,50,148
518,customer-3856,27,106,163,32,40
519,customer-4323,27,112,56,142,145
520,customer-7913,27,112,60,145,135
521,customer-6947,27,121,113,83,83
522,customer-3535,28,30,100,99,96
523,customer-8881,28,30,66,71,132
524,customer-5098,28,35,167,34,34
525,customer-5961,28,36,177,18,181
526,customer-9591,28,39,34,169,167
527,customer-1032,28,48,165,30,165
528,customer-4079,28,53,74,124,123
529,customer-4481,28,56,123,120,75
530,customer-7374,28,60,157,44,39
531,customer-2867,28,61,91,91,106
532,customer-5537,28,64,62,69,133
533,customer-7975,28,64,68,134,65
534,customer-1487,28,66,154,153,43
535,customer-1514,28,68,128,132,73
536,customer-7027,28,70,0,0,214
537,customer-3019,28,71,164,168,35
538,customer-1682,28,73,26,29,169
539,customer-4303,28,77,53,145,58
540,customer-4357,28,82,70,127,77
541,customer-7994,28,86,17,186,18
542,customer-9493,28,87,44,48,151
543,customer-2373,28,89,38,158,39
544,customer-4415,28,89,111,92,109
545,customer-4910,28,90,241,0,0
546,customer-8798,28,91,28,173,29
547,customer-765,28,93,0,209,0
548,customer-9980,28,97,113,115,89
549,customer-3406,28,104,178,20,183
550,customer-6538,28,104,46,157,157
551,customer-6442,28,105,173,30,27
552,customer-3419,28,107,125,71,75
553,customer-8797,28,118,13,9,189
554,customer-5871,28,124,184,15,17
555,customer-3234,29,30,0,251,0
556,customer-1841,29,34,12,193,192
557,customer-8318,29,34,40,164,39
558,customer-3591,29,36,215,0,0
559,customer-719,29,37,120,75,84
560,customer-1393,29,40,129,76,126
561,customer-5373,29,42,190,192,12
562,customer-5808,29,48,53,150,149
563,customer-893,29,49,0,245,0
564,customer-5582,29,49,160,40,43
565,customer-8224,29,49,0,0,223
566,customer-111,29,56,44,159,44
567,customer-7797,29,61,1,198,200
568,customer-2937,29,66,23,178,178
569,customer-9107,29,67,0,1,195
570,customer-990,29,80,157,44,46
571,customer-3640,29,80,164,36,168
572,customer-7535,29,81,70,125,134
573,customer-2431,29,82,101,95,100
574,customer-576,29,89,96,103,102
575,customer-2084,29,98,131,65,72
576,customer-2906,29,106,170,34,25
577,customer-1792,29,109,137,60,62
578,customer-6490,29,112,149,52,55
579,customer-6308,29,117,152,51,49
580,customer-6694,30,30,92,109,91
581,customer-1919,30,34,210,0,0
582,customer-2556,30,34,83,87,112
583,customer-9459,30,34,108,93,92
584,customer-4596,30,39,162,39,43
585,customer-3207,30,41,88,108,95
586,customer-6429,30,41,143,54,145
587,customer-2756,30,43,139,142,58
588,customer-3545,30,44,53,143,142
589,customer-4605,30,44,181,22,14
590,customer-5994,30,47,8,15,190
591,customer-2233,30,53,65,131,134
592,customer-4272,30,55,207,0,0
593,customer-2752,30,57,203,0,2
594,customer-3576,30,58,36,168,164
595,customer-1938,30,59,169,29,34
596,customer-7969,30,69,0,238,0
597,customer-6591,30,70,10,13,186
598,customer-7246,30,72,124,126,77
599,customer-9779,30,73,81,121,84
600,customer-3949,30,79,91,110,91
601,customer-3797,30,88,193,2,12
602,customer-8703,30,89,161,42,42
603,customer-8864,30,91,170,30,34
604,customer-4045,30,92,86,119,80
605,customer-3405,30,93,117,112,88
606,customer-4525,30,96,151,147,51
607,customer-891,30,97,197,0,4
608,customer-4169,30,97,101,97,98
609,customer-761,30,100,107,116,88
610,customer-3620,30,100,70,134,134
611,customer-2370,30,108,198,7,0
612,customer-3818,30,109,0,0,223
613,customer-4172,30,111,88,112,87
614,customer-1265,30,113,174,24,171
615,customer-393,30,115,149,54,149
616,customer-7920,30,117,116,84,117
617,customer-478,30,118,54,59,143
618,customer-521,30,120,136,139,62
619,customer-560,30,125,175,20,29
620,customer-7483,30,128,94,102,100
621,customer-4457,31,34,65,138,66
622,customer-3138,31,35,152,46,151
623,customer-6989,31,41,71,133,63
624,customer-1356,31,44,183,190,14
625,customer-5264,31,47,0,214,0
626,customer-4167,31,52,33,166,167
627,customer-3155,31,54,148,47,47
628,customer-7420,31,54,0,244,0
629,customer-3713,31,57,0,224,0
630,customer-4547,31,57,60,140,57
631,customer-2838,31,58,35,169,31
632,customer-8544,31,58,34,41,162
633,customer-7052,31,64,145,51,146
634,customer-3639,31,66,190,15,6
635,customer-7316,31,67,148,50,147
636,customer-8249,31,67,54,51,151
637,customer-9277,31,68,0,245,0
638,customer-1547,31,70,32,35,165
639,customer-8193,31,72,13,14,185
640,customer-8574,31,72,69,131,74
641,customer-8661,31,72,217,0,0
642,customer-1307,31,74,79,125,126
643,customer-537,31,79,113,92,112
644,customer-5229,31,80,53,60,144
645,customer-3854,31,81,158,46,42
646,customer-47,31,83,145,152,52
647,customer-4704,31,86,164,37,32
648,customer-3650,31,92,149,53,148
649,customer-5323,31,94,71,125,70
650,customer-7754,31,94,64,59,138
651,customer-2525,31,95,255,0,0
652,customer-8053,31,96,31,169,29
653,customer-9542,31,97,56,145,147
654,customer-8200,31,99,69,126,136
655,customer-651,31,100,101,97,101
656,customer-7576,31,101,143,144,54
657,customer-5317,31,105,33,169,162
658,customer-1493,31,108,121,74,79
659,customer-6098,31,112,123,75,76
660,customer-591,31,117,67,131,137
661,customer-3083,31,118,102,93,95
662,customer-5305,31,124,171,168,30
663,customer-3704,31,125,11,191,7
664,customer-6904,32,34,94,105,102
665,customer-3519,32,39,129,128,73
666,customer-6195,32,39,88,116,111
667,customer-9766,32,40,31,165,40
668,customer-9877,32,41,106,95,89
669,customer-4327,32,47,133,63,133
670,customer-9755,32,48,189,11,7
671,customer-6688,32,49,38,37,164
672,customer-4993,32,50,194,3,5
673,customer-7145,32,53,83,80,116
674,customer-6798,32,56,100,102,102
675,customer-2813,32,58,82,117,83
676,customer-6840,32,62,60,61,141
677,customer-1389,32,64,156,159,40
678,customer-1806,32,64,218,0,0
679,customer-598,32,66,1,194,10
680,customer-8403,32,69,139,58,59
681,customer-1338,32,71,34,167,32
682,customer-4474,32,74,77,128,68
683,customer-6484,32,74,13,185,185
684,customer-2183,32,75,19,179,23
685,customer-9905,32,76,81,118,123
686,customer-453,32,81,142,63,62
687,customer-577,32,81,56,50,148
688,customer-5638,32,85,0,211,0
689,customer-7610,32,87,79,80,118
690,customer-8,32,88,174,170,26
691,customer-6305,32,89,123,74,79
692,customer-8803,32,93,66,135,60
693,customer-1621,32,97,116,122,83
694,customer-6303,32,98,172,169,26
695,customer-5187,32,101,198,7,0
696,customer-4890,32,104,128,118,77
697,customer-6112,32,106,149,52,151
698,customer-822,32,112,123,72,78
699,customer-6681,32,117,211,0,0
700,customer-2245,32,118,151,46,158
701,customer-9319,32,120,192,9,191
702,customer-5519,32,127,190,11,6
703,customer-5598,33,34,154,46,50
704,customer-5382,33,36,176,23,26
705,customer-2028,33,37,119,78,121
706,customer-7255,33,37,117,110,88
707,customer-1248,33,40,69,127,127
708,customer-6356,33,45,197,1,0
709,customer-1543,33,46,170,29,28
710,customer-7,33,48,52,146,147
711,customer-3361,33,48,0,0,209
712,customer-3449,33,53,105,100,95
713,customer-6622,33,57,159,37,36
714,customer-9397,33,59,25,178,171
715,customer-7332,33,62,162,35,160
716,customer-6661,33,64,3,202,3
717,customer-640,33,65,29,166,38
718,customer-1325,33,70,50,52,147
719,customer-5687,33,70,108,109,94
720,customer-8165,33,71,0,0,232
721,customer-1730,33,78,144,58,52
722,customer-8669,33,78,134,63,137
723,customer-1051,33,82,36,162,165
724,customer-6571,33,84,118,77,118
725,customer-5239,33,85,30,28,168
726,customer-8107,33,89,56,139,139
727,customer-6169,33,99,67,130,71
728,customer-2021,33,102,25,20,179
729,customer-7242,33,105,45,151,50
730,customer-2246,33,110,31,164,174
731,customer-3375,33,110,0,0,226
732,customer-9387,33,114,169,33,162
733,customer-5005,33,126,135,62,143
734,customer-2043,34,37,25,23,180
735,customer-6653,34,39,45,45,154
736,customer-3254,34,40,7,8,197
737,customer-8876,34,41,106,99,96
738,customer-7709,34,42,211,0,0
739,customer-1364,34,46,120,120,75
740,customer-4302,34,46,42,46,153
741,customer-1422,34,48,63,60,142
742,customer-3621,34,53,0,219,0
743,customer-643,34,55,102,102,98
744,customer-3685,34,55,242,0,0
745,customer-5624,34,63,59,144,60
746,customer-1918,34,64,5,192,196
747,customer-5816,34,64,0,208,0
748,customer-4762,34,65,86,113,92
749,customer-3906,34,72,33,32,164
750,customer-9499,34,73,97,100,102
751,customer-3616,34,76,172,26,30
752,customer-450,34,77,50,153,149
753,customer-6183,34,79,94,92,103
754,customer-3953,34,81,0,0,214
755,customer-7451,34,81,87,116,89
756,customer-8435,34,83,55,56,142
757,customer-1309,34,86,53,147,149
758,customer-5456,34,88,159,39,161
759,customer-1740,34,89,162,43,156
760,customer-2546,34,91,118,118,81
761,customer-1050,34,95,172,173,28
762,customer-7956,34,95,38,163,40
763,customer-6783,34,98,32,35,163
764,customer-6997,34,98,212,0,0
765,customer-333,34,99,31,168,29
766,customer-6617,34,99,145,144,57
767,customer-1173,34,107,53,152,149
768,customer-5665,34,114,34,167,38
769,customer-4559,34,120,4,2,193
770,customer-7037,34,120,142,62,59
771,customer-9426,35,38,99,96,106
772,customer-6906,35,39,182,16,23
773,customer-6932,35,41,152,47,45
774,customer-9595,35,43,0,222,0
775,customer-2434,35,50,140,136,59
776,customer-3401,35,50,11,11,194
777,customer-3594,35,50,86,114,90
778,customer-7619,35,52,65,135,137
779,customer-1955,35,60,58,145,51
