id,label,ts_in,ts_out
344,product-344,216,255,43,182,228
345,product-345,286,319,116,68,175
346,product-346,82,124,110,223,263
347,product-347,172,191,94,181,167
348,product-348,73,107,31,130,45
349,product-349,97,144,205,174,225
350,product-350,141,199,102,69,194
351,product-351,137,211,165,75,162
352,product-352,74,112,202,54,166
353,product-353,29,112,189,199,121
354,product-354,31,100,61,116,111
355,product-355,95,186,44,110,123
356,product-356,134,210,93,158,25
357,product-357,30,112,139,185,91
358,product-358,102,193,71,167,181
359,product-359,143,193,71,179,224
360,product-360,52,82,71,114,52
361,product-361,195,279,27,54,23
362,product-362,143,175,28,157,114
363,product-363,131,138,81,31,78
364,product-364,67,118,187,49,178
365,product-365,206,302,227,174,130
366,product-366,46,95,176,198,169
367,product-367,65,102,105,51,142
368,product-368,206,285,201,151,184
369,product-369,29,121,103,78,87
370,product-370,27,74,214,201,161
371,product-371,105,146,227,45,151
372,product-372,48,113,55,197,210
373,product-373,211,216,140,184,60
374,product-374,106,196,126,190,75
375,product-375,212,293,72,97,170
376,product-376,137,150,175,147,125
377,product-377,198,282,171,150,109
378,product-378,141,190,52,64,147
379,product-379,199,259,52,161,208
380,product-380,119,194,162,152,215
381,product-381,151,164,51,145,126
382,product-382,200,241,72,153,9
383,product-383,39,115,215,104,105
384,product-384,156,157,190,133,110
385,product-385,149,224,242,209,127
386,product-386,164,260,109,97,141
387,product-387,135,173,77,248,216
388,product-388,121,156,190,124,89
389,product-389,91,169,180,31,132
390,product-390,206,295,58,104,91
391,product-391,76,101,215,217,192
392,product-392,54,114,22,151,101
393,product-393,121,170,129,50,131
394,product-394,210,232,138,64,4
395,product-395,117,119,47,186,244
396,product-396,35,63,130,69,56
397,product-397,212,226,125,71,142
398,product-398,153,228,82,187,140
399,product-399,228,234,118,65,142
400,product-400,88,173,44,93,65
401,product-401,225,283,112,63,166
402,product-402,131,211,165,12,162
403,product-403,74,79,52,152,186
404,product-404,126,190,289,93,71
405,product-405,66,96,198,8,136
406,product-406,123,141,159,188,159
407,product-407,139,200,98,80,81
408,product-408,51,74,69,127,154
409,product-409,168,219,67,119,18
410,product-410,201,203,221,93,89
411,product-411,48,109,148,138,185
412,product-412,148,229,50,166,50
413,product-413,210,259,80,140,113
414,product-414,54,135,54,204,191
415,product-415,163,235,199,86,146
416,product-416,232,239,182,233,126
417,product-417,137,144,123,133,203
418,product-418,184,238,202,212,177
419,product-419,122,159,226,221,138
420,product-420,167,226,126,93,105
421,product-421,108,131,77,216,179
422,product-422,128,209,90,221,198
423,product-423,168,186,90,50,102
424,product-424,207,236,31,49,162
425,product-425,220,233,191,144,167
426,product-426,96,170,177,190,172
427,product-427,193,210,163,133,118
428,product-428,195,201,134,46,194
429,product-429,183,236,200,138,168
430,product-430,141,221,52,65,185
431,product-431,170,201,135,198,186
432,product-432,144,177,183,61,150
433,product-433,188,263,136,149,97
434,product-434,110,180,58,200,226
435,product-435,228,307,109,228,125
436,product-436,200,204,98,129,34
437,product-437,208,245,56,165,10
438,product-438,152,153,134,137,19
439,product-439,201,254,178,150,53
440,product-440,127,169,192,215,52
441,product-441,50,101,273,31,109
442,product-442,144,225,223,75,55
443,product-443,237,298,121,29,150
444,product-444,17,72,191,217,130
445,product-445,28,88,92,142,125
446,product-446,167,240,99,153,170
447,product-447,198,209,221,192,224
448,product-448,207,264,70,68,143
449,product-449,71,154,94,136,89
450,product-450,183,248,90,1,91
451,product-451,47,91,33,171,200
452,product-452,226,295,133,179,99
453,product-453,95,176,132,16,22
454,product-454,135,144,111,42,200
455,product-455,117,179,82,210,153
456,product-456,152,164,200,25,24
457,product-457,207,281,138,33,138
458,product-458,49,138,91,54,122
459,product-459,148,185,129,138,103
460,product-460,230,274,87,63,113
461,product-461,166,231,101,53,177
462,product-462,153,225,140,182,136
463,product-463,160,249,243,97,190
464,product-464,176,247,229,78,187
465,product-465,117,186,177,96,95
466,product-466,193,249,85,196,42
467,product-467,205,222,174,148,220
468,product-468,193,260,137,75,26
469,product-469,234,253,14,81,198
470,product-470,68,118,238,128,63
471,product-471,178,245,84,47,29
472,product-472,182,222,194,167,169
473,product-473,62,156,132,50,89
474,product-474,151,248,2,109,156
475,product-475,105,114,212,185,129
476,product-476,50,55,45,209,19
477,product-477,217,244,121,190,208
478,product-478,67,95,188,9,119
479,product-479,98,115,13,146,49
480,product-480,175,241,160,129,175
481,product-481,37,41,69,114,80
482,product-482,217,255,245,198,113
483,product-483,185,279,162,152,135
484,product-484,158,216,121,137,79
485,product-485,56,86,208,188,180
486,product-486,203,210,161,189,147
487,product-487,49,95,157,106,88
488,product-488,125,174,164,201,132
489,product-489,244,269,145,199,122
490,product-490,59,106,117,15,182
491,product-491,195,207,66,108,151
492,product-492,196,233,142,121,139
493,product-493,168,248,198,67,174
494,product-494,118,182,252,217,57
495,product-495,162,242,53,72,201
496,product-496,121,202,56,32,90
497,product-497,39,54,80,161,175
498,product-498,178,196,134,161,49
499,product-499,139,203,204,156,27
500,product-500,208,228,99,97,165
501,product-501,42,131,88,144,38
502,product-502,54,132,201,23,97
503,product-503,145,224,194,22,180
504,product-504,127,191,146,226,95
505,product-505,194,244,69,235,183
506,product-506,158,212,162,158,122
507,product-507,35,96,105,86,25
508,product-508,196,237,129,124,127
509,product-509,60,101,77,205,23
510,product-510,115,188,75,63,75
511,product-511,19,51,148,134,69
512,product-512,232,248,198,92,88
513,product-513,149,181,59,81,48
514,product-514,154,155,224,181,123
515,product-515,184,257,152,54,114
516,product-516,162,176,123,178,148
517,product-517,33,38,122,132,70
518,product-518,165,231,129,163,156
519,product-519,155,207,159,57,196
520,product-520,129,198,89,189,19
521,product-521,145,199,206,175,86
522,product-522,156,210,114,204,203
523,product-523,171,245,100,102,78
524,product-524,97,110,193,208,201
525,product-525,119,160,45,213,193
526,product-526,221,276,42,162,182
527,product-527,220,272,175,180,121
528,product-528,56,69,34,59,138
529,product-529,164,206,208,186,117
530,product-530,123,161,105,132,215
531,product-531,178,181,65,177,166
532,product-532,170,226,106,27,75
533,product-533,211,256,22,181,110
534,product-534,138,209,138,210,25
535,product-535,200,281,75,115,193
536,product-536,106,165,139,124,10
537,product-537,69,121,251,164,140
538,product-538,187,248,191,111,130
539,product-539,128,213,31,80,174
540,product-540,34,125,27,110,80
541,product-541,28,87,91,52,57
542,product-542,76,89,236,48,217
543,product-543,103,163,207,109,186
544,product-544,43,60,120,145,196
545,product-545,119,156,54,59,216
546,product-546,205,264,166,182,63
547,product-547,116,141,36,241,82
548,product-548,102,132,125,175,45
549,product-549,51,103,161,193,92
550,product-550,163,165,44,95,84
551,product-551,170,233,26,23,90
552,product-552,34,125,153,155,90
553,product-553,127,174,154,64,91
554,product-554,130,143,82,175,111
555,product-555,61,94,131,147,63
556,product-556,34,65,157,52,131
557,product-557,99,118,108,168,158
558,product-558,27,119,213,220,72
559,product-559,195,218,28,175,85
560,product-560,130,214,186,147,94
561,product-561,56,86,211,206,112
562,product-562,232,246,165,189,97
563,product-563,92,146,93,118,108
564,product-564,198,230,148,18,49
565,product-565,142,188,80,127,40
566,product-566,59,152,52,98,121
567,product-567,84,144,35,168,142
568,product-568,108,141,189,72,155
569,product-569,201,292,129,178,81
570,product-570,72,155,155,199,131
571,product-571,215,238,112,64,28
572,product-572,124,171,100,158,197
573,product-573,184,228,121,121,90
574,product-574,86,121,151,72,47
575,product-575,45,92,166,122,242
576,product-576,64,88,187,253,124
577,product-577,54,107,133,126,197
578,product-578,161,224,216,101,195
579,product-579,151,213,132,25,186
580,product-580,201,280,114,111,102
581,product-581,94,191,57,162,89
582,product-582,192,223,33,77,157
583,product-583,153,244,141,99,198
584,product-584,56,73,107,123,111
585,product-585,107,186,153,189,59
586,product-586,200,224,184,69,142
587,product-587,36,57,165,85,70
588,product-588,166,239,32,188,146
589,product-589,231,273,57,66,119
590,product-590,52,85,8,204,116
591,product-591,192,262,122,189,143
592,product-592,242,313,193,111,102
593,product-593,46,58,238,120,175
594,product-594,129,189,206,61,249
595,product-595,175,261,10,219,27
596,product-596,99,172,122,94,149
597,product-597,87,132,141,62,69
598,product-598,205,234,184,215,176
599,product-599,177,234,163,25,113
600,product-600,21,62,223,110,53
601,product-601,204,249,159,202,140
602,product-602,145,172,40,119,134
603,product-603,242,272,101,121,92
604,product-604,182,253,164,198,194
605,product-605,186,267,138,103,203
606,product-606,46,109,70,186,166
607,product-607,80,123,132,45,92
608,product-608,186,222,188,97,191
609,product-609,155,227,144,177,209
610,product-610,137,235,82,8,96
611,product-611,139,157,170,203,39
612,product-612,81,141,59,92,187
613,product-613,85,88,147,230,256
614,product-614,213,297,20,114,99
615,product-615,124,200,141,180,214
616,product-616,155,173,41,151,54
617,product-617,170,241,193,3,102
618,product-618,29,55,29,139,182
619,product-619,110,167,102,142,174
620,product-620,72,152,109,209,57
621,product-621,97,148,159,42,48
622,product-622,78,103,19,164,199
623,product-623,80,89,142,76,125
624,product-624,189,244,101,113,112
625,product-625,114,145,30,199,134
626,product-626,37,91,182,85,199
627,product-627,33,35,88,223,78
628,product-628,198,201,194,179,95
629,product-629,191,237,35,40,206
630,product-630,203,270,182,122,225
631,product-631,77,89,92,109,157
632,product-632,165,250,230,34,121
633,product-633,37,81,66,219,102
634,product-634,111,161,210,51,78
635,product-635,142,163,163,203,93
636,product-636,94,131,67,51,181
637,product-637,207,225,117,95,56
638,product-638,159,187,129,80,48
639,product-639,63,140,199,178,83
640,product-640,12,26,96,144,18
641,product-641,159,209,87,217,143
642,product-642,87,162,78,96,200
643,product-643,219,223,68,37,127
644,product-644,185,263,122,189,22
645,product-645,106,133,182,86,159
646,product-646,47,115,49,32,155
647,product-647,195,196,196,160,9
648,product-648,59,93,59,194,121
649,product-649,154,223,94,194,203
650,product-650,206,291,187,62,122
651,product-651,131,152,162,107,53
652,product-652,98,185,85,74,190
653,product-653,168,230,162,184,82
654,product-654,37,109,12,155,260
655,product-655,108,127,56,46,210
656,product-656,100,133,165,190,57
657,product-657,110,144,29,153,12
658,product-658,56,57,139,77,203
659,product-659,150,208,99,47,89
660,product-660,15,88,81,84,40
661,product-661,185,215,173,147,179
662,product-662,186,190,181,149,100
663,product-663,2,23,197,169,153
664,product-664,92,136,53,203,192
665,product-665,135,176,176,48,116
666,product-666,169,261,179,149,136
667,product-667,42,101,158,229,188
668,product-668,88,166,59,134,65
669,product-669,39,95,228,31,238
670,product-670,181,195,214,88,162
671,product-671,240,255,218,101,164
672,product-672,142,190,50,250,114
673,product-673,66,147,124,115,172
674,product-674,193,235,252,187,113
675,product-675,153,207,98,69,106
676,product-676,19,63,161,62,50
677,product-677,127,177,130,207,20
678,product-678,163,174,95,190,109
679,product-679,83,144,159,71,180
680,product-680,219,259,128,25,123
681,product-681,65,155,103,122,172
682,product-682,70,87,129,202,42
683,product-683,167,174,142,100,175
684,product-684,78,78,166,179,92
685,product-685,154,222,180,172,151
686,product-686,93,163,170,140,29
687,product-687,60,100,80,185,43
688,product-688,224,247,192,33,161
689,product-689,69,158,53,173,159
690,product-690,228,273,108,102,77
691,product-691,140,197,84,110,200
692,product-692,232,271,163,93,171
693,product-693,185,228,117,98,84
694,product-694,147,179,123,68,63
695,product-695,51,123,116,87,144
696,product-696,190,271,30,35,113
697,product-697,47,139,99,184,63
698,product-698,115,174,169,77,123
699,product-699,200,271,190,90,28
700,product-700,162,239,34,180,58
701,product-701,180,195,35,90,212
702,product-702,169,216,47,136,148
703,product-703,124,130,95,253,75
704,product-704,72,118,116,225,199
705,product-705,61,69,29,65,156
706,product-706,138,201,206,86,150
707,product-707,49,122,213,119,139
708,product-708,89,163,106,120,226
709,product-709,175,200,192,202,170
710,product-710,196,256,83,105,184
711,product-711,132,191,97,70,206
712,product-712,152,158,217,70,77
713,product-713,12,73,41,87,143
714,product-714,25,28,101,171,72
715,product-715,48,77,119,208,73
716,product-716,179,273,191,123,183
717,product-717,99,126,177,240,25
718,product-718,166,232,182,40,136
719,product-719,43,58,151,73,180
720,product-720,217,271,21,18,192
721,product-721,182,219,253,6,200
722,product-722,226,290,138,105,75
723,product-723,174,260,238,151,203
724,product-724,236,318,46,165,128
725,product-725,35,106,138,131,164
726,product-726,173,224,18,145,102
727,product-727,249,281,36,17,157
728,product-728,66,109,194,12,47
729,product-729,64,95,81,153,59
730,product-730,193,227,68,84,104
731,product-731,144,160,49,244,9
732,product-732,42,65,151,231,159
733,product-733,181,214,57,181,219
734,product-734,189,242,152,180,123
735,product-735,94,122,237,98,271
736,product-736,112,197,180,191,172
737,product-737,218,237,227,204,90
738,product-738,158,185,145,246,221
739,product-739,101,184,3,164,160
740,product-740,59,97,26,205,31
741,product-741,211,299,176,11,143
742,product-742,133,148,215,217,156
743,product-743,158,250,276,42,91
744,product-744,136,141,22,96,206
745,product-745,94,95,111,82,178
746,product-746,41,79,135,83,80
747,product-747,21,34,65,76,48
748,product-748,246,256,254,67,72
749,product-749,155,199,138,36,218
750,product-750,251,315,195,220,224
751,product-751,156,244,70,210,121
752,product-752,230,279,145,214,44
753,product-753,48,107,51,114,123
754,product-754,77,168,146,161,200
755,product-755,133,144,138,184,194
756,product-756,31,103,104,41,144
757,product-757,182,183,189,150,80
758,product-758,154,180,100,75,133
759,product-759,77,146,75,175,54
760,product-760,84,163,39,202,227
761,product-761,80,156,163,65,34
762,product-762,55,104,132,159,108
763,product-763,56,146,119,136,116
764,product-764,163,225,76,111,191
765,product-765,144,170,188,147,106
766,product-766,65,117,170,140,170
767,product-767,195,290,12,181,43
768,product-768,34,50,44,97,183
769,product-769,137,184,217,167,167
770,product-770,194,210,76,229,154
771,product-771,131,140,227,141,89
772,product-772,141,160,192,65,230
773,product-773,85,157,24,86,65
774,product-774,19,84,157,88,92
775,product-775,128,198,191,149,194
776,product-776,14,72,165,170,62
777,product-777,189,237,5,82,90
778,product-778,103,198,85,20,79
779,product-779,106,126,135,172,143
780,product-780,194,214,189,56,148
781,product-781,102,189,157,93,135
782,product-782,192,255,109,108,154
783,product-783,144,216,108,26,234
784,product-784,169,181,175,119,154
785,product-785,187,205,155,193,100
786,product-786,106,144,143,170,218
787,product-787,109,137,142,88,49
788,product-788,19,100,149,189,16
789,product-789,156,195,66,112,145
790,product-790,143,223,32,131,147
791,product-791,122,135,25,248,2
792,product-792,185,264,148,199,57
793,product-793,68,137,10,107,191
794,product-794,14,43,140,165,170
795,product-795,98,150,92,135,76
796,product-796,201,211,111,199,96
797,product-797,56,144,186,165,187
798,product-798,53,141,120,156,187
799,product-799,112,116,179,132,105
800,product-800,227,242,236,117,45
801,product-801,217,235,30,115,110
802,product-802,132,213,129,201,264
803,product-803,77,77,273,151,196
804,product-804,126,153,210,26,165
805,product-805,113,203,148,55,90
806,product-806,167,180,191,165,100
807,product-807,107,163,65,161,127
808,product-808,158,230,134,127,227
809,product-809,83,116,117,119,83
810,product-810,93,129,139,172,152
811,product-811,188,223,188,44,199
812,product-812,136,158,109,103,141
813,product-813,50,58,179,90,168
814,product-814,107,151,182,128,225
815,product-815,144,217,242,199,166
816,product-816,170,228,151,134,235
817,product-817,40,95,183,186,133
818,product-818,53,149,46,213,285
819,product-819,134,142,124,59,94
820,product-820,166,177,134,76,162
821,product-821,278,278,230,147,69
822,product-822,183,246,129,130,137
823,product-823,183,200,49,113,28
824,product-824,57,99,55,140,191
825,product-825,162,165,19,166,65
826,product-826,218,236,62,244,147
827,product-827,115,165,38,86,52
828,product-828,187,264,134,192,157
829,product-829,23,89,120,126,192
830,product-830,43,48,32,28,56
831,product-831,51,143,68,68,73
832,product-832,102,137,115,82,96
833,product-833,197,200,70,66,172
834,product-834,114,171,213,105,191
835,product-835,35,117,144,91,130
836,product-836,55,120,80,168,190
837,product-837,180,265,121,56,103
838,product-838,56,140,155,167,184
839,product-839,114,143,100,158,114
840,product-840,121,178,186,264,100
841,product-841,118,193,193,67,202
842,product-842,41,57,192,177,107
843,product-843,14,43,95,202,146
844,product-844,63,138,123,175,104
845,product-845,228,293,143,71,172
846,product-846,52,65,124,59,78
847,product-847,223,273,152,34,55
848,product-848,31,55,119,79,208
849,product-849,111,185,112,77,93
850,product-850,125,212,71,105,73
851,product-851,108,142,129,183,118
852,product-852,102,125,126,161,186
853,product-853,95,159,177,121,146
854,product-854,220,229,113,146,184
855,product-855,158,212,173,114,105
856,product-856,17,18,64,115,133
857,product-857,81,152,167,66,189
858,product-858,192,233,62,91,53
859,product-859,165,229,64,116,130
860,product-860,102,132,44,81,240
861,product-861,164,256,91,95,144
862,product-862,178,258,66,63,239
863,product-863,178,257,81,63,117
864,product-864,125,207,62,147,123
865,product-865,107,119,49,55,149
866,product-866,177,232,53,133,53
867,product-867,180,251,123,92,132
868,product-868,175,272,40,71,157
869,product-869,71,107,173,69,6
870,product-870,200,219,148,63,194
871,product-871,24,114,204,97,46
872,product-872,156,204,139,116,218
873,product-873,98,103,110,189,83
