id,label,ts_in,ts_out,attr_1,attr_2
183,customer-31355,3,88,123,79
184,customer-79974,3,88,80,118
185,customer-96606,3,88,137,62
186,customer-61944,3,89,111,90
187,customer-73591,3,90,111,92
188,customer-79059,3,90,114,83
189,customer-83569,3,94,87,118
190,customer-90297,3,94,179,23
191,customer-40334,3,96,101,94
192,customer-37981,3,97,40,155
193,customer-62678,4,4,92,104
194,customer-71403,4,7,147,54
195,customer-71715,4,7,163,37
196,customer-4546,4,8,79,123
197,customer-30490,4,8,92,113
198,customer-21323,4,10,74,122
199,customer-22142,4,10,182,17
200,customer-19763,4,12,207,0
201,customer-20322,4,12,4,193
202,customer-23376,4,13,104,97
203,customer-40958,4,13,122,82
204,customer-62207,4,13,98,98
205,customer-7615,4,14,231,0
206,customer-23677,4,14,92,103
207,customer-24834,4,15,245,0
208,customer-3825,4,17,163,34
209,customer-48961,4,17,143,60
210,customer-15492,4,18,142,55
211,customer-29954,4,18,78,117
212,customer-53520,4,21,31,169
213,customer-64170,4,21,9,195
214,customer-67178,4,23,144,58
215,customer-5082,4,24,125,80
216,customer-7147,4,25,98,103
217,customer-68571,4,29,7,189
218,customer-6163,4,31,40,161
219,customer-21950,4,31,124,73
220,customer-26505,4,31,94,107
221,customer-47827,4,33,98,98
222,customer-77025,4,33,133,67
223,customer-86326,4,33,202,2
224,customer-65621,4,35,6,191
225,customer-74944,4,36,131,69
226,customer-80791,4,36,39,156
227,customer-82594,4,37,80,118
228,customer-92102,4,39,0,206
229,customer-67893,4,40,15,180
230,customer-717,4,41,99,106
231,customer-42198,4,41,0,221
232,customer-2182,4,42,13,191
233,customer-71248,4,43,184,19
234,customer-59119,4,45,137,68
235,customer-69716,4,45,35,169
236,customer-42092,4,46,155,43
237,customer-11915,4,49,46,153
238,customer-35604,4,49,17,179
239,customer-54682,4,49,18,182
240,customer-83299,4,50,115,88
241,customer-25596,4,51,48,155
242,customer-38193,4,52,152,45
243,customer-83500,4,52,69,135
244,customer-65999,4,56,187,13
245,customer-90004,4,56,233,0
246,customer-25700,4,58,129,75
247,customer-41871,4,58,152,46
248,customer-36725,4,59,157,44
249,customer-64140,4,59,188,15
250,customer-62944,4,60,94,106
251,customer-75890,4,60,212,0
252,customer-82428,4,60,30,165
253,customer-28188,4,61,123,81
254,customer-33042,4,61,168,36
255,customer-44514,4,61,134,69
256,customer-38004,4,63,180,24
257,customer-60753,4,64,143,56
258,customer-41370,4,65,179,17
259,customer-61211,4,66,133,71
260,customer-44593,4,67,47,157
261,customer-67120,4,67,175,26
262,customer-31936,4,68,31,166
263,customer-54729,4,68,24,179
264,customer-85941,4,69,39,162
265,customer-95895,4,70,201,0
266,customer-13807,4,71,153,48
267,customer-95796,4,71,115,81
268,customer-16240,4,72,64,137
269,customer-33493,4,73,67,135
270,customer-38951,4,74,11,187
271,customer-87131,4,74,23,172
272,customer-36011,4,75,148,47
273,customer-89238,4,75,91,113
274,customer-91940,4,77,121,75
275,customer-43998,4,78,172,23
276,customer-82603,4,78,59,139
277,customer-48634,4,79,119,83
278,customer-16716,4,80,0,223
279,customer-34557,4,80,158,46
280,customer-91984,4,81,83,114
281,customer-101,4,82,93,110
282,customer-67339,4,82,163,32
283,customer-72237,4,82,83,121
284,customer-14971,4,83,35,165
285,customer-43281,4,83,0,198
286,customer-51711,4,83,219,0
287,customer-43575,4,84,0,202
288,customer-64979,4,84,80,118
289,customer-54564,4,85,94,110
290,customer-1451,4,86,0,197
291,customer-26725,4,89,163,34
292,customer-10819,4,90,32,168
293,customer-38158,4,90,48,148
294,customer-55317,4,90,105,95
295,customer-37190,4,91,20,179
296,customer-22886,4,92,37,166
297,customer-23954,4,92,153,43
298,customer-35054,4,94,54,151
299,customer-65482,4,94,139,65
300,customer-14482,4,95,84,120
301,customer-20556,4,95,153,45
302,customer-32410,4,95,169,28
303,customer-7049,4,97,146,52
304,customer-78063,4,98,138,65
305,customer-88682,4,99,0,248
306,customer-4062,4,100,273,0
307,customer-30503,4,100,176,20
308,customer-46741,4,100,63,135
309,customer-55351,4,100,152,48
310,customer-62554,5,7,152,46
311,customer-80968,5,7,117,78
312,customer-3431,5,9,160,43
313,customer-82797,5,9,80,125
314,customer-25098,5,11,41,162
315,customer-77952,5,11,187,16
316,customer-99926,5,11,28,169
317,customer-40060,5,12,75,127
318,customer-30691,5,13,163,36
319,customer-3680,5,15,0,275
320,customer-91370,5,15,193,7
321,customer-92337,5,15,145,50
322,customer-10602,5,16,174,28
323,customer-33799,5,16,183,22
324,customer-2053,5,17,103,98
325,customer-52789,5,17,174,21
326,customer-91779,5,17,221,0
327,customer-93927,5,19,0,217
328,customer-72315,5,22,163,38
329,customer-97168,5,23,96,108
330,customer-46819,5,24,0,206
331,customer-70912,5,27,81,114
332,customer-81080,5,27,44,153
333,customer-55292,5,28,167,37
334,customer-69313,5,31,74,122
335,customer-79332,5,32,139,65
336,customer-61986,5,33,30,167
337,customer-78782,5,33,161,44
338,customer-18526,5,36,227,0
339,customer-95808,5,37,233,0
340,customer-898,5,38,186,17
341,customer-43935,5,38,89,109
342,customer-36007,5,39,163,32
343,customer-93775,5,40,88,109
344,customer-14240,5,41,85,119
345,customer-65179,5,42,42,154
346,customer-80021,5,42,44,157
347,customer-96538,5,42,43,159
348,customer-57510,5,43,139,65
349,customer-12695,5,44,71,129
350,customer-32870,5,44,138,63
351,customer-98066,5,45,130,73
352,customer-23118,5,46,198,4
353,customer-20901,5,47,215,0
354,customer-9120,5,48,151,51
355,customer-43549,5,48,10,192
356,customer-48595,5,48,94,106
357,customer-12203,5,49,67,136
358,customer-16984,5,49,81,122
359,customer-96030,5,51,168,30
360,customer-2666,5,53,149,46
361,customer-51907,5,54,101,98
362,customer-71503,5,54,0,233
363,customer-26854,5,55,79,118
364,customer-41728,5,56,92,106
365,customer-45247,5,57,23,175
366,customer-47743,5,57,78,117
367,customer-64855,5,60,155,43
368,customer-80977,5,60,93,108
369,customer-99984,5,60,152,48
370,customer-59806,5,61,169,27
371,customer-76573,5,61,126,78
372,customer-2470,5,63,160,40
373,customer-58370,5,65,169,26
374,customer-47017,5,66,68,130
375,customer-15479,5,68,203,0
376,customer-24861,5,68,65,134
377,customer-37288,5,69,174,30
378,customer-11876,5,70,254,0
379,customer-81012,5,72,189,9
380,customer-99127,5,74,136,68
381,customer-98548,5,75,106,92
382,customer-16288,5,76,73,130
383,customer-82578,5,76,74,121
384,customer-90743,5,76,81,116
385,customer-10180,5,77,207,0
386,customer-36527,5,77,0,216
387,customer-42747,5,77,0,203
388,customer-69335,5,77,169,34
389,customer-42509,5,78,146,56
390,customer-44617,5,78,63,132
391,customer-53849,5,78,119,86
392,customer-63115,5,79,111,93
393,customer-88512,5,79,69,129
394,customer-85665,5,80,227,0
395,customer-60402,5,82,259,0
396,customer-80079,5,82,175,29
397,customer-14561,5,83,150,49
398,customer-75609,5,84,193,2
399,customer-87731,5,84,106,90
400,customer-74123,5,86,185,14
401,customer-91158,5,88,80,122
402,customer-8656,5,89,38,163
403,customer-48915,5,89,58,142
404,customer-42807,5,90,73,130
405,customer-80811,5,90,131,73
406,customer-73688,5,91,52,152
407,customer-55133,5,93,88,113
408,customer-88797,5,93,198,7
409,customer-44489,5,95,81,118
410,customer-77247,5,96,105,100
411,customer-43570,5,99,0,223
412,customer-79997,5,100,54,146
413,customer-16711,5,101,30,172
414,customer-52735,5,101,71,134
415,customer-64969,5,101,111,86
416,customer-37417,5,103,106,93
417,customer-37691,6,6,193,10
418,customer-15539,6,7,146,54
419,customer-98008,6,9,52,147
420,customer-32071,6,13,27,168
421,customer-89854,6,13,68,136
422,customer-10404,6,14,19,184
423,customer-95558,6,16,27,172
424,customer-46263,6,17,148,56
425,customer-68580,6,17,94,101
426,customer-82371,6,17,68,131
427,customer-69161,6,20,62,135
428,customer-162,6,21,188,12
429,customer-2405,6,21,110,92
430,customer-12526,6,21,66,129
431,customer-88146,6,21,184,19
432,customer-7743,6,25,18,183
433,customer-73691,6,25,167,34
434,customer-77007,6,25,191,10
435,customer-7888,6,26,72,125
436,customer-52456,6,26,239,0
437,customer-57738,6,27,176,23
438,customer-350,6,28,155,41
439,customer-29828,6,28,109,91
440,customer-25582,6,29,172,25
441,customer-4560,6,30,124,79
442,customer-18153,6,31,80,125
443,customer-85004,6,31,54,146
444,customer-16929,6,32,51,150
445,customer-94692,6,32,130,69
446,customer-95469,6,32,33,172
447,customer-2343,6,34,189,8
448,customer-49153,6,34,155,48
449,customer-77174,6,34,51,144
450,customer-91512,6,34,0,221
451,customer-19289,6,36,45,154
452,customer-25257,6,36,135,65
453,customer-39499,6,36,0,229
454,customer-2607,6,38,0,225
455,customer-55357,6,38,72,129
456,customer-37311,6,39,192,4
457,customer-68383,6,39,104,95
458,customer-68674,6,40,0,212
459,customer-19358,6,41,138,62
460,customer-60097,6,41,160,36
461,customer-82492,6,41,42,153
462,customer-30831,6,42,18,183
463,customer-85627,6,42,123,80
464,customer-3384,6,43,34,163
465,customer-11435,6,44,13,185
466,customer-46312,6,44,24,172
467,customer-51431,6,44,197,4
468,customer-62755,6,45,27,168
469,customer-21543,6,46,98,107
470,customer-78554,6,47,147,52
471,customer-88713,6,47,16,185
472,customer-2944,6,48,150,47
473,customer-98501,6,48,186,18
474,customer-55272,6,49,94,107
475,customer-76694,6,49,175,22
476,customer-7209,6,50,68,133
477,customer-34390,6,50,24,181
478,customer-85782,6,50,115,86
479,customer-97161,6,50,57,142
480,customer-11657,6,51,45,154
481,customer-10052,6,52,140,64
482,customer-19145,6,52,161,40
483,customer-43799,6,55,160,44
484,customer-71623,6,56,195,3
485,customer-24662,6,57,142,59
486,customer-12072,6,63,26,173
487,customer-55966,6,63,74,126
488,customer-99697,6,63,29,169
489,customer-58355,6,65,251,0
490,customer-60779,6,65,36,166
491,customer-97902,6,65,46,154
492,customer-14028,6,66,231,0
493,customer-29229,6,66,71,127
494,customer-4736,6,68,97,107
495,customer-75934,6,68,66,132
496,customer-76595,6,68,20,179
497,customer-12471,6,70,188,8
498,customer-95173,6,71,44,159
499,customer-40591,6,72,223,0
500,customer-56365,6,72,60,141
501,customer-18847,6,74,69,126
502,customer-83914,6,74,138,67
503,customer-84464,6,74,186,13
504,customer-61963,6,75,100,99
505,customer-1240,6,76,147,53
506,customer-72703,6,76,222,0
507,customer-11147,6,78,89,106
508,customer-89914,6,79,103,101
509,customer-26251,6,81,53,144
510,customer-89426,6,81,203,2
511,customer-44302,6,82,212,0
512,customer-43855,6,83,84,114
513,customer-28848,6,84,68,131
514,customer-87719,6,84,42,163
515,customer-75091,6,86,158,40
516,customer-81043,6,86,188,17
517,customer-23693,6,87,0,221
518,customer-34411,6,87,1,204
519,customer-99370,6,90,0,219
520,customer-99626,6,91,203,2
521,customer-21724,6,92,87,109
522,customer-44351,6,93,174,31
523,customer-57449,6,94,33,168
524,customer-59655,6,94,68,131
525,customer-80874,6,94,40,157
526,customer-53996,6,96,99,102
527,customer-90838,6,97,21,184
528,customer-63886,6,98,7,190
529,customer-76151,6,98,93,111
530,customer-80759,6,98,13,187
531,customer-30805,6,99,97,102
532,customer-53465,6,101,132,65
533,customer-16997,6,104,0,200
534,customer-22168,6,105,167,35
535,customer-21789,7,7,78,126
536,customer-80182,7,8,109,87
537,customer-3562,7,9,61,135
538,customer-38286,7,10,19,178
539,customer-84438,7,10,157,44
540,customer-50603,7,11,112,89
541,customer-50616,7,11,136,64
542,customer-59754,7,11,38,159
543,customer-48489,7,12,117,85
544,customer-48960,7,12,0,252
545,customer-47213,7,13,70,130
546,customer-48335,7,13,7,189
547,customer-68550,7,14,59,138
548,customer-82517,7,14,119,86
549,customer-33670,7,15,80,119
550,customer-89302,7,15,127,73
551,customer-74436,7,16,152,45
552,customer-83879,7,17,93,103
553,customer-67839,7,18,55,143
554,customer-91615,7,18,70,132
555,customer-98268,7,19,73,123
556,customer-76024,7,21,223,0
557,customer-60763,7,23,46,154
558,customer-68717,7,23,45,156
559,customer-78840,7,23,76,122
560,customer-46773,7,24,133,71
561,customer-60762,7,24,125,78
562,customer-67161,7,24,162,41
563,customer-72573,7,25,219,0
564,customer-98113,7,25,164,38
565,customer-654,7,26,63,142
566,customer-80688,7,26,181,23
567,customer-99350,7,26,114,86
568,customer-6860,7,27,85,113
569,customer-9086,7,28,119,80
570,customer-9164,7,30,112,85
571,customer-40427,7,31,17,185
572,customer-45166,7,32,116,87
573,customer-25498,7,33,137,58
574,customer-51388,7,33,204,0
575,customer-84270,7,33,50,147
576,customer-94070,7,33,146,53
577,customer-65359,7,34,46,159
578,customer-86232,7,34,152,50
579,customer-63139,7,36,164,37
580,customer-61865,7,37,115,83
581,customer-15607,7,40,45,157
582,customer-19083,7,40,85,110
583,customer-69074,7,41,47,153
584,customer-69973,7,41,69,134
585,customer-75245,7,42,157,38
586,customer-80612,7,42,61,142
587,customer-88877,7,42,171,25
588,customer-87547,7,43,53,146
589,customer-21477,7,45,0,217
590,customer-34078,7,45,50,151
591,customer-39250,7,45,77,125
592,customer-8208,7,46,55,148
593,customer-52663,7,46,71,131
594,customer-90513,7,47,31,168
595,customer-46184,7,50,36,166
596,customer-89129,7,50,87,111
597,customer-49796,7,51,0,235
598,customer-27107,7,52,149,50
599,customer-81277,7,52,90,106
600,customer-82677,7,52,51,146
601,customer-80571,7,53,62,143
602,customer-80976,7,54,3,201
603,customer-80736,7,55,0,257
604,customer-4415,7,56,183,20
605,customer-69488,7,56,95,103
606,customer-80583,7,56,88,113
607,customer-82113,7,56,111,85
608,customer-35014,7,57,74,121
609,customer-30191,7,59,14,181
610,customer-47480,7,60,59,142
611,customer-90923,7,60,178,25
612,customer-45458,7,62,185,15
613,customer-8047,7,63,158,44
614,customer-55547,7,64,140,65
615,customer-73201,7,64,15,180
616,customer-77309,7,64,22,173
617,customer-79581,7,64,69,135
618,customer-37787,7,65,77,128
619,customer-39074,7,67,44,160
620,customer-41577,7,68,0,211
621,customer-88451,7,68,68,127
622,customer-76663,7,70,160,45
623,customer-15952,7,71,141,61
624,customer-23790,7,71,166,34
625,customer-29167,7,71,34,167
626,customer-44227,7,71,43,160
627,customer-52615,7,71,38,157
628,customer-63437,7,71,45,152
629,customer-56948,7,72,189,11
630,customer-91157,7,72,137,63
631,customer-98979,7,72,173,30
632,customer-80029,7,73,159,46
633,customer-55909,7,74,77,121
634,customer-78572,7,74,122,73
635,customer-3952,7,75,58,143
636,customer-7205,7,75,150,46
637,customer-17464,7,75,125,77
638,customer-42243,7,75,168,35
639,customer-29184,7,76,10,193
640,customer-57264,7,76,158,45
641,customer-95672,7,76,5,198
642,customer-2947,7,77,115,83
643,customer-7096,7,77,100,105
644,customer-17227,7,77,131,68
645,customer-54365,7,77,206,0
646,customer-86547,7,77,53,148
647,customer-93831,7,77,0,209
648,customer-18348,7,78,147,49
649,customer-30363,7,78,85,112
650,customer-36187,7,78,0,280
651,customer-26905,7,79,30,167
652,customer-84475,7,79,53,147
653,customer-41104,7,80,48,151
654,customer-70490,7,80,45,152
655,customer-7115,7,81,48,150
656,customer-13718,7,81,61,142
657,customer-88288,7,81,73,128
658,customer-44581,7,82,84,115
659,customer-38148,7,83,92,109
660,customer-16738,7,84,196,8
661,customer-31608,7,84,173,23
662,customer-41040,7,84,110,89
663,customer-53761,7,84,86,113
664,customer-17649,7,85,31,174
665,customer-53442,7,86,61,141
666,customer-61359,7,86,147,56
667,customer-76874,7,87,32,166
668,customer-90259,7,88,0,227
669,customer-27632,7,90,17,181
670,customer-51627,7,90,8,187
671,customer-4292,7,91,99,101
672,customer-65660,7,91,91,110
673,customer-77108,7,91,140,56
674,customer-80240,7,91,105,96
675,customer-39385,7,92,187,14
676,customer-89246,7,94,163,35
677,customer-93247,7,96,66,133
678,customer-64072,7,101,192,13
679,customer-73079,7,101,119,81
680,customer-81393,7,101,140,57
681,customer-54845,7,102,6,197
682,customer-48348,7,104,65,131
683,customer-57339,8,8,194,11
684,customer-20604,8,9,120,78
685,customer-40743,8,9,38,166
686,customer-77748,8,10,220,0
687,customer-95584,8,12,163,34
688,customer-61511,8,13,119,85
689,customer-5270,8,14,68,132
690,customer-61720,8,14,139,61
691,customer-88684,8,14,53,142
692,customer-27357,8,16,183,13
693,customer-59536,8,16,203,0
694,customer-76439,8,16,0,204
695,customer-78283,8,16,104,96
696,customer-49901,8,17,153,43
697,customer-58057,8,17,115,83
698,customer-46101,8,18,90,115
699,customer-54411,8,18,193,7
700,customer-60806,8,18,179,19
701,customer-74536,8,18,40,160
702,customer-2495,8,20,104,97
703,customer-91919,8,20,108,87
704,customer-10430,8,21,85,119
705,customer-16002,8,21,145,51
706,customer-57536,8,21,110,93
707,customer-9371,8,22,29,175
708,customer-75736,8,22,19,186
709,customer-98724,8,22,7,193
710,customer-21266,8,23,157,48
711,customer-76345,8,23,25,170
712,customer-98394,8,24,0,232
713,customer-23335,8,25,38,166
714,customer-62309,8,25,190,12
715,customer-62346,8,25,97,106
716,customer-16168,8,26,85,119
717,customer-56747,8,26,132,64
718,customer-57458,8,26,108,90
719,customer-87998,8,27,141,54
720,customer-57256,8,28,89,111
721,customer-84743,8,28,31,173
722,customer-19913,8,29,12,183
723,customer-96987,8,29,35,169
724,customer-97658,8,29,68,134
725,customer-12630,8,30,159,42
726,customer-44791,8,30,208,0
727,customer-84241,8,30,144,58
728,customer-13231,8,31,82,117
729,customer-29872,8,31,23,175
730,customer-46215,8,32,223,0
731,customer-31869,8,33,118,80
732,customer-36484,8,33,56,141
733,customer-66390,8,33,47,151
734,customer-6053,8,34,198,0
735,customer-7110,8,34,233,0
736,customer-20836,8,34,51,150
737,customer-60674,8,34,94,108
738,customer-68183,8,34,19,186
739,customer-97240,8,34,158,45
740,customer-963,8,35,110,88
741,customer-42268,8,35,62,136
742,customer-72441,8,35,15,190
743,customer-89855,8,36,161,41
744,customer-12531,8,37,197,7
745,customer-28232,8,37,34,164
746,customer-46864,8,37,3,200
747,customer-98735,8,38,147,50
748,customer-548,8,39,17,187
749,customer-98736,8,39,24,176
750,customer-98241,8,40,75,121
751,customer-82974,8,41,103,93
752,customer-94217,8,41,89,113
753,customer-41639,8,42,57,144
754,customer-10970,8,43,22,179
755,customer-56130,8,43,194,9
756,customer-85039,8,44,43,158
757,customer-6210,8,45,188,9
758,customer-94990,8,45,85,114
759,customer-11009,8,46,97,100
760,customer-26033,8,46,26,178
761,customer-34883,8,47,36,168
762,customer-77790,8,47,214,0
763,customer-9200,8,48,17,180
764,customer-91761,8,48,153,49
765,customer-30419,8,49,236,0
766,customer-55328,8,49,29,174
767,customer-84238,8,49,151,50
768,customer-21261,8,50,133,68
769,customer-54080,8,50,86,111
770,customer-5000,8,53,91,109
771,customer-17873,8,53,0,240
772,customer-25210,8,53,97,107
773,customer-97325,8,53,52,147
774,customer-29486,8,54,46,153
775,customer-22718,8,55,132,72
776,customer-31238,8,55,9,196
777,customer-11998,8,56,0,218
778,customer-93973,8,56,146,50
779,customer-11787,8,57,67,137
780,customer-34486,8,58,169,27
781,customer-60210,8,58,10,195
782,customer-1545,8,59,0,197
783,customer-96440,8,59,85,114
784,customer-2741,8,60,19,178
785,customer-13743,8,60,87,117
786,customer-67775,8,60,154,50
787,customer-16659,8,61,81,117
788,customer-17305,8,61,110,93
789,customer-33791,8,63,151,53
790,customer-59944,8,63,106,93
791,customer-4925,8,64,162,41
792,customer-20213,8,64,121,82
793,customer-59755,8,65,0,201
794,customer-4015,8,66,134,67
795,customer-12723,8,66,9,187
796,customer-68464,8,67,93,106
797,customer-99064,8,67,56,148
798,customer-68104,8,69,107,96
799,customer-92211,8,69,8,189
800,customer-10424,8,70,144,55
801,customer-93667,8,71,44,157
802,customer-1728,8,72,120,85
803,customer-2595,8,73,146,55
804,customer-19694,8,73,83,118
805,customer-29132,8,73,169,34
806,customer-75152,8,73,81,120
807,customer-81878,8,73,143,54
808,customer-97094,8,74,163,33
809,customer-66874,8,76,76,119
810,customer-4857,8,77,22,174
811,customer-43613,8,78,94,106
812,customer-59325,8,78,67,131
813,customer-65692,8,78,11,187
814,customer-74877,8,78,99,97
815,customer-11477,8,80,96,107
816,customer-31269,8,80,164,38
817,customer-87544,8,80,55,146
818,customer-72159,8,82,187,8
819,customer-77119,8,82,65,130
820,customer-31791,8,83,46,154
821,customer-54954,8,83,224,0
822,customer-62981,8,84,60,142
823,customer-80628,8,84,35,166
824,customer-93693,8,84,57,140
825,customer-21694,8,86,146,58
826,customer-50039,8,86,63,139
827,customer-98080,8,86,140,63
828,customer-70552,8,87,148,50
829,customer-20770,8,88,129,66
830,customer-42952,8,88,138,59
831,customer-51136,8,88,0,225
832,customer-7007,8,89,185,10
833,customer-37897,8,90,129,69
834,customer-16966,8,91,120,85
835,customer-7141,8,92,228,0
836,customer-26423,8,92,65,135
837,customer-86891,8,92,15,190
838,customer-26638,8,94,196,1
839,customer-37589,8,94,161,36
840,customer-74959,8,95,75,121
841,customer-87104,8,95,71,129
842,customer-23898,8,96,100,105
843,customer-71868,8,98,162,43
844,customer-39673,8,99,98,107
845,customer-12559,8,100,177,21
846,customer-91820,8,100,175,25
847,customer-99106,8,102,186,16
848,customer-88973,8,103,114,84
849,customer-4595,8,104,41,160
850,customer-29639,8,104,166,37
851,customer-53395,8,104,95,105
852,customer-44440,9,9,81,118
853,customer-10183,9,10,46,151
854,customer-12388,9,10,38,165
855,customer-17396,9,10,161,42
856,customer-56910,9,10,59,146
857,customer-61241,9,11,94,102
858,customer-83324,9,12,155,44
859,customer-3202,9,13,173,25
860,customer-13271,9,13,92,109
861,customer-31148,9,13,271,0
862,customer-42446,9,13,57,138
863,customer-48807,9,13,5,198
864,customer-97951,9,13,72,128
865,customer-84450,9,15,132,68
866,customer-98157,9,15,182,22
867,customer-22509,9,16,126,75
868,customer-64792,9,17,6,199
869,customer-93429,9,17,176,21
870,customer-31143,9,18,50,147
871,customer-37550,9,18,183,19
872,customer-96040,9,18,80,121
