id,label,ts_in,ts_out,attr_1,attr_2
448,customer-1779,69,103,86,111
449,customer-674,69,105,29,175
450,customer-10,69,106,171,31
451,customer-1464,69,110,201,0
452,customer-1164,69,125,72,130
453,customer-1301,69,125,156,43
454,customer-73,69,131,12,193
455,customer-1321,69,142,148,52
456,customer-1765,69,154,168,30
457,customer-493,70,71,0,203
458,customer-630,70,71,157,45
459,customer-612,70,102,131,73
460,customer-319,70,104,0,224
461,customer-1268,70,119,22,174
462,customer-908,70,121,76,128
463,customer-866,70,131,75,121
464,customer-1890,70,138,107,93
465,customer-1724,70,139,22,178
466,customer-997,70,143,145,58
467,customer-1814,70,156,94,102
468,customer-1235,70,159,170,25
469,customer-1309,70,164,131,69
470,customer-634,71,71,125,78
471,customer-728,71,78,194,10
472,customer-94,71,86,204,0
473,customer-911,71,95,49,156
474,customer-259,71,105,128,68
475,customer-556,71,128,114,91
476,customer-61,71,131,25,174
477,customer-1636,71,131,164,34
478,customer-1310,71,135,140,65
479,customer-357,71,152,147,52
480,customer-267,71,154,102,99
481,customer-1118,71,162,123,76
482,customer-1249,72,75,162,39
483,customer-1563,72,86,167,34
484,customer-1503,72,95,197,0
485,customer-1133,72,96,189,8
486,customer-1842,72,115,41,159
487,customer-85,72,119,69,136
488,customer-13,72,121,100,101
489,customer-167,72,131,126,69
490,customer-1094,72,131,0,241
491,customer-534,72,156,54,145
492,customer-340,72,160,156,49
493,customer-825,73,83,63,142
494,customer-1749,73,93,121,77
495,customer-36,73,95,197,2
496,customer-1925,73,101,163,42
497,customer-1401,73,135,139,66
498,customer-1843,73,139,104,99
499,customer-71,73,143,22,177
500,customer-1330,73,148,202,0
501,customer-257,73,162,93,105
502,customer-347,73,163,127,73
503,customer-1231,73,164,175,28
504,customer-1197,74,81,36,164
505,customer-95,74,89,82,113
506,customer-606,74,95,0,231
507,customer-1583,74,96,173,32
508,customer-936,74,107,158,41
509,customer-1993,74,109,102,94
510,customer-1631,74,117,151,46
511,customer-754,74,131,71,127
512,customer-1190,74,144,111,85
513,customer-1557,74,145,27,173
514,customer-921,74,158,15,184
515,customer-535,75,75,86,113
516,customer-1388,75,99,53,145
517,customer-1538,75,105,143,58
518,customer-1436,75,155,65,138
519,customer-827,75,162,31,174
520,customer-1233,75,166,37,160
521,customer-364,75,171,58,139
522,customer-1084,76,76,51,150
523,customer-697,76,87,67,130
524,customer-1833,76,90,29,176
525,customer-1853,76,94,28,171
526,customer-1781,76,106,188,7
527,customer-785,76,107,19,181
528,customer-1956,76,112,79,123
529,customer-99,76,116,49,149
530,customer-1215,76,141,175,29
531,customer-632,76,158,93,105
532,customer-1651,76,164,145,57
533,customer-358,76,168,179,18
534,customer-355,77,78,0,245
535,customer-1124,77,80,196,1
536,customer-1057,77,85,140,61
537,customer-191,77,88,121,81
538,customer-836,77,96,0,213
539,customer-599,77,97,27,176
540,customer-500,77,98,164,36
541,customer-1298,77,106,40,159
542,customer-743,77,110,93,108
543,customer-97,77,113,202,3
544,customer-803,77,130,115,81
545,customer-1260,77,140,160,39
546,customer-723,78,83,22,182
547,customer-233,78,88,175,21
548,customer-1576,78,89,40,159
549,customer-1293,78,96,119,84
550,customer-711,78,98,60,137
551,customer-1338,78,116,169,30
552,customer-1379,78,116,211,0
553,customer-1975,78,121,156,40
554,customer-1835,78,123,86,110
555,customer-210,78,124,18,181
556,customer-814,78,128,79,118
557,customer-1551,78,128,17,187
558,customer-950,78,138,174,31
559,customer-346,78,144,114,81
560,customer-907,78,154,171,29
561,customer-136,78,157,69,130
562,customer-368,79,88,91,113
563,customer-237,79,100,183,16
564,customer-1449,79,102,43,158
565,customer-163,79,114,193,4
566,customer-495,79,118,76,127
567,customer-249,79,125,55,148
568,customer-194,79,134,171,25
569,customer-288,79,154,134,69
570,customer-46,79,157,116,85
571,customer-1923,79,169,81,122
572,customer-811,79,173,171,27
573,customer-1419,80,80,167,34
574,customer-1140,80,88,106,97
575,customer-206,80,91,140,57
576,customer-1219,80,93,0,205
577,customer-1117,80,112,151,51
578,customer-1758,80,121,144,58
579,customer-1258,80,126,157,43
580,customer-1126,81,84,52,145
581,customer-349,81,118,10,186
582,customer-311,81,129,133,66
583,customer-675,81,131,194,9
584,customer-33,81,135,111,88
585,customer-1229,81,144,83,113
586,customer-96,81,153,210,0
587,customer-1629,81,171,21,179
588,customer-204,81,172,76,123
589,customer-1408,82,87,115,86
590,customer-1550,82,87,178,19
591,customer-1052,82,92,180,17
592,customer-341,82,103,46,149
593,customer-767,82,104,132,69
594,customer-818,82,104,19,185
595,customer-286,82,108,180,24
596,customer-1882,82,108,25,178
597,customer-241,82,154,75,120
598,customer-242,82,156,88,109
599,customer-575,82,161,6,191
600,customer-538,83,116,7,193
601,customer-1792,83,129,51,151
602,customer-330,83,155,53,147
603,customer-1777,83,171,171,33
604,customer-1525,84,84,97,101
605,customer-646,84,87,55,145
606,customer-672,84,91,172,26
607,customer-1816,84,95,85,116
608,customer-314,84,99,11,187
609,customer-1564,84,126,74,131
610,customer-577,84,129,69,129
611,customer-1755,84,134,0,257
612,customer-143,84,139,124,79
613,customer-1106,84,146,147,52
614,customer-1613,84,173,201,0
615,customer-1805,85,85,18,183
616,customer-909,85,96,0,224
617,customer-735,85,101,181,23
618,customer-1625,85,108,40,157
619,customer-1276,85,125,0,213
620,customer-1447,85,127,163,36
621,customer-107,85,141,186,13
622,customer-300,85,151,172,25
623,customer-786,85,157,114,90
624,customer-1565,85,161,76,125
625,customer-511,86,100,0,211
626,customer-113,86,112,93,108
627,customer-1383,86,115,200,0
628,customer-1678,86,143,175,29
629,customer-359,86,152,132,73
630,customer-655,86,159,172,29
631,customer-1138,87,89,11,194
632,customer-1364,87,107,66,131
633,customer-1729,87,112,121,76
634,customer-106,87,132,175,29
635,customer-196,87,140,141,56
636,customer-1255,87,146,40,165
637,customer-712,87,148,155,43
638,customer-221,87,153,138,64
639,customer-430,87,180,34,167
640,customer-248,88,100,30,174
641,customer-465,88,114,116,82
642,customer-409,88,138,40,163
643,customer-1919,88,148,170,31
644,customer-20,88,158,18,184
645,customer-1168,88,158,151,52
646,customer-120,88,161,186,17
647,customer-91,88,178,57,140
648,customer-450,88,179,83,112
649,customer-1469,88,184,76,129
650,customer-777,89,90,167,36
651,customer-1410,89,105,105,95
652,customer-1065,89,108,0,276
653,customer-1489,89,109,80,117
654,customer-362,89,111,0,226
655,customer-573,89,111,32,173
656,customer-1374,89,115,194,1
657,customer-565,89,138,0,263
658,customer-860,89,144,155,44
659,customer-664,89,147,230,0
660,customer-761,89,152,160,43
661,customer-1502,89,153,74,124
662,customer-467,89,155,201,2
663,customer-1304,90,90,211,0
664,customer-375,90,98,81,121
665,customer-1739,90,98,227,0
666,customer-100,90,112,31,166
667,customer-60,90,113,35,169
668,customer-168,90,122,0,240
669,customer-1611,90,128,172,25
670,customer-1521,90,143,79,116
671,customer-1859,91,92,152,44
672,customer-1361,91,101,0,199
673,customer-1083,91,103,63,142
674,customer-1011,91,105,170,34
675,customer-1964,91,109,89,106
676,customer-6,91,111,211,0
677,customer-726,91,121,52,152
678,customer-639,91,125,112,90
679,customer-1698,91,127,0,228
680,customer-653,91,132,64,132
681,customer-968,91,145,141,64
682,customer-1137,91,168,120,80
683,customer-1575,91,173,170,35
684,customer-1558,92,93,107,97
685,customer-111,92,102,0,247
686,customer-1279,92,102,0,196
687,customer-276,92,114,106,90
688,customer-1058,92,120,35,169
689,customer-1435,92,125,0,202
690,customer-959,92,130,116,82
691,customer-1372,92,135,78,127
692,customer-585,92,155,81,119
693,customer-1156,92,158,149,49
694,customer-961,92,159,40,159
695,customer-924,92,164,23,182
696,customer-1406,92,177,147,51
697,customer-274,93,146,118,80
698,customer-175,93,152,88,114
699,customer-531,93,167,39,164
700,customer-1186,93,178,57,143
701,customer-87,93,186,123,82
702,customer-1649,94,95,84,116
703,customer-218,94,97,93,111
704,customer-1815,94,109,103,96
705,customer-1092,94,116,88,117
706,customer-92,94,128,61,135
707,customer-15,94,146,0,225
708,customer-1730,94,150,89,106
709,customer-390,94,154,198,1
710,customer-31,94,167,0,213
711,customer-158,94,167,62,133
712,customer-1559,94,170,39,161
713,customer-383,94,179,236,0
714,customer-644,95,105,0,225
715,customer-169,95,132,159,37
716,customer-470,95,143,181,17
717,customer-455,95,175,150,53
718,customer-1343,95,178,63,141
719,customer-322,95,189,101,102
720,customer-51,96,101,169,29
721,customer-1216,96,102,200,3
722,customer-156,96,113,88,111
723,customer-501,96,148,173,25
724,customer-925,96,151,115,87
725,customer-865,96,160,88,110
726,customer-1930,96,184,130,65
727,customer-795,96,187,0,220
728,customer-749,97,114,53,149
729,customer-1648,97,124,185,19
730,customer-1823,97,128,139,64
731,customer-1458,97,134,195,4
732,customer-1519,97,135,158,45
733,customer-459,97,140,161,40
734,customer-422,97,141,115,84
735,customer-1398,97,150,104,100
736,customer-1702,97,165,35,160
737,customer-333,97,167,52,147
738,customer-137,97,171,93,108
739,customer-1528,97,174,123,76
740,customer-1214,97,178,152,48
741,customer-1373,98,103,1,203
742,customer-1493,98,103,194,9
743,customer-366,98,104,111,92
744,customer-223,98,108,84,119
745,customer-301,98,110,116,87
746,customer-1495,98,134,192,6
747,customer-1423,98,148,0,205
748,customer-458,98,162,17,183
749,customer-611,98,179,233,0
750,customer-1131,98,190,103,92
751,customer-418,99,100,171,31
752,customer-806,99,103,131,74
753,customer-1012,99,124,162,42
754,customer-1079,99,139,83,115
755,customer-1228,99,143,167,33
756,customer-1802,99,146,164,33
757,customer-838,99,153,22,174
758,customer-999,99,154,41,155
759,customer-1522,99,174,42,161
760,customer-992,99,183,61,144
761,customer-1484,99,184,152,43
762,customer-1498,99,190,48,156
763,customer-1784,100,103,103,96
764,customer-391,100,113,13,192
765,customer-973,100,113,59,145
766,customer-1051,100,125,10,186
767,customer-1150,100,133,193,6
768,customer-1789,100,137,55,148
769,customer-1962,100,141,225,0
770,customer-38,100,146,84,118
771,customer-1633,100,171,11,187
772,customer-114,100,184,229,0
773,customer-586,100,189,1,200
774,customer-1322,100,196,158,38
775,customer-139,101,121,178,27
776,customer-142,101,136,176,19
777,customer-1854,101,139,34,165
778,customer-699,101,140,199,4
779,customer-703,101,141,185,16
780,customer-1170,101,147,59,139
781,customer-1300,101,148,174,23
782,customer-623,101,166,157,47
783,customer-1335,101,171,172,32
784,customer-1102,101,186,177,25
785,customer-1591,102,109,62,136
786,customer-1858,102,136,162,38
787,customer-326,102,152,18,178
788,customer-217,102,161,192,6
789,customer-165,102,164,214,0
790,customer-1204,102,174,0,229
791,customer-1054,102,179,52,144
792,customer-793,102,185,82,118
793,customer-1598,102,186,56,140
794,customer-387,102,188,191,13
795,customer-1725,102,194,93,105
796,customer-284,102,196,179,18
797,customer-1989,103,105,105,98
798,customer-1352,103,141,146,59
799,customer-320,103,145,152,51
800,customer-929,103,160,186,19
801,customer-804,103,163,43,153
802,customer-958,103,171,167,31
803,customer-1312,103,175,103,102
804,customer-800,103,195,47,150
805,customer-858,103,200,87,112
806,customer-76,104,118,211,0
807,customer-666,104,121,193,11
808,customer-1299,104,121,133,68
809,customer-1314,104,128,77,126
810,customer-789,104,142,47,148
811,customer-1207,104,154,81,114
812,customer-332,104,162,86,115
813,customer-1172,104,166,115,84
814,customer-1415,104,176,72,129
815,customer-1665,104,177,0,205
816,customer-3,104,193,198,0
817,customer-596,104,198,29,170
818,customer-938,105,121,104,97
819,customer-1770,105,126,134,62
820,customer-152,105,139,38,163
821,customer-1096,105,151,8,189
822,customer-850,105,165,153,44
823,customer-1865,105,175,179,17
824,customer-275,105,180,152,46
825,customer-469,105,188,39,166
826,customer-1187,105,188,0,213
827,customer-189,106,111,10,194
828,customer-977,106,120,109,96
829,customer-179,106,147,46,156
830,customer-854,106,152,119,86
831,customer-1718,106,169,0,216
832,customer-1680,106,176,50,147
833,customer-472,106,178,76,129
834,customer-453,106,181,102,98
835,customer-619,106,187,115,80
836,customer-1902,106,189,79,120
837,customer-363,106,201,165,33
838,customer-1311,107,118,183,18
839,customer-874,107,128,99,104
840,customer-1796,107,138,130,66
841,customer-1346,107,143,109,96
842,customer-1154,107,144,53,146
843,customer-1574,107,146,118,77
844,customer-1687,107,150,178,21
845,customer-1445,107,153,49,155
846,customer-1673,107,174,14,187
847,customer-1127,107,179,2,195
848,customer-798,107,180,86,112
849,customer-1867,107,194,126,73
850,customer-960,108,110,0,209
851,customer-1413,108,113,114,90
852,customer-1145,108,124,153,48
853,customer-1795,108,133,158,39
854,customer-1539,108,143,68,130
855,customer-628,108,144,155,41
856,customer-626,108,152,1,195
857,customer-1920,108,153,59,138
858,customer-1740,108,169,56,148
859,customer-748,108,195,85,115
860,customer-1041,108,204,78,124
861,customer-1995,109,113,21,179
862,customer-1748,109,125,180,16
863,customer-1381,109,138,115,87
864,customer-1697,109,148,14,188
865,customer-509,109,156,146,52
866,customer-1046,109,156,180,25
867,customer-1243,109,157,137,68
868,customer-1263,109,157,80,118
869,customer-727,109,163,9,191
870,customer-1130,110,147,56,141
871,customer-401,110,167,47,152
872,customer-613,110,167,148,48
873,customer-881,110,167,153,52
874,customer-1827,110,169,23,178
875,customer-1988,110,194,71,132
876,customer-1014,110,195,134,67
877,customer-702,111,112,13,188
878,customer-1427,111,116,0,252
879,customer-1508,111,130,155,47
880,customer-1617,111,161,28,174
881,customer-386,111,164,133,65
882,customer-1745,111,165,0,219
883,customer-9,111,167,200,3
884,customer-1202,111,172,164,34
885,customer-1535,111,184,167,32
886,customer-922,111,185,20,175
887,customer-63,111,204,77,120
888,customer-14,112,139,81,119
889,customer-1316,112,140,49,156
890,customer-498,112,144,69,135
891,customer-1861,112,144,43,161
892,customer-768,112,158,83,120
893,customer-1647,112,161,199,2
894,customer-1376,112,162,0,209
895,customer-989,112,198,94,104
896,customer-1616,112,205,149,52
897,customer-352,113,121,32,164
898,customer-150,113,140,228,0
899,customer-1679,113,157,61,139
900,customer-779,113,160,27,173
