id,label,ts_in,ts_out,attr_1,attr_2
71,product-2883,12,99,22,175
72,product-4916,12,99,52,144
73,product-2848,12,100,156,48
74,product-2401,12,101,46,149
75,product-3895,13,20,169,31
76,product-4985,13,20,64,138
77,product-3242,13,25,49,155
78,product-2893,13,44,196,7
79,product-2429,13,48,0,210
80,product-701,13,75,61,141
81,product-4124,13,75,80,115
82,product-705,13,83,34,166
83,product-2925,13,105,191,9
84,product-2310,14,17,7,191
85,product-2769,14,21,89,111
86,product-842,14,38,75,129
87,product-3285,14,40,100,96
88,product-852,14,42,171,24
89,product-4432,14,55,33,170
90,product-3552,14,57,206,0
91,product-4945,14,61,0,198
92,product-1121,14,75,120,84
93,product-4156,14,75,65,133
94,product-907,14,78,87,112
95,product-3022,14,83,5,199
96,product-4382,14,87,158,44
97,product-4580,14,88,78,117
98,product-1046,14,89,108,93
99,product-731,14,93,164,31
100,product-2031,14,98,6,195
101,product-2685,15,16,0,218
102,product-2645,15,18,147,53
103,product-81,15,21,94,108
104,product-4538,15,33,134,61
105,product-1416,15,38,20,176
106,product-4830,15,42,102,93
107,product-9,15,44,80,121
108,product-3804,15,64,119,76
109,product-3748,15,74,7,195
110,product-882,15,80,162,38
111,product-4839,15,90,0,244
112,product-2341,15,92,143,56
113,product-2515,15,93,128,70
114,product-134,15,100,156,49
115,product-3838,15,108,48,154
116,product-1770,15,112,185,17
117,product-2013,16,19,121,75
118,product-1528,16,41,0,231
119,product-1990,16,52,22,177
120,product-3857,16,55,87,110
121,product-2984,16,58,8,190
122,product-77,16,60,94,103
123,product-183,16,64,126,69
124,product-4006,16,71,121,80
125,product-1126,16,76,175,21
126,product-103,16,77,103,93
127,product-4891,16,77,218,0
128,product-3183,16,79,68,132
129,product-693,16,84,8,191
130,product-3725,16,94,23,181
131,product-4978,17,25,96,100
132,product-104,17,39,41,155
133,product-3729,17,43,167,36
134,product-4535,17,45,38,162
135,product-1379,17,49,184,12
136,product-3144,17,62,61,137
137,product-4922,17,64,144,51
138,product-2659,17,65,47,151
139,product-2717,17,78,71,128
140,product-3716,17,79,171,32
141,product-6,17,101,89,106
142,product-1642,18,21,39,162
143,product-4609,18,30,49,148
144,product-2504,18,37,139,59
145,product-4297,18,38,0,247
146,product-3417,18,40,112,87
147,product-1513,18,45,175,21
148,product-4699,18,46,160,41
149,product-2646,18,49,16,179
150,product-1360,18,61,242,0
151,product-1783,18,65,170,30
152,product-4649,18,76,48,153
153,product-4786,18,88,0,203
154,product-3281,18,90,205,0
155,product-1836,18,94,112,93
156,product-2361,18,96,190,11
157,product-1290,18,101,154,46
158,product-2814,18,102,220,0
159,product-1841,18,103,7,194
160,product-1840,18,107,107,93
161,product-512,19,22,119,80
162,product-1258,19,37,35,170
163,product-4081,19,48,168,35
164,product-215,19,49,0,225
165,product-964,19,62,50,155
166,product-4052,19,87,1,196
167,product-4212,19,92,0,199
168,product-3169,19,95,180,15
169,product-4448,19,107,54,146
170,product-4555,19,113,173,30
171,product-2871,19,117,112,85
172,product-1756,20,41,10,193
173,product-4794,20,45,81,115
174,product-4054,20,68,28,175
175,product-4986,20,70,35,168
176,product-2650,20,93,110,87
177,product-4295,21,32,183,14
178,product-1763,21,38,112,85
179,product-1599,21,46,58,137
180,product-4026,21,47,116,83
181,product-3023,21,57,182,20
182,product-1954,21,60,75,122
183,product-3065,21,60,0,238
184,product-327,21,61,0,204
185,product-4153,21,62,110,91
186,product-147,21,63,210,0
187,product-4875,21,68,0,225
188,product-3411,21,105,51,148
189,product-1683,21,110,116,88
190,product-2746,21,116,112,90
191,product-4333,22,24,3,198
192,product-989,22,45,90,115
193,product-926,22,46,164,38
194,product-4168,22,50,140,63
195,product-199,22,55,89,110
196,product-3440,22,62,201,1
197,product-3480,22,62,0,218
198,product-3998,22,63,34,162
199,product-1252,22,77,122,75
200,product-2666,22,78,52,150
201,product-4230,22,81,67,135
202,product-4564,22,81,0,214
203,product-1786,22,84,129,66
204,product-4142,22,93,20,179
205,product-1830,22,99,47,153
206,product-3674,22,99,124,74
207,product-4789,22,108,70,133
208,product-1644,22,112,16,181
209,product-4549,22,112,71,130
210,product-813,23,25,1,195
211,product-3589,23,31,115,84
212,product-254,23,42,175,27
213,product-2800,23,52,123,79
214,product-1276,23,66,48,153
215,product-1062,23,69,132,72
216,product-854,23,71,56,143
217,product-844,23,77,232,0
218,product-2976,23,78,154,43
219,product-3915,23,86,176,26
220,product-2694,23,87,13,190
221,product-4327,23,92,11,190
222,product-4762,23,98,119,83
223,product-2281,23,100,134,65
224,product-1213,23,110,112,85
225,product-1710,23,114,150,51
226,product-3163,24,39,176,28
227,product-110,24,43,34,162
228,product-4194,24,47,21,178
229,product-2296,24,49,65,137
230,product-3800,24,54,110,89
231,product-876,24,55,0,202
232,product-824,24,68,244,0
233,product-674,24,76,143,60
234,product-2160,24,82,0,196
235,product-889,24,90,121,74
236,product-3767,24,95,24,176
237,product-2232,24,103,56,145
238,product-2022,24,105,0,237
239,product-743,25,37,33,164
240,product-1735,25,70,198,2
241,product-4574,25,78,169,28
242,product-1928,25,79,88,115
243,product-2874,25,80,139,60
244,product-4686,25,80,28,169
245,product-3550,25,86,267,0
246,product-4443,25,86,27,175
247,product-3972,25,87,72,127
248,product-540,25,117,141,56
249,product-4059,26,29,94,106
250,product-4868,26,29,156,39
251,product-4917,26,37,32,173
252,product-1512,26,40,0,226
253,product-3712,26,57,158,38
254,product-699,26,59,0,209
255,product-1723,26,65,104,95
256,product-1795,26,66,110,89
257,product-3696,26,66,146,55
258,product-1122,26,67,107,88
259,product-4105,26,76,29,173
260,product-75,26,79,183,12
261,product-948,26,88,0,205
262,product-4348,26,91,239,0
263,product-1455,26,93,54,150
264,product-1050,26,94,65,131
265,product-994,26,95,247,0
266,product-1534,26,112,151,49
267,product-2626,26,120,17,183
268,product-3148,26,120,22,175
269,product-1662,27,27,12,190
270,product-2609,27,35,141,59
271,product-4804,27,39,104,99
272,product-44,27,40,43,162
273,product-3594,27,41,71,126
274,product-1794,27,44,52,148
275,product-4402,27,61,190,10
276,product-793,27,84,148,56
277,product-3274,27,85,226,0
278,product-3632,27,93,149,56
279,product-2495,27,99,54,149
280,product-2470,27,104,59,144
281,product-4404,27,116,98,105
282,product-3311,27,117,99,96
283,product-4684,27,121,101,101
284,product-4479,27,122,21,177
285,product-276,28,39,99,105
286,product-3,28,47,169,35
287,product-3713,28,62,152,43
288,product-3882,28,62,102,98
289,product-1467,28,64,170,35
290,product-4938,28,72,97,105
291,product-577,28,74,195,4
292,product-2998,28,84,37,163
293,product-3540,28,89,189,7
294,product-919,28,102,61,141
295,product-3321,28,108,36,161
296,product-4754,28,112,39,166
297,product-2250,29,29,129,68
298,product-4675,29,34,149,53
299,product-3032,29,47,116,80
300,product-71,29,61,141,55
301,product-2395,29,66,213,0
302,product-1744,29,67,84,117
303,product-4500,29,68,181,15
304,product-4951,29,82,160,43
305,product-775,29,88,159,39
306,product-1589,29,91,32,169
307,product-4531,29,97,106,91
308,product-1539,29,103,14,188
309,product-1277,29,107,173,29
310,product-2172,29,114,127,73
311,product-1896,29,117,139,65
312,product-1780,29,119,207,0
313,product-2374,29,120,102,103
314,product-4067,29,124,241,0
315,product-812,29,126,178,23
316,product-2173,30,31,67,131
317,product-4385,30,32,76,126
318,product-2548,30,36,34,162
319,product-4068,30,49,210,0
320,product-1851,30,50,42,160
321,product-4130,30,59,124,71
322,product-124,30,63,211,0
323,product-516,30,72,6,193
324,product-1173,30,86,234,0
325,product-2544,30,103,111,94
326,product-1692,30,104,47,155
327,product-1282,31,41,241,0
328,product-13,31,43,0,216
329,product-3923,31,48,149,53
330,product-4665,31,52,0,234
331,product-1335,31,56,41,161
332,product-4256,31,65,96,108
333,product-780,31,70,4,195
334,product-4976,31,70,209,0
335,product-2695,31,73,124,71
336,product-933,31,89,132,65
337,product-656,31,90,158,37
338,product-109,31,94,172,32
339,product-1040,31,110,200,0
340,product-3077,31,112,147,55
341,product-7,31,113,102,101
342,product-1056,31,130,77,124
343,product-57,32,33,68,132
344,product-250,32,34,126,75
345,product-4427,32,39,145,54
346,product-4930,32,43,57,145
347,product-3251,32,46,77,127
348,product-2601,32,49,127,78
349,product-3788,32,65,79,116
350,product-2251,32,76,90,105
351,product-3026,32,82,200,2
352,product-3539,32,87,164,33
353,product-1264,32,88,206,0
354,product-4524,32,98,54,145
355,product-1943,32,102,235,0
356,product-3986,32,117,171,31
357,product-4053,32,117,27,176
358,product-4078,33,35,176,22
359,product-4605,33,35,0,227
360,product-518,33,36,61,143
361,product-482,33,39,36,165
362,product-1288,33,45,152,49
363,product-610,33,54,44,156
364,product-2311,33,66,191,14
365,product-4338,33,70,91,106
366,product-1150,33,71,63,138
367,product-2852,33,74,0,227
368,product-2391,33,75,39,157
369,product-2692,33,103,145,51
370,product-3955,33,112,86,114
371,product-4734,33,114,0,232
372,product-3424,33,117,175,22
373,product-3896,33,120,111,92
374,product-4547,33,126,95,102
375,product-3209,34,36,173,28
376,product-2235,34,37,48,156
377,product-1104,34,48,65,137
378,product-2805,34,57,74,128
379,product-2175,34,58,59,136
380,product-4014,34,80,91,114
381,product-845,34,83,104,98
382,product-291,34,88,33,162
383,product-800,34,88,189,16
384,product-2468,34,88,108,91
385,product-735,34,92,187,18
386,product-1168,34,95,146,51
387,product-758,34,110,121,77
388,product-1757,34,120,174,27
389,product-2285,35,35,168,32
390,product-1028,35,36,55,144
391,product-4004,35,40,72,127
392,product-839,35,42,123,76
393,product-3782,35,44,81,123
394,product-47,35,47,63,133
395,product-2598,35,54,49,153
396,product-1448,35,60,151,47
397,product-676,35,69,193,8
398,product-1037,35,74,147,48
399,product-4529,35,79,137,58
400,product-4365,35,89,94,106
401,product-298,35,94,55,148
402,product-2545,35,94,178,18
403,product-3254,35,99,84,113
404,product-4431,35,106,143,62
405,product-2026,35,112,86,114
406,product-3708,35,113,189,7
407,product-2642,35,115,118,77
408,product-1177,36,36,13,182
409,product-4087,36,40,161,37
410,product-4630,36,44,73,125
411,product-3811,36,53,17,185
412,product-3543,36,57,174,30
413,product-509,36,73,191,8
414,product-466,36,75,102,99
415,product-1853,36,77,65,135
416,product-2267,36,78,95,109
417,product-904,36,97,63,137
418,product-4304,36,98,5,190
419,product-1427,36,107,156,43
420,product-4222,36,110,205,0
421,product-1114,36,111,80,123
422,product-1418,36,119,88,111
423,product-1665,36,122,188,10
424,product-1363,36,125,175,27
425,product-4074,36,125,139,65
426,product-1371,36,126,0,199
427,product-2385,36,128,181,21
428,product-3421,37,38,159,38
429,product-4807,37,39,129,72
430,product-3415,37,41,267,0
431,product-3547,37,45,164,32
432,product-1996,37,47,118,87
433,product-2053,37,56,164,36
434,product-4399,37,59,183,18
435,product-560,37,67,196,1
436,product-2394,37,70,166,29
437,product-1962,37,81,174,23
438,product-4037,37,82,0,203
439,product-3173,37,90,107,94
440,product-2342,37,99,9,186
441,product-895,37,100,85,117
442,product-1197,37,103,55,143
443,product-3853,37,110,162,42
444,product-3901,37,115,83,112
445,product-3091,37,125,56,144
446,product-3651,37,127,159,41
447,product-1994,38,41,203,1
448,product-4354,38,46,89,115
449,product-4016,38,50,197,0
450,product-1161,38,51,90,111
451,product-3994,38,54,65,131
452,product-2322,38,59,164,34
453,product-1929,38,61,0,260
454,product-4371,38,62,265,0
455,product-3578,38,70,16,189
456,product-4172,38,83,28,168
457,product-3389,38,84,181,18
458,product-226,38,86,144,58
459,product-1145,38,106,209,0
460,product-3801,38,109,82,116
461,product-1349,38,113,64,139
462,product-2294,38,115,34,170
463,product-3641,38,124,67,130
464,product-4960,39,41,148,47
465,product-2331,39,47,129,70
466,product-193,39,55,115,89
467,product-2156,39,69,99,99
468,product-1230,39,75,235,0
469,product-4772,39,81,51,146
470,product-161,39,83,129,74
471,product-1069,39,87,0,200
472,product-2921,39,97,35,162
473,product-310,39,109,57,144
474,product-535,39,110,65,135
475,product-4446,39,136,98,102
476,product-3747,40,58,168,30
477,product-1731,40,59,141,59
478,product-3974,40,62,30,169
479,product-2816,40,65,173,28
480,product-2797,40,71,48,151
481,product-2362,40,77,89,107
482,product-4820,40,79,216,0
483,product-2275,40,102,2,201
484,product-4784,40,107,129,71
485,product-4426,40,118,154,45
486,product-331,40,125,94,108
487,product-3435,40,130,217,0
488,product-1810,40,131,127,69
489,product-2591,41,44,131,70
490,product-2798,41,62,43,154
491,product-279,41,65,44,158
492,product-1597,41,66,119,79
493,product-3692,41,66,150,45
494,product-4584,41,66,201,2
495,product-602,41,71,173,22
496,product-4020,41,74,203,2
497,product-2783,41,79,47,148
498,product-4729,41,83,144,53
499,product-3458,41,87,0,230
500,product-1346,41,92,94,102
501,product-1199,41,96,234,0
502,product-2929,41,98,163,36
503,product-2199,41,99,49,153
504,product-3609,41,103,93,104
505,product-3663,41,104,0,211
506,product-366,41,111,44,159
507,product-1102,41,124,90,115
508,product-3118,41,126,0,205
509,product-1006,41,130,0,213
510,product-2221,41,130,54,145
511,product-2592,41,130,95,102
512,product-121,42,44,156,40
513,product-1274,42,52,11,185
514,product-4725,42,54,42,157
515,product-2147,42,55,122,82
516,product-2018,42,60,80,117
517,product-3018,42,62,138,59
518,product-571,42,65,123,79
519,product-3304,42,69,108,96
520,product-39,42,74,175,30
521,product-4360,42,76,202,0
522,product-1019,42,78,198,1
523,product-2066,42,80,68,131
524,product-3772,42,89,129,72
525,product-1493,42,102,154,43
526,product-1260,42,112,7,188
527,product-29,42,125,89,109
528,product-3874,42,129,154,43
529,product-2133,42,132,92,103
530,product-3420,42,132,78,122
531,product-4806,43,44,47,155
532,product-1924,43,46,143,60
533,product-4834,43,49,74,124
534,product-4942,43,51,0,205
535,product-4307,43,53,29,176
536,product-1519,43,61,103,97
537,product-4110,43,63,119,80
538,product-1353,43,66,103,92
539,product-2962,43,77,0,199
540,product-3124,43,79,62,136
541,product-3698,43,83,0,210
542,product-2085,43,88,82,120
543,product-2750,43,94,0,234
544,product-2103,43,96,181,23
545,product-1400,43,97,19,182
546,product-1345,43,98,136,64
547,product-2058,43,123,125,75
548,product-2330,43,124,120,78
549,product-133,43,125,68,134
550,product-862,43,126,129,71
551,product-259,43,132,22,174
552,product-1439,43,132,84,113
553,product-4506,44,53,95,104
554,product-156,44,56,0,225
555,product-4347,44,59,121,83
556,product-1685,44,61,0,201
557,product-2161,44,63,158,47
558,product-898,44,65,155,43
559,product-1805,44,69,152,44
560,product-3216,44,77,43,158
561,product-4495,44,95,57,148
562,product-1048,44,115,21,179
563,product-4659,44,127,74,127
564,product-123,44,129,153,43
565,product-3695,44,132,81,123
566,product-1219,44,140,33,168
567,product-186,45,46,133,68
568,product-1010,45,46,91,112
569,product-2506,45,50,186,19
570,product-2258,45,53,46,156
571,product-4192,45,53,187,11
572,product-2895,45,55,88,107
573,product-3619,45,57,90,107
574,product-3637,45,69,120,83
575,product-3145,45,71,93,110
576,product-2823,45,72,224,0
577,product-2006,45,80,45,152
578,product-841,45,83,103,101
579,product-1270,45,87,43,160
580,product-719,45,103,94,101
581,product-3825,45,110,98,106
582,product-2075,45,117,69,126
583,product-4958,45,123,195,5
584,product-4706,45,124,104,94
585,product-3449,45,130,288,0
586,product-2213,45,133,120,84
587,product-1680,45,134,38,157
588,product-2647,45,136,11,191
589,product-3933,45,136,142,61
590,product-619,45,139,51,144
591,product-372,46,51,82,113
592,product-1192,46,64,170,27
593,product-691,46,65,65,134
594,product-3123,46,68,232,0
595,product-1153,46,76,67,129
596,product-1636,46,82,131,67
597,product-253,46,89,19,186
598,product-4710,46,89,97,99
599,product-896,46,90,99,103
600,product-539,46,93,94,104
601,product-314,46,99,89,111
602,product-4034,46,100,128,73
603,product-4323,46,110,162,33
604,product-406,46,114,154,41
605,product-2555,46,114,148,57
606,product-1633,46,116,144,56
607,product-4585,46,133,92,109
608,product-3085,46,137,157,42
609,product-1077,46,138,0,243
610,product-988,46,140,47,156
611,product-4671,46,140,160,42
612,product-4941,46,143,0,231
613,product-459,47,47,68,129
614,product-2826,47,50,108,96
615,product-2674,47,61,139,64
616,product-2165,47,63,91,110
617,product-2466,47,64,197,7
618,product-2194,47,67,105,98
619,product-1076,47,74,108,95
620,product-3233,47,92,102,95
621,product-2600,47,94,110,86
622,product-818,47,101,96,103
623,product-595,47,102,44,154
624,product-460,47,107,75,121
625,product-2967,47,115,99,105
626,product-830,47,116,135,68
627,product-568,47,117,103,97
628,product-4973,47,121,0,234
629,product-2397,47,133,44,159
630,product-1432,47,134,33,167
631,product-1369,47,136,52,151
632,product-787,47,139,64,132
633,product-1897,47,140,34,170
634,product-1669,48,56,9,191
635,product-3841,48,57,186,18
636,product-1170,48,64,143,62
637,product-4975,48,65,9,192
638,product-2214,48,68,190,15
639,product-82,48,69,210,0
640,product-3342,48,85,38,167
641,product-1249,48,87,71,129
642,product-3073,48,87,173,31
643,product-228,48,89,197,0
644,product-3931,48,111,50,151
645,product-1703,48,112,21,178
646,product-1574,48,115,0,290
647,product-2155,48,124,139,66
648,product-2879,48,135,95,104
649,product-1583,48,143,93,108
650,product-4103,48,146,117,80
651,product-3616,49,51,114,82
652,product-3534,49,61,74,124
653,product-3497,49,67,145,59
654,product-4611,49,78,158,40
655,product-2233,49,86,147,57
656,product-4202,49,90,0,211
657,product-1922,49,91,148,49
658,product-1421,49,92,116,80
659,product-2062,49,93,12,185
660,product-865,49,104,24,171
661,product-1822,49,106,18,186
662,product-3307,49,109,107,95
663,product-4593,49,119,57,140
664,product-1194,49,128,178,19
665,product-2597,49,133,194,2
666,product-2091,49,142,126,74
667,product-480,50,55,57,143
668,product-1027,50,55,165,37
669,product-4936,50,59,0,225
670,product-3703,50,64,33,167
671,product-1292,50,69,132,66
672,product-478,50,71,2,193
673,product-245,50,73,90,106
674,product-2839,50,74,42,163
675,product-475,50,75,121,79
676,product-2521,50,77,161,34
677,product-4373,50,80,188,13
678,product-2937,50,87,51,150
679,product-2910,50,91,103,94
680,product-1942,50,101,95,104
681,product-4557,50,102,186,16
682,product-3164,50,110,152,46
683,product-3317,50,110,2,196
684,product-967,50,113,135,70
685,product-4810,50,114,10,185
686,product-182,50,116,143,60
687,product-795,50,121,68,133
688,product-3159,50,130,149,52
689,product-1211,50,140,98,101
690,product-2396,50,141,158,47
691,product-1386,51,51,91,107
692,product-1921,51,53,109,95
693,product-3507,51,53,126,78
694,product-3730,51,53,43,162
695,product-724,51,61,143,52
696,product-2503,51,61,39,162
697,product-2368,51,67,123,76
698,product-3292,51,76,143,53
699,product-1788,51,81,149,46
700,product-1293,51,87,159,44
701,product-932,51,88,25,175
702,product-2286,51,88,182,16
703,product-1676,51,93,74,122
704,product-3021,51,95,146,56
705,product-485,51,100,181,22
706,product-1871,51,101,3,202
707,product-4139,51,103,152,46
708,product-591,51,107,38,166
709,product-893,51,109,172,28
710,product-1314,51,119,128,69
711,product-4339,51,119,184,19
712,product-884,51,122,34,165
713,product-3107,51,122,182,17
714,product-4530,51,130,62,137
715,product-557,51,136,125,76
716,product-1686,51,141,88,116
717,product-130,52,55,54,141
718,product-655,52,55,85,112
719,product-2417,52,55,50,147
720,product-4107,52,55,134,64
721,product-887,52,59,0,220
722,product-4908,52,62,36,164
723,product-1982,52,84,44,153
724,product-4141,52,84,119,78
725,product-4785,52,84,171,27
726,product-2858,52,87,67,138
727,product-174,52,88,105,92
728,product-4424,52,92,167,32
729,product-4147,52,94,158,39
730,product-880,52,96,48,149
731,product-661,52,109,55,143
732,product-2451,52,112,118,80
733,product-471,52,114,213,0
734,product-565,52,114,109,92
735,product-4796,52,115,140,57
736,product-3884,52,118,85,119
737,product-26,52,119,63,139
738,product-3602,52,128,6,191
739,product-4909,52,128,60,139
740,product-1715,52,129,159,45
741,product-2752,52,130,170,31
742,product-1001,52,138,58,146
743,product-456,52,143,146,59
744,product-1207,53,62,189,13
745,product-1619,53,66,124,74
746,product-3157,53,67,171,32
747,product-2125,53,70,77,126
748,product-4723,53,70,19,186
749,product-3903,53,78,99,104
750,product-3627,53,81,189,11
751,product-2718,53,86,198,0
752,product-3052,53,90,92,112
753,product-859,53,92,46,154
754,product-89,53,99,6,190
755,product-931,53,108,114,90
756,product-282,53,109,33,164
757,product-4893,53,109,62,141
758,product-3975,53,111,124,75
759,product-4231,53,116,33,169
760,product-2313,53,121,88,114
761,product-4114,53,131,88,115
762,product-4041,53,134,190,8
763,product-1769,53,136,197,6
764,product-4131,53,139,95,101
765,product-1760,53,142,186,11
766,product-2039,53,147,52,153
767,product-3642,53,149,186,15
768,product-1883,54,56,105,93
769,product-3146,54,58,82,118
770,product-442,54,64,57,142
771,product-2210,54,65,42,159
772,product-514,54,66,40,162
773,product-3756,54,75,128,68
774,product-3957,54,77,174,25
775,product-1266,54,85,55,142
776,product-389,54,88,160,44
777,product-3394,54,94,24,173
778,product-562,54,97,95,104
779,product-598,54,98,47,151
780,product-1554,54,103,179,16
781,product-2552,54,112,167,37
782,product-3429,54,115,93,105
783,product-3741,54,115,98,97
784,product-2456,54,118,67,130
785,product-3902,54,121,133,65
786,product-3786,54,126,168,29
787,product-2439,54,131,70,135
788,product-1200,54,134,60,143
789,product-204,54,139,103,96
790,product-709,54,151,135,64
791,product-1429,55,55,216,0
792,product-1550,55,61,53,144
793,product-481,55,69,88,116
794,product-3237,55,70,80,120
795,product-4079,55,73,45,155
796,product-1329,55,77,45,157
797,product-1059,55,90,7,198
798,product-2607,55,100,189,16
799,product-4474,55,103,91,106
800,product-1970,55,108,70,127
801,product-1218,55,122,68,132
802,product-4721,55,127,0,233
803,product-17,55,128,201,0
804,product-4215,55,129,127,72
805,product-2048,55,133,0,206
806,product-1828,55,134,128,75
807,product-2204,55,134,152,43
808,product-4242,55,135,47,155
809,product-1340,55,136,167,38
810,product-3865,55,143,14,185
811,product-2325,56,59,162,40
812,product-2014,56,69,153,51
813,product-2927,56,72,90,106
814,product-3131,56,83,101,102
815,product-828,56,86,41,163
816,product-2780,56,89,83,117
817,product-234,56,92,105,90
818,product-3806,56,93,70,126
819,product-4440,56,103,168,37
820,product-1557,56,117,36,163
821,product-984,56,119,83,120
822,product-1976,56,121,59,137
823,product-1202,56,128,185,12
824,product-2679,56,131,30,172
825,product-1593,56,139,137,65
826,product-4860,56,147,119,85
827,product-4859,57,57,46,153
828,product-1944,57,60,7,190
829,product-2467,57,61,141,54
830,product-4430,57,65,162,34
831,product-3655,57,68,150,47
832,product-1342,57,69,36,165
833,product-352,57,71,53,143
834,product-3088,57,75,70,131
835,product-2734,57,76,156,48
836,product-648,57,77,83,120
837,product-4364,57,78,184,20
838,product-369,57,84,99,106
839,product-4218,57,89,164,32
840,product-1709,57,91,61,137
841,product-36,57,104,162,36
842,product-1967,57,124,1,198
843,product-2747,57,130,180,15
844,product-4394,57,139,58,143
845,product-1029,57,142,262,0
846,product-4075,57,144,223,0
847,product-1861,58,61,0,249
848,product-4083,58,66,134,66
849,product-3937,58,67,64,137
850,product-22,58,68,157,44
851,product-1605,58,68,183,22
852,product-1742,58,70,112,85
853,product-801,58,82,122,83
854,product-3393,58,83,130,69
855,product-2638,58,85,107,93
856,product-2675,58,89,93,106
857,product-3520,58,90,79,125
858,product-2891,58,93,227,0
859,product-1666,58,106,108,87
860,product-25,58,107,63,132
861,product-976,58,115,36,159
862,product-4143,58,122,164,31
863,product-3382,58,134,192,7
864,product-4890,58,134,79,126
865,product-1174,58,154,242,0
866,product-4492,58,155,180,15
867,product-3963,59,69,0,244
868,product-3095,59,78,92,112
869,product-628,59,96,162,38
870,product-1623,59,100,84,119
871,product-462,59,101,139,60
872,product-2493,59,101,99,106
873,product-309,59,107,93,102
874,product-534,59,108,102,101
875,product-542,59,111,68,135
876,product-1490,59,111,144,52
877,product-2399,59,115,0,230
878,product-2621,59,122,184,14
879,product-3491,59,122,124,80
880,product-3097,59,124,192,13
881,product-1303,59,126,21,174
882,product-2411,59,129,86,117
883,product-703,59,138,193,3
884,product-98,59,144,137,61
885,product-1176,59,144,129,76
886,product-1695,59,153,31,166
887,product-4166,60,61,96,104
888,product-4377,60,63,0,225
889,product-694,60,79,89,110
890,product-2149,60,79,123,73
891,product-4438,60,88,93,104
892,product-3431,60,92,209,0
893,product-799,60,93,132,64
894,product-2279,60,95,140,62
895,product-737,60,97,199,3
896,product-3661,60,97,8,196
897,product-4456,60,108,194,5
898,product-2623,60,109,60,142
899,product-2795,60,124,13,182
900,product-3556,60,125,0,207
901,product-2254,60,127,12,193
902,product-4704,60,128,182,13
903,product-219,60,141,119,76
904,product-4173,60,141,277,0
905,product-3364,60,153,156,46
906,product-2371,61,63,0,241
907,product-2855,61,65,130,69
908,product-3012,61,73,69,130
909,product-2890,61,78,34,165
910,product-3470,61,83,21,175
911,product-1237,61,86,127,75
912,product-1334,61,91,80,116
913,product-2054,61,91,178,19
914,product-2938,61,92,71,124
915,product-1440,61,95,141,56
916,product-520,61,97,79,118
917,product-4434,61,99,98,99
918,product-521,61,102,26,172
919,product-1553,61,102,55,140
920,product-3219,61,102,144,51
921,product-2671,61,108,153,42
922,product-2827,61,112,166,38
923,product-1332,61,114,219,0
924,product-651,61,116,60,143
925,product-1115,61,118,241,0
926,product-2063,61,140,70,126
927,product-1821,61,143,97,106
928,product-3291,61,146,109,95
929,product-3680,61,152,0,197
930,product-953,61,155,107,92
931,product-4279,62,65,8,191
932,product-501,62,69,116,86
933,product-3258,62,71,97,102
934,product-690,62,77,95,107
935,product-3482,62,80,7,193
936,product-3484,62,83,207,0
937,product-2712,62,86,73,132
938,product-4384,62,88,112,88
939,product-3041,62,90,125,76
940,product-4019,62,105,133,64
941,product-2740,62,106,59,139
942,product-3783,62,110,51,147
