id,label,ts_in,ts_out,attr_1,attr_2,attr_3
112,product-7850,10,14,186,272,203
113,product-938,10,21,219,144,219
114,product-1239,10,30,99,95,207
115,product-8952,10,31,175,40,203
116,product-7901,10,33,232,131,70
117,product-9090,10,35,124,81,59
118,product-8807,10,50,137,152,178
119,product-3533,10,64,157,142,165
120,product-9516,10,75,221,256,186
121,product-559,10,76,153,47,165
122,product-3988,10,82,89,148,91
123,product-7023,10,89,173,141,210
124,product-731,10,90,145,101,104
125,product-2269,10,91,129,59,24
126,product-1125,10,93,144,45,72
127,product-8332,10,93,114,145,46
128,product-582,10,102,71,190,188
129,product-3135,10,102,237,200,107
130,product-5137,11,17,240,38,202
131,product-2299,11,25,39,13,38
132,product-7758,11,27,196,99,220
133,product-3012,11,29,88,87,195
134,product-8429,11,39,18,230,160
135,product-7675,11,44,123,67,93
136,product-3226,11,49,129,167,160
137,product-7431,11,49,134,80,120
138,product-8187,11,56,146,116,169
139,product-9412,11,56,103,168,18
140,product-8455,11,62,31,179,58
141,product-5464,11,70,34,225,223
142,product-650,11,81,193,182,75
143,product-4150,11,84,135,35,113
144,product-8689,11,90,109,79,110
145,product-4403,11,94,77,85,47
146,product-9030,11,102,243,171,139
147,product-6583,11,104,105,168,169
148,product-8439,12,18,171,240,51
149,product-2626,12,28,89,202,220
150,product-4888,12,29,250,116,124
151,product-4983,12,33,187,179,120
152,product-8605,12,33,93,83,132
153,product-1987,12,35,197,84,122
154,product-792,12,36,200,97,204
155,product-2034,12,38,163,171,231
156,product-2330,12,47,90,45,90
157,product-4739,12,57,40,189,142
158,product-2485,12,63,177,253,229
159,product-7896,12,72,214,73,90
160,product-3260,12,73,75,169,185
161,product-4399,12,81,22,182,159
162,product-9544,12,84,45,27,121
163,product-9840,12,88,9,62,101
164,product-698,12,105,250,161,121
165,product-7393,12,105,163,168,111
166,product-5764,13,25,190,133,56
167,product-4057,13,33,199,15,65
168,product-4018,13,35,155,191,132
169,product-5568,13,39,46,87,220
170,product-2243,13,41,175,15,109
171,product-8673,13,41,191,133,38
172,product-5913,13,45,181,136,165
173,product-3940,13,54,204,54,108
174,product-5575,13,59,46,22,71
175,product-8685,13,60,121,86,118
176,product-3063,13,68,168,22,153
177,product-1520,13,72,191,226,158
178,product-3148,13,72,203,124,222
179,product-635,13,74,76,52,120
180,product-4877,13,82,12,202,233
181,product-418,13,84,221,219,206
182,product-3426,13,84,196,112,103
183,product-4133,13,86,52,50,172
184,product-5603,13,86,62,120,196
185,product-3589,13,87,80,38,119
186,product-4444,13,87,153,137,147
187,product-6446,13,89,185,192,108
188,product-1485,13,91,159,91,172
189,product-37,13,95,37,51,138
190,product-6947,13,98,54,60,118
191,product-3617,13,101,124,207,197
192,product-5132,13,104,159,68,105
193,product-2170,14,20,179,155,265
194,product-3619,14,23,195,74,113
195,product-5274,14,28,19,27,167
196,product-5854,14,28,195,140,251
197,product-5344,14,29,150,107,170
198,product-5990,14,42,163,104,118
199,product-2484,14,43,144,173,246
200,product-3488,14,48,22,187,32
201,product-8159,14,48,176,120,25
202,product-4328,14,51,41,95,133
203,product-6002,14,59,143,125,87
204,product-827,14,61,99,177,84
205,product-5646,14,66,205,162,33
206,product-4523,14,71,98,25,187
207,product-5670,14,72,102,51,190
208,product-8700,14,75,111,149,14
209,product-8732,14,80,167,31,79
210,product-4047,14,81,38,84,111
211,product-9240,14,94,122,193,176
212,product-6485,14,96,149,42,175
213,product-387,14,102,212,226,105
214,product-4235,14,107,159,28,209
215,product-7708,15,17,125,58,125
216,product-8799,15,20,26,225,62
217,product-5363,15,21,208,134,59
218,product-8327,15,22,169,15,199
219,product-5788,15,25,100,137,119
220,product-8249,15,29,172,98,40
221,product-5433,15,30,84,65,44
222,product-1581,15,39,72,257,90
223,product-7732,15,43,128,92,200
224,product-3642,15,44,157,83,152
225,product-2665,15,45,48,159,196
226,product-3203,15,45,136,137,150
227,product-3886,15,46,94,149,197
228,product-453,15,49,76,182,40
229,product-5329,15,51,126,25,67
230,product-6640,15,53,73,86,189
231,product-1055,15,61,103,76,183
232,product-4498,15,69,49,67,106
233,product-9912,15,70,68,137,70
234,product-6603,15,75,170,86,174
235,product-9988,15,80,122,154,145
236,product-4267,15,90,108,97,170
237,product-8626,15,93,92,235,127
238,product-5815,15,94,182,62,91
239,product-2489,15,96,141,66,94
240,product-3655,15,108,146,80,255
241,product-9191,15,109,34,141,142
242,product-5548,15,111,218,90,179
243,product-7158,16,17,191,25,169
244,product-7017,16,22,135,166,55
245,product-6201,16,35,47,224,124
246,product-8557,16,41,76,222,93
247,product-4163,16,42,121,216,138
248,product-7881,16,45,139,224,135
249,product-4487,16,53,116,95,11
250,product-960,16,55,203,151,194
251,product-6070,16,55,157,248,138
252,product-482,16,56,220,189,167
253,product-2047,16,62,100,78,116
254,product-3457,16,65,60,183,121
255,product-6696,16,73,134,13,71
256,product-5700,16,74,79,49,126
257,product-4406,16,81,84,233,13
258,product-901,16,83,116,138,210
259,product-6894,16,83,177,23,184
260,product-3317,16,89,136,101,143
261,product-1604,16,90,151,38,161
262,product-8597,16,92,173,15,152
263,product-5707,16,93,47,100,200
264,product-5963,16,94,159,98,13
265,product-1301,16,101,90,162,92
266,product-6566,16,105,283,82,252
267,product-9476,16,107,134,193,162
268,product-1104,16,109,177,177,31
269,product-2581,16,111,61,18,176
270,product-8023,17,19,50,86,133
271,product-3454,17,21,162,56,122
272,product-3943,17,27,240,46,71
273,product-9631,17,27,42,24,114
274,product-4961,17,28,75,74,136
275,product-6692,17,28,111,115,22
276,product-7846,17,30,41,229,239
277,product-7062,17,32,225,80,44
278,product-2588,17,35,66,86,203
279,product-672,17,37,139,134,73
280,product-6086,17,49,111,220,171
281,product-5619,17,55,150,255,170
282,product-1665,17,56,91,213,194
283,product-3073,17,57,50,81,70
284,product-1350,17,60,226,254,103
285,product-2885,17,71,198,210,129
286,product-2975,17,80,37,212,186
287,product-1434,17,83,64,86,63
288,product-5931,17,88,202,85,265
289,product-4856,17,96,64,211,8
290,product-1302,17,100,36,156,71
291,product-2739,17,100,103,23,233
292,product-8755,17,103,157,136,78
293,product-5448,18,20,157,73,23
294,product-2000,18,24,149,198,122
295,product-1812,18,28,154,77,87
296,product-6546,18,30,249,169,105
297,product-8998,18,36,191,174,148
298,product-9676,18,37,74,190,135
299,product-9886,18,38,208,114,40
300,product-1094,18,45,20,76,163
301,product-2193,18,51,32,142,117
302,product-4218,18,54,121,16,192
303,product-1488,18,58,234,25,65
304,product-4386,18,60,163,135,170
305,product-2258,18,63,202,199,179
306,product-3909,18,66,133,36,166
307,product-1744,18,74,134,171,114
308,product-4928,18,75,199,167,205
309,product-9463,18,75,170,58,12
310,product-2052,18,79,43,107,277
311,product-4162,18,87,130,50,149
312,product-611,18,94,107,115,238
313,product-1553,18,97,184,32,45
314,product-7134,18,98,115,209,139
315,product-7116,18,105,115,92,59
316,product-1107,18,107,196,84,140
317,product-5770,18,113,165,80,218
318,product-2327,19,21,157,8,46
319,product-8712,19,24,19,77,54
320,product-8331,19,25,93,133,52
321,product-7562,19,29,91,40,164
322,product-5715,19,30,80,167,19
323,product-8867,19,30,167,123,127
324,product-6040,19,31,55,78,165
325,product-2413,19,38,163,238,58
326,product-7635,19,49,22,117,28
327,product-5710,19,59,150,178,209
328,product-4605,19,61,202,177,159
329,product-1271,19,70,101,93,203
330,product-890,19,72,226,215,243
331,product-6172,19,75,49,78,185
332,product-9065,19,84,82,130,102
333,product-2466,19,89,101,126,177
334,product-5918,19,90,150,145,139
335,product-5540,19,92,197,259,163
336,product-3394,19,97,208,67,100
337,product-6269,19,97,46,148,200
338,product-4482,19,100,200,171,19
339,product-6396,19,107,151,158,230
340,product-8162,19,109,177,194,74
341,product-3779,20,20,165,230,110
342,product-9079,20,23,36,47,83
343,product-3158,20,24,174,42,63
344,product-8901,20,34,121,86,221
345,product-7295,20,43,64,57,246
346,product-7161,20,47,135,208,94
347,product-272,20,50,151,108,92
348,product-2629,20,56,179,111,119
349,product-9219,20,77,141,65,48
350,product-8089,20,79,66,60,166
351,product-6393,20,86,116,59,84
352,product-2391,20,93,153,68,198
353,product-5995,20,94,106,119,164
354,product-9526,20,97,265,187,169
355,product-3369,20,103,145,177,129
356,product-3743,20,106,54,59,6
357,product-9763,20,112,25,56,86
358,product-5790,20,114,88,103,60
359,product-4285,21,21,137,98,240
360,product-5450,21,25,88,97,187
361,product-4175,21,26,51,237,64
362,product-9858,21,28,66,141,112
363,product-808,21,30,40,153,202
364,product-7532,21,36,132,75,189
365,product-9995,21,36,200,126,120
366,product-9971,21,37,210,156,88
367,product-3021,21,41,12,55,64
368,product-3893,21,41,215,287,46
369,product-4672,21,51,183,157,205
370,product-2092,21,52,261,83,166
371,product-9606,21,55,139,76,50
372,product-1662,21,57,114,85,221
373,product-2376,21,58,105,147,114
374,product-8540,21,59,142,96,227
375,product-5025,21,60,129,164,100
376,product-5573,21,63,64,51,108
377,product-7346,21,63,227,133,181
378,product-4132,21,64,79,116,98
379,product-406,21,66,188,66,129
380,product-1321,21,66,69,230,196
381,product-5066,21,66,169,162,103
382,product-5709,21,66,220,139,208
383,product-8750,21,66,161,92,67
384,product-5456,21,67,154,89,62
385,product-8647,21,68,166,21,154
386,product-2051,21,69,202,120,158
387,product-8946,21,78,100,61,67
388,product-4539,21,85,150,153,122
389,product-9691,21,85,63,164,212
390,product-2553,21,90,33,136,54
391,product-2752,21,93,130,41,117
392,product-5244,21,96,143,49,153
393,product-1089,21,106,52,118,192
394,product-5566,21,106,96,166,185
395,product-9152,21,108,12,179,168
396,product-7559,21,109,194,121,43
397,product-4557,22,26,93,88,87
398,product-5509,22,28,113,123,185
399,product-7031,22,28,111,161,181
400,product-4579,22,30,72,142,32
401,product-2686,22,34,186,185,82
402,product-6834,22,34,111,38,52
403,product-5187,22,41,150,119,187
404,product-2874,22,46,75,66,159
405,product-7371,22,50,194,214,201
406,product-6325,22,52,180,203,156
407,product-959,22,54,195,241,124
408,product-5056,22,67,113,35,120
409,product-6209,22,69,205,145,203
410,product-936,22,70,11,35,191
411,product-2062,22,80,75,85,150
412,product-3181,22,80,91,134,100
413,product-8299,22,80,79,158,86
414,product-8166,22,82,184,109,158
415,product-3713,22,83,111,174,148
416,product-2362,22,85,74,156,48
417,product-4571,22,92,87,112,86
418,product-9917,22,94,190,102,17
419,product-8733,22,105,16,180,69
420,product-9034,22,106,171,175,26
421,product-9331,22,106,183,91,121
422,product-3105,22,113,210,198,201
423,product-8285,22,115,156,119,99
424,product-6463,22,118,114,128,140
425,product-3169,23,25,66,179,69
426,product-4646,23,26,116,23,170
427,product-6677,23,30,107,110,34
428,product-4591,23,40,80,39,146
429,product-4990,23,41,225,121,71
430,product-7917,23,45,36,188,224
431,product-7035,23,51,130,144,156
432,product-6958,23,53,183,59,58
433,product-845,23,54,93,20,207
434,product-8396,23,54,130,88,132
435,product-8152,23,55,205,61,88
436,product-5043,23,62,209,108,81
437,product-5044,23,63,178,168,33
438,product-3122,23,65,125,206,161
439,product-2085,23,70,114,129,32
440,product-1232,23,71,80,145,170
441,product-5455,23,71,34,84,175
442,product-2053,23,74,98,12,193
443,product-1116,23,78,89,161,158
444,product-7411,23,83,129,255,33
445,product-7142,23,85,194,74,58
446,product-2746,23,90,91,190,91
447,product-8378,23,91,63,118,85
448,product-5897,23,96,175,37,204
449,product-9311,23,97,129,99,117
450,product-5585,23,98,152,9,82
451,product-433,23,106,31,217,148
452,product-1014,23,112,127,57,200
453,product-600,23,116,104,37,5
454,product-6775,24,24,229,124,85
455,product-9330,24,26,102,79,165
456,product-7885,24,35,211,115,210
457,product-7263,24,37,142,83,188
458,product-9584,24,37,122,105,106
459,product-1918,24,38,89,159,198
460,product-649,24,47,160,164,97
461,product-1968,24,47,13,195,136
462,product-2541,24,48,64,156,28
463,product-807,24,49,115,231,131
464,product-3360,24,52,52,78,154
465,product-395,24,59,128,117,173
466,product-3111,24,63,161,76,62
467,product-3132,24,63,183,37,202
468,product-1180,24,71,194,21,129
469,product-2168,24,74,67,174,166
470,product-3473,24,74,188,36,169
471,product-3564,24,78,69,121,176
472,product-7688,24,79,198,162,140
473,product-5452,24,81,189,210,142
474,product-7070,24,87,73,37,211
475,product-7109,24,91,78,86,209
476,product-5408,24,94,14,87,165
477,product-6225,24,96,176,212,89
478,product-7575,24,96,181,128,32
479,product-5024,24,97,83,129,104
480,product-6780,24,110,158,166,55
481,product-3089,24,115,118,56,47
482,product-270,25,27,250,274,39
483,product-7521,25,29,55,180,162
484,product-6069,25,33,205,113,150
485,product-9628,25,39,160,105,58
486,product-2574,25,40,143,53,234
487,product-475,25,41,68,56,140
488,product-6137,25,49,165,115,134
489,product-3448,25,53,195,107,120
490,product-9743,25,55,114,88,98
491,product-636,25,64,129,20,185
492,product-4362,25,65,158,179,107
493,product-9681,25,66,152,50,15
494,product-8517,25,68,47,214,246
495,product-354,25,70,191,120,182
496,product-7419,25,73,24,149,55
497,product-9787,25,76,130,153,72
498,product-5602,25,78,204,209,136
499,product-3984,25,81,149,100,139
500,product-6134,25,83,185,190,118
501,product-6506,25,83,153,80,115
502,product-6242,25,86,128,225,83
503,product-8230,25,87,117,231,79
504,product-2199,25,88,74,149,170
505,product-7924,25,91,45,220,90
506,product-3719,25,93,104,35,86
507,product-6934,25,96,143,168,19
508,product-2768,25,103,186,82,216
509,product-2946,25,103,157,104,166
510,product-8960,25,104,126,139,18
511,product-468,25,111,163,237,67
512,product-7119,25,116,94,191,139
513,product-3549,25,117,81,40,130
514,product-9950,26,26,184,46,150
515,product-1028,26,27,22,70,200
516,product-4145,26,29,85,169,166
517,product-16,26,33,183,244,129
518,product-1481,26,33,8,120,159
519,product-6749,26,33,12,101,84
520,product-4744,26,39,107,62,99
521,product-6239,26,41,64,58,72
522,product-7515,26,41,120,90,74
523,product-9233,26,41,107,153,165
524,product-806,26,52,95,198,86
525,product-497,26,53,95,97,16
526,product-9571,26,53,144,78,188
527,product-1219,26,54,220,62,186
528,product-2351,26,57,34,95,146
529,product-2807,26,58,124,89,40
530,product-7402,26,62,110,131,152
531,product-3928,26,66,205,131,60
532,product-4675,26,67,185,92,68
533,product-4441,26,68,33,184,181
534,product-4564,26,73,78,77,126
535,product-7838,26,73,150,69,111
536,product-1822,26,81,216,80,196
537,product-8790,26,86,186,71,19
538,product-9404,26,88,192,219,63
539,product-5354,26,92,147,185,180
540,product-3036,26,95,121,179,252
541,product-3700,26,99,180,88,178
542,product-2884,26,100,218,189,28
543,product-7454,26,101,148,152,88
544,product-5783,26,106,106,182,69
545,product-1993,27,29,142,68,62
546,product-4337,27,34,152,171,140
547,product-6923,27,37,192,62,148
548,product-8120,27,39,229,54,151
549,product-800,27,42,96,145,33
550,product-6425,27,44,25,153,112
551,product-4917,27,45,48,256,194
552,product-9497,27,51,133,232,59
553,product-74,27,53,116,75,131
554,product-1596,27,53,57,258,68
555,product-3168,27,55,44,9,98
556,product-3848,27,59,30,153,13
557,product-5702,27,59,68,206,197
558,product-4463,27,60,110,16,93
559,product-6432,27,70,255,92,96
560,product-8967,27,78,96,103,226
561,product-108,27,81,90,54,68
562,product-1594,27,85,78,174,183
563,product-2933,27,92,153,177,121
564,product-4658,27,95,50,152,146
565,product-4858,27,95,98,68,86
566,product-882,27,96,199,80,22
567,product-5982,27,100,193,222,83
568,product-4477,27,102,208,77,40
569,product-2579,27,103,129,141,158
570,product-3315,27,104,194,199,128
571,product-4151,27,104,90,77,157
572,product-6554,27,105,264,88,41
573,product-5732,27,109,167,91,118
574,product-8771,27,109,153,137,135
575,product-3437,27,113,158,158,122
576,product-9756,27,113,110,161,99
577,product-2834,27,115,83,8,44
578,product-7872,27,115,89,89,27
579,product-5962,27,117,77,92,177
580,product-6354,27,119,140,90,50
581,product-6255,28,28,185,65,122
582,product-2583,28,29,138,200,117
583,product-8330,28,29,95,161,8
584,product-4113,28,30,59,127,81
585,product-7715,28,31,184,162,141
586,product-6860,28,32,160,192,15
587,product-766,28,33,239,84,61
588,product-6053,28,38,93,129,134
589,product-5013,28,45,23,36,65
590,product-1026,28,47,172,248,73
591,product-3174,28,52,13,210,39
592,product-1100,28,53,171,86,65
593,product-7000,28,55,88,28,126
594,product-7373,28,56,52,135,74
595,product-7518,28,61,124,173,76
596,product-8774,28,81,133,180,77
597,product-1794,28,85,51,203,161
598,product-8008,28,85,126,101,178
599,product-8944,28,86,189,133,162
600,product-3191,28,91,122,28,56
601,product-5081,28,94,36,106,243
602,product-713,28,95,80,175,80
603,product-8369,28,97,13,147,4
604,product-4317,28,100,212,29,113
605,product-4325,28,101,84,36,66
606,product-9934,28,107,94,58,99
607,product-9610,28,115,169,14,10
608,product-1442,28,122,73,143,160
609,product-1258,28,123,89,207,129
610,product-9110,29,30,31,110,20
611,product-7972,29,33,128,134,44
612,product-5041,29,45,185,136,142
613,product-187,29,48,176,122,195
614,product-413,29,51,37,161,172
615,product-6281,29,51,55,106,163
616,product-1467,29,55,112,135,39
617,product-5142,29,60,218,82,91
618,product-9488,29,65,209,198,38
619,product-6867,29,71,202,189,146
620,product-3040,29,72,204,157,5
621,product-6616,29,72,196,141,135
622,product-8001,29,72,20,59,69
623,product-8028,29,74,163,147,97
624,product-9312,29,74,95,82,222
625,product-1537,29,78,110,80,57
626,product-6496,29,78,233,130,205
627,product-267,29,83,25,28,166
628,product-1650,29,83,97,257,50
629,product-6832,29,83,137,190,115
630,product-3065,29,84,102,235,145
631,product-6667,29,90,163,191,150
632,product-9888,29,93,36,92,58
633,product-9227,29,98,66,199,109
634,product-7722,29,99,67,205,189
635,product-4895,29,102,173,154,202
636,product-4831,29,110,13,209,100
637,product-9380,29,111,117,123,62
638,product-6421,29,114,113,45,34
639,product-9614,29,115,103,81,33
640,product-8568,29,117,110,229,102
641,product-3991,29,119,157,194,265
642,product-198,29,122,226,175,61
643,product-5543,29,124,250,19,139
644,product-4370,30,31,18,109,158
645,product-3559,30,34,53,26,45
646,product-4195,30,37,32,38,91
647,product-5387,30,38,165,218,180
648,product-8410,30,39,162,98,61
649,product-8055,30,41,96,195,134
650,product-598,30,50,213,137,79
651,product-8414,30,50,42,159,82
652,product-6741,30,53,183,32,126
653,product-6824,30,57,142,239,54
654,product-4340,30,75,20,186,225
655,product-8555,30,77,151,178,80
656,product-9403,30,77,135,36,179
657,product-6092,30,79,86,92,136
658,product-9265,30,82,123,135,184
659,product-5453,30,90,86,63,61
660,product-2088,30,91,173,255,117
661,product-6271,30,98,166,186,109
662,product-3384,30,100,95,158,8
663,product-7270,30,103,112,187,136
664,product-799,30,110,229,244,213
665,product-6634,30,110,193,203,115
666,product-3459,30,114,168,187,68
667,product-5121,30,121,68,63,200
668,product-9100,30,121,134,45,74
669,product-4873,30,124,86,162,202
670,product-6579,31,31,36,110,218
671,product-6205,31,33,69,149,194
672,product-3693,31,37,207,36,33
673,product-8638,31,37,226,126,130
674,product-3585,31,42,149,116,164
675,product-2856,31,43,128,189,189
676,product-8812,31,44,74,100,143
677,product-2,31,51,45,81,159
678,product-7114,31,54,219,121,219
679,product-118,31,56,81,110,201
680,product-2322,31,56,0,267,52
681,product-8886,31,58,171,213,211
682,product-2724,31,62,154,204,76
683,product-4603,31,66,23,55,49
684,product-7405,31,66,15,208,160
685,product-5418,31,71,127,260,147
686,product-6032,31,75,172,199,132
687,product-5084,31,76,197,79,174
688,product-5303,31,78,175,69,40
689,product-1963,31,80,52,128,13
690,product-4938,31,84,170,75,19
691,product-7293,31,85,210,165,98
692,product-3016,31,89,173,150,83
693,product-4945,31,92,183,104,107
694,product-9135,31,94,98,144,186
695,product-7378,31,101,84,87,64
696,product-864,31,106,190,113,132
697,product-6864,31,106,163,32,114
698,product-2020,31,113,106,155,76
699,product-4715,31,116,177,175,87
700,product-9108,31,116,75,216,149
701,product-692,31,119,117,44,67
702,product-8804,31,119,72,54,123
703,product-3670,32,33,163,119,130
704,product-8979,32,34,206,13,185
705,product-6169,32,36,111,204,156
706,product-7214,32,37,42,57,174
707,product-9502,32,37,175,73,162
708,product-2169,32,38,249,179,48
709,product-4193,32,42,128,170,232
710,product-4338,32,44,100,185,210
711,product-3973,32,49,210,173,76
712,product-7853,32,49,199,138,154
713,product-962,32,50,73,171,119
714,product-6043,32,51,49,236,104
715,product-1142,32,55,195,14,80
716,product-8658,32,65,226,78,155
717,product-9647,32,67,83,128,69
718,product-8859,32,75,131,83,189
719,product-3279,32,76,52,116,37
720,product-5942,32,76,158,78,79
721,product-6198,32,77,41,80,169
722,product-6376,32,85,111,148,98
723,product-9447,32,92,64,205,154
724,product-4683,32,94,53,214,134
725,product-1531,32,97,189,52,104
726,product-5185,32,103,34,182,140
727,product-1027,32,105,93,233,93
728,product-4208,32,105,24,134,206
729,product-3101,32,106,177,107,219
730,product-9268,32,111,172,206,48
731,product-9366,32,116,147,80,116
732,product-7710,32,117,89,32,116
733,product-9107,32,123,82,92,59
734,product-4449,32,125,241,22,167
735,product-5211,33,34,72,174,86
736,product-958,33,35,50,24,129
737,product-2841,33,40,69,118,16
738,product-8491,33,43,54,187,196
739,product-9303,33,44,105,219,165
740,product-6099,33,45,209,40,185
741,product-5686,33,48,72,198,177
742,product-2912,33,52,57,37,216
743,product-1172,33,54,188,81,89
744,product-3527,33,56,145,114,201
745,product-6174,33,56,58,61,175
746,product-6373,33,56,69,106,179
747,product-1550,33,62,228,92,52
748,product-5035,33,62,79,222,238
749,product-8466,33,71,184,50,112
750,product-884,33,72,27,73,163
751,product-7219,33,76,200,52,48
752,product-4385,33,77,184,25,130
753,product-4532,33,77,188,109,97
754,product-6441,33,82,56,25,114
755,product-2614,33,83,20,127,145
756,product-6087,33,84,75,98,96
757,product-754,33,88,62,232,154
758,product-6076,33,88,155,167,113
759,product-2435,33,90,144,82,72
760,product-2697,33,94,66,175,223
761,product-4365,33,98,42,145,46
762,product-2147,33,117,91,61,68
763,product-3213,33,117,140,153,99
764,product-895,33,119,164,58,146
765,product-1659,33,119,246,56,192
766,product-3401,33,120,230,193,122
767,product-3859,33,122,216,166,116
768,product-5677,33,125,58,157,38
769,product-1515,33,128,86,174,114
770,product-7051,33,130,76,76,128
771,product-9119,34,39,200,90,82
772,product-6521,34,45,32,103,118
773,product-3344,34,48,75,15,63
774,product-8380,34,52,103,72,60
775,product-1337,34,63,113,114,151
776,product-1536,34,63,107,25,110
777,product-7194,34,65,32,122,129
778,product-4379,34,68,150,174,95
779,product-8614,34,71,151,188,117
780,product-789,34,75,36,137,130
781,product-4422,34,76,237,140,231
782,product-3293,34,77,168,138,46
783,product-1786,34,81,21,18,99
784,product-6028,34,82,217,189,87
785,product-2022,34,84,141,117,135
786,product-2535,34,84,34,167,19
787,product-5725,34,85,30,265,68
788,product-5373,34,89,200,56,203
789,product-8720,34,90,133,180,137
790,product-5426,34,95,84,29,123
791,product-646,34,100,193,141,98
792,product-6285,34,110,56,214,9
793,product-7203,34,110,39,65,34
794,product-6275,34,117,227,113,114
795,product-3361,34,121,18,189,139
796,product-4022,34,123,198,160,155
797,product-5693,34,126,128,110,130
798,product-676,34,128,139,64,137
799,product-7756,35,41,219,167,108
800,product-2132,35,43,24,24,92
801,product-2186,35,44,115,150,204
802,product-7009,35,44,189,42,65
803,product-7770,35,44,53,79,48
804,product-4816,35,66,126,140,86
805,product-7362,35,68,35,97,191
806,product-6611,35,72,136,208,146
807,product-2375,35,73,173,37,24
808,product-948,35,77,125,107,68
809,product-4520,35,77,208,105,193
810,product-7995,35,83,49,148,52
811,product-7529,35,90,150,186,24
812,product-9551,35,91,50,124,160
813,product-1661,35,92,22,268,64
814,product-7243,35,94,183,70,76
815,product-6311,35,95,147,60,193
816,product-1087,35,96,53,238,212
817,product-5866,35,98,142,55,57
818,product-1534,35,99,222,77,78
819,product-2333,35,102,177,240,106
820,product-3980,35,107,91,41,61
821,product-6010,35,107,121,79,204
822,product-1034,35,116,188,88,185
823,product-7272,36,38,119,21,248
824,product-6876,36,42,221,61,211
