id,label,ts_in,ts_out,attr_1,attr_2,attr_3
118,product-119,68,112,30,150,78
119,product-215,68,127,168,194,192
120,product-12,69,110,108,58,21
121,product-117,70,112,125,116,184
122,product-284,70,128,133,212,118
123,product-380,70,157,38,198,41
124,product-157,71,105,162,209,222
125,product-79,71,133,103,203,117
126,product-232,71,146,53,46,96
127,product-84,73,102,199,19,51
128,product-395,73,104,123,32,76
129,product-420,73,141,64,123,174
130,product-280,73,159,173,53,222
131,product-390,73,167,207,147,114
132,product-312,74,112,48,189,44
133,product-152,74,131,142,48,203
134,product-283,74,158,94,213,10
135,product-70,75,91,150,174,127
136,product-300,75,108,85,194,92
137,product-341,75,109,178,170,83
138,product-137,75,143,271,169,66
139,product-56,76,116,157,5,133
140,product-32,76,154,165,82,189
141,product-37,77,111,83,59,111
142,product-273,77,130,108,61,154
143,product-279,77,143,51,194,92
144,product-267,78,138,87,188,108
145,product-206,78,161,98,64,171
146,product-27,79,128,105,97,82
147,product-230,80,112,231,185,139
148,product-25,80,152,103,64,26
149,product-471,81,96,193,207,130
150,product-104,81,138,41,72,117
151,product-494,81,152,154,50,69
152,product-246,82,90,151,72,186
153,product-448,82,169,166,186,159
154,product-139,83,84,99,180,103
155,product-233,83,102,48,89,115
156,product-293,84,132,109,116,252
157,product-67,85,101,122,176,188
158,product-476,85,109,126,134,72
159,product-60,85,127,61,70,37
160,product-445,85,134,22,132,21
161,product-22,86,163,199,57,162
162,product-323,86,169,33,129,85
163,product-405,86,180,87,180,92
164,product-31,87,148,166,42,131
165,product-465,87,161,90,104,86
166,product-311,87,166,185,149,127
167,product-298,87,177,10,200,222
168,product-409,88,131,109,140,185
169,product-398,88,161,141,112,56
170,product-77,88,167,71,73,69
171,product-307,89,93,59,126,59
172,product-172,89,167,81,192,63
173,product-272,90,152,135,198,71
174,product-44,90,158,164,86,28
175,product-470,90,172,204,65,74
176,product-9,91,134,176,214,223
177,product-271,91,134,17,144,129
178,product-290,91,162,193,93,175
179,product-332,91,174,29,70,104
180,product-418,92,120,66,201,36
181,product-106,92,135,196,154,131
182,product-240,93,97,70,157,115
183,product-331,93,110,181,56,42
184,product-478,93,156,116,117,195
185,product-407,94,105,153,34,42
186,product-340,94,107,80,53,121
187,product-209,94,130,67,131,192
188,product-159,94,146,185,86,179
189,product-260,94,154,121,17,41
190,product-6,94,160,208,12,80
191,product-249,94,170,126,97,133
192,product-441,95,131,82,63,162
193,product-129,95,143,196,96,83
194,product-289,95,148,128,131,158
195,product-113,95,157,130,39,96
196,product-303,95,187,102,128,139
197,product-305,97,109,195,112,207
198,product-120,97,123,207,71,118
199,product-38,97,137,216,77,7
200,product-50,98,157,209,178,211
201,product-251,99,114,17,142,48
202,product-439,99,132,56,74,100
203,product-97,99,140,97,77,83
204,product-396,99,174,44,94,180
205,product-427,100,156,160,189,203
206,product-388,100,169,136,129,40
207,product-41,100,188,37,71,85
208,product-123,101,115,230,41,163
209,product-319,101,142,135,114,114
210,product-193,101,195,93,217,79
211,product-346,103,143,57,142,157
212,product-402,103,154,177,54,215
213,product-456,103,154,156,31,87
214,product-72,103,192,137,65,172
215,product-143,104,141,205,77,77
216,product-454,105,112,112,43,229
217,product-185,105,163,76,124,108
218,product-299,105,193,97,27,199
219,product-130,106,108,54,74,43
220,product-4,106,131,171,54,34
221,product-474,106,139,232,34,147
222,product-399,106,189,173,57,112
223,product-136,106,193,119,90,48
224,product-457,107,150,121,208,64
225,product-102,107,167,43,30,83
226,product-438,107,167,214,63,215
227,product-170,108,116,39,42,175
228,product-128,108,149,137,108,220
229,product-244,108,159,160,192,85
230,product-392,108,184,24,150,189
231,product-421,108,189,45,229,73
232,product-450,108,203,31,155,188
233,product-35,109,113,113,258,76
234,product-138,109,195,166,149,119
235,product-371,111,181,57,176,236
236,product-87,112,128,81,167,93
237,product-134,113,177,202,197,7
238,product-296,114,145,172,180,216
239,product-203,114,151,175,237,199
240,product-433,114,196,214,47,118
241,product-241,115,128,146,34,191
242,product-389,115,137,127,224,190
243,product-33,115,145,99,73,100
244,product-367,115,193,120,143,128
245,product-149,116,128,64,216,51
246,product-285,116,128,63,32,203
247,product-308,116,162,141,50,214
248,product-64,116,175,108,11,58
249,product-359,116,209,72,204,5
250,product-78,117,187,57,65,190
251,product-226,117,201,92,184,185
252,product-483,118,162,117,53,123
253,product-34,118,213,257,137,177
254,product-320,119,178,74,169,195
255,product-368,119,214,188,189,147
256,product-180,120,161,266,150,162
257,product-42,120,192,124,157,211
258,product-164,121,154,176,108,43
259,product-176,122,185,192,127,51
260,product-337,123,123,51,176,56
261,product-302,124,190,74,241,62
262,product-370,124,191,68,87,140
263,product-55,124,201,53,168,168
264,product-204,125,141,150,75,97
265,product-304,125,151,123,98,227
266,product-452,125,159,170,69,31
267,product-490,126,163,117,214,195
268,product-355,126,183,162,74,58
269,product-91,126,204,77,140,193
270,product-211,127,146,122,142,164
271,product-382,128,143,52,46,38
272,product-92,128,144,85,189,64
273,product-2,128,158,207,194,207
274,product-182,128,176,195,192,163
275,product-425,128,189,151,196,48
276,product-342,128,202,196,115,165
277,product-414,129,138,67,125,108
278,product-265,129,165,174,78,69
279,product-28,129,167,89,241,197
280,product-221,129,178,60,107,192
281,product-266,129,196,110,219,133
282,product-214,130,152,201,14,89
283,product-227,130,224,168,185,40
284,product-81,131,191,122,178,46
285,product-144,131,210,244,73,4
286,product-125,132,180,141,93,165
287,product-68,132,189,182,31,55
288,product-428,132,221,116,172,184
289,product-202,133,136,35,196,254
290,product-127,133,137,206,148,125
291,product-250,134,136,18,69,126
292,product-365,134,137,160,205,174
293,product-207,134,221,186,181,59
294,product-352,135,199,188,80,201
295,product-373,135,210,104,84,52
296,product-334,136,172,201,253,93
297,product-269,136,183,213,146,139
298,product-196,137,223,150,208,193
299,product-482,138,171,215,86,107
300,product-379,138,192,145,64,163
301,product-101,139,160,65,133,76
302,product-496,139,197,107,53,173
303,product-256,139,217,87,28,203
304,product-469,140,157,90,150,16
305,product-328,140,192,98,85,47
306,product-498,140,207,16,217,92
307,product-412,140,212,31,223,180
308,product-447,141,221,135,47,103
309,product-20,142,159,166,26,100
310,product-381,142,181,18,202,99
311,product-197,142,206,129,176,37
312,product-231,142,232,106,122,169
313,product-461,143,232,141,183,12
314,product-191,145,161,178,263,209
315,product-255,145,217,223,140,200
316,product-486,147,202,6,96,177
317,product-52,147,217,197,71,97
318,product-99,147,219,23,208,188
319,product-252,148,201,55,128,159
320,product-21,148,215,119,2,105
321,product-401,150,192,115,32,84
322,product-385,150,202,222,161,114
323,product-148,150,216,120,131,38
324,product-75,150,244,151,93,31
325,product-14,151,232,29,235,0
326,product-475,152,220,85,214,27
327,product-417,152,231,128,82,179
328,product-174,153,158,110,258,64
329,product-198,153,184,49,103,18
330,product-201,154,175,85,55,150
331,product-268,154,199,145,219,163
332,product-59,155,172,178,195,150
333,product-98,155,239,36,121,22
334,product-82,156,199,51,268,132
335,product-403,156,240,130,172,140
336,product-142,158,164,206,86,154
337,product-23,158,171,111,87,74
338,product-393,158,188,68,108,210
339,product-350,158,194,161,172,71
340,product-446,159,210,147,187,171
341,product-404,159,242,18,151,224
342,product-212,160,217,165,178,136
343,product-415,160,239,73,130,154
344,product-406,161,178,193,87,85
345,product-76,161,232,88,186,187
346,product-426,161,243,75,83,161
347,product-400,162,169,13,173,240
348,product-348,162,189,165,109,177
349,product-242,162,250,63,152,198
350,product-353,163,246,164,55,178
351,product-140,163,249,60,223,176
352,product-51,163,254,57,69,116
353,product-45,164,177,167,75,223
354,product-278,164,183,47,122,51
355,product-11,164,196,166,49,36
356,product-116,165,194,14,123,143
357,product-222,166,201,180,63,202
358,product-188,166,210,136,64,122
359,product-15,166,222,105,89,22
360,product-114,166,232,134,195,181
361,product-8,166,238,185,43,239
362,product-46,167,248,79,90,25
363,product-248,168,220,140,113,145
364,product-467,168,235,130,147,192
365,product-500,168,238,196,49,124
366,product-118,168,246,98,183,135
367,product-3,168,247,163,65,187
368,product-223,169,203,178,169,199
369,product-228,169,222,30,169,109
370,product-485,169,222,183,187,190
371,product-205,169,260,75,197,59
372,product-437,170,204,31,238,194
373,product-5,170,208,54,203,31
374,product-335,170,214,90,192,108
375,product-150,170,239,37,28,155
376,product-218,170,257,77,103,199
377,product-301,171,186,159,72,221
378,product-30,171,210,92,104,57
379,product-277,172,176,95,82,243
380,product-306,172,205,186,116,35
381,product-229,172,211,119,107,41
382,product-297,172,245,199,53,120
383,product-154,172,253,109,79,107
384,product-372,172,253,201,112,64
385,product-460,172,253,137,88,163
386,product-200,173,210,95,76,47
387,product-480,173,228,120,55,47
388,product-459,173,240,4,200,188
389,product-397,174,231,190,239,183
390,product-39,174,250,84,181,134
391,product-435,174,254,120,70,20
392,product-163,175,203,157,174,106
393,product-477,176,219,124,200,158
394,product-282,176,222,107,215,51
395,product-62,177,267,102,96,146
396,product-190,179,180,157,110,34
397,product-53,179,202,112,47,194
398,product-109,179,245,132,17,105
399,product-146,180,209,152,182,184
400,product-317,180,228,169,200,193
401,product-126,180,229,221,101,37
402,product-83,181,201,180,118,150
403,product-318,182,237,195,95,225
404,product-132,183,197,28,68,95
405,product-491,183,261,102,68,198
406,product-95,184,252,28,200,135
407,product-310,186,245,64,220,116
408,product-213,186,247,194,133,77
409,product-484,187,198,77,158,185
410,product-356,187,227,67,128,54
411,product-495,187,227,60,227,228
412,product-161,187,253,225,119,124
413,product-386,187,277,128,154,164
414,product-24,188,205,79,125,101
415,product-363,189,247,87,234,71
416,product-29,189,262,167,206,58
417,product-156,190,219,76,195,147
418,product-413,190,240,129,237,212
419,product-155,190,243,157,149,128
420,product-1,190,279,110,211,72
421,product-493,191,234,138,170,191
422,product-338,191,235,110,131,147
423,product-419,192,194,112,163,145
424,product-313,192,230,115,210,95
425,product-473,192,257,182,181,140
426,product-286,192,270,128,113,75
427,product-462,192,281,192,94,52
428,product-57,193,245,68,227,46
429,product-90,193,252,100,181,231
430,product-86,193,288,226,144,109
431,product-329,194,196,170,178,130
432,product-309,195,202,54,126,103
433,product-166,195,265,114,31,31
434,product-85,196,226,145,117,158
435,product-336,196,275,74,101,49
436,product-431,196,282,36,185,249
437,product-13,197,215,125,96,164
438,product-263,197,235,111,173,117
439,product-384,197,246,145,182,67
440,product-192,197,261,235,135,168
441,product-424,198,226,11,152,84
442,product-100,199,213,31,75,99
443,product-122,199,298,116,221,90
444,product-314,200,210,54,17,109
445,product-135,201,276,52,125,143
446,product-63,202,276,133,42,186
447,product-479,203,235,90,165,76
448,product-366,203,238,137,125,221
449,product-343,204,206,11,47,135
450,product-492,204,209,38,162,118
451,product-330,205,229,61,94,256
452,product-408,206,211,160,172,128
453,product-73,206,219,49,137,202
454,product-472,207,262,184,144,141
455,product-66,207,301,45,108,53
456,product-254,208,221,111,157,29
457,product-10,208,242,132,132,206
458,product-361,208,298,151,147,82
459,product-194,211,269,123,140,37
460,product-281,211,292,200,165,16
461,product-416,213,225,185,154,102
462,product-43,216,219,22,150,40
463,product-294,216,275,144,196,137
464,product-103,216,280,114,58,59
465,product-111,217,277,59,172,133
466,product-463,218,235,209,74,170
467,product-295,218,261,161,33,75
468,product-61,219,248,185,77,50
469,product-369,219,265,165,65,119
470,product-208,221,254,153,40,196
471,product-189,221,285,85,87,64
472,product-410,222,300,158,93,171
473,product-391,223,275,75,158,218
474,product-40,224,318,160,79,141
475,product-291,225,252,229,165,176
476,product-225,225,322,155,108,179
477,product-378,226,314,204,33,95
478,product-411,227,244,148,39,204
479,product-239,227,251,103,183,193
480,product-287,228,275,199,111,132
481,product-169,228,323,112,135,185
482,product-376,229,267,6,69,30
483,product-253,230,278,126,94,208
484,product-487,232,289,99,176,199
485,product-133,232,294,23,119,28
486,product-360,236,261,63,111,151
487,product-387,238,284,90,30,111
488,product-145,239,295,215,214,68
489,product-151,240,291,228,42,239
490,product-108,240,296,123,176,93
491,product-74,241,331,200,33,186
492,product-115,242,248,152,84,137
493,product-167,252,266,137,206,192
494,product-374,254,256,126,115,108
495,product-429,255,307,122,148,113
496,product-344,258,293,18,230,86
497,product-165,262,306,32,180,200
498,product-351,267,321,118,134,179
499,product-288,268,366,102,195,27
500,product-443,284,364,127,154,51
